"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009267","BP","GO:0009267","cellular response to starvation","8/284","171/28943",0.000301364637305549,0.00203731120640013,0.00121442486363596,"Nfe2l2/Fas/Hspa5/Pmaip1/Atf3/Cdkn1a/Lamp2/Klf10",8
"GO:0001866","BP","GO:0001866","NK T cell proliferation","3/284","14/28943",0.00031407570371458,0.00210815645530622,0.00125665514807741,"Jak2/Il23a/Il15",3
"GO:0002829","BP","GO:0002829","negative regulation of type 2 immune response","3/284","14/28943",0.00031407570371458,0.00210815645530622,0.00125665514807741,"Irf1/Arg2/Bcl6",3
"GO:0034116","BP","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/284","14/28943",0.00031407570371458,0.00210815645530622,0.00125665514807741,"Il1b/Tnf/Cd44",3
"GO:0098792","BP","GO:0098792","xenophagy","3/284","14/28943",0.00031407570371458,0.00210815645530622,0.00125665514807741,"Nod2/Rnf213/Tlr2",3
"GO:0055072","BP","GO:0055072","iron ion homeostasis","6/284","93/28943",0.000315863889555209,0.00211640006849138,0.00126156909975392,"B2m/Fth1/Sod2/Ftl1/Steap4/Picalm",6
"GO:0030282","BP","GO:0030282","bone mineralization","7/284","131/28943",0.000322264889033593,0.00215165903826493,0.00128258668873329,"Srgn/Isg15/Ptgs2/Atp2b1/Snx10/Fgr/Klf10",7
"GO:0050829","BP","GO:0050829","defense response to Gram-negative bacterium","7/284","131/28943",0.000322264889033593,0.00215165903826493,0.00128258668873329,"B2m/Tlr4/Trem1/Irgm1/Mpeg1/Il23a/Igtp",7
"GO:0031396","BP","GO:0031396","regulation of protein ubiquitination","9/284","218/28943",0.000323685170375017,0.00215733026251709,0.00128596726000657,"Isg15/Tnfaip3/Birc3/Nod2/Hspa5/N4bp1/Sqstm1/Nmi/Peli1",9
"GO:1901215","BP","GO:1901215","negative regulation of neuron death","10/284","267/28943",0.000332065573015195,0.00220138213255075,0.00131222622628058,"Slc7a11/Tnfrsf1b/Cebpb/Csf1/Sod2/C5ar1/Chmp4b/Btg2/Jak2/Retreg1",10
"GO:0043407","BP","GO:0043407","negative regulation of MAP kinase activity","5/284","61/28943",0.000333464063272221,0.00220138213255075,0.00131222622628058,"Il1b/Dusp16/Dusp1/Lyn/Ptprj",5
"GO:0045620","BP","GO:0045620","negative regulation of lymphocyte differentiation","5/284","61/28943",0.000333464063272221,0.00220138213255075,0.00131222622628058,"Lilrb4a/Cd44/Fgl2/Irf1/Bcl6",5
"GO:0010758","BP","GO:0010758","regulation of macrophage chemotaxis","4/284","34/28943",0.000333789881437306,0.00220138213255075,0.00131222622628058,"Csf1/C5ar1/Trem1/Ptprj",4
"GO:0055094","BP","GO:0055094","response to lipoprotein particle","4/284","34/28943",0.000333789881437306,0.00220138213255075,0.00131222622628058,"Fcer1g/Cd9/Tlr4/Itgb1",4
"GO:2000108","BP","GO:2000108","positive regulation of leukocyte apoptotic process","4/284","34/28943",0.000333789881437306,0.00220138213255075,0.00131222622628058,"Cd274/Cd44/Bcl2l11/Lyn",4
"GO:0046425","BP","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","7/284","132/28943",0.000337502722784864,0.00222199092230662,0.00132451096049809,"Parp14/Irf1/Socs3/Il10ra/Jak2/Il10rb/Il23a",7
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","7/284","133/28943",0.000353312688987739,0.00232203243771246,0.0013841449051419,"Ptafr/Fcer1g/Snap23/Trem1/Rigi/Fgr/Lyn",7
"GO:1901653","BP","GO:1901653","cellular response to peptide","11/284","322/28943",0.000370749727959758,0.00243240142701376,0.00144993497411163,"Il1b/Marcks/Icam1/Nfe2l2/Nod2/Irf1/Atp2b1/Tlr4/Socs3/Jak2/Ptprj",11
"GO:0002428","BP","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","4/284","35/28943",0.000373969176248141,0.00243240880730073,0.00144993937344148,"B2m/H2-D1/H2-K1/H2-Q4",4
"GO:0002719","BP","GO:0002719","negative regulation of cytokine production involved in immune response","4/284","35/28943",0.000373969176248141,0.00243240880730073,0.00144993937344148,"Tnf/Lilrb4a/Nod2/Bcl6",4
"GO:0035335","BP","GO:0035335","peptidyl-tyrosine dephosphorylation","4/284","35/28943",0.000373969176248141,0.00243240880730073,0.00144993937344148,"Dusp1/Ubash3b/Ptprj/Dusp5",4
"GO:0043243","BP","GO:0043243","positive regulation of protein-containing complex disassembly","4/284","35/28943",0.000373969176248141,0.00243240880730073,0.00144993937344148,"Plek/Tnf/Irgm1/Igtp",4
"GO:0060142","BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","4/284","35/28943",0.000373969176248141,0.00243240880730073,0.00144993937344148,"Ehd1/Cflar/Cxcl10/Il36g",4
"GO:0002312","BP","GO:0002312","B cell activation involved in immune response","6/284","96/28943",0.000374871878645781,0.00243409077216908,0.00145094197920414,"Tnfaip3/Lilrb4a/Tlr4/Bcl6/St3gal1/Batf",6
"GO:0007254","BP","GO:0007254","JNK cascade","8/284","177/28943",0.000379784387039466,0.00245754314832558,0.00146492175245937,"Il1b/Gadd45b/Tnf/Dusp16/Nod2/Tlr4/Traf1/Il1a",8
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","8/284","177/28943",0.000379784387039466,0.00245754314832558,0.00146492175245937,"Ptgs2/Mcl1/Nfe2l2/Sod2/Cd44/Bcl2l11/Pmaip1/Tmbim6",8
"GO:0002638","BP","GO:0002638","negative regulation of immunoglobulin production","3/284","15/28943",0.000389750282714544,0.0025006219327305,0.0014906006701977,"Lilrb4a/Bcl6/Tmbim6",3
"GO:0002730","BP","GO:0002730","regulation of dendritic cell cytokine production","3/284","15/28943",0.000389750282714544,0.0025006219327305,0.0014906006701977,"Tlr4/Rigi/Tlr2",3
"GO:0032688","BP","GO:0032688","negative regulation of interferon-beta production","3/284","15/28943",0.000389750282714544,0.0025006219327305,0.0014906006701977,"Rel/Relb/Nmi",3
"GO:0032736","BP","GO:0032736","positive regulation of interleukin-13 production","3/284","15/28943",0.000389750282714544,0.0025006219327305,0.0014906006701977,"Nlrp3/Tlr4/Il1rap",3
"GO:2000271","BP","GO:2000271","positive regulation of fibroblast apoptotic process","3/284","15/28943",0.000389750282714544,0.0025006219327305,0.0014906006701977,"Btg1/Bcl2l11/Pmaip1",3
"GO:0001906","BP","GO:0001906","cell killing","10/284","273/28943",0.000395529408333293,0.00252911274803979,0.00150758381660566,"B2m/H2-D1/H2-K1/Clec2d/H2-Q4/Bcl2l11/Rnf19b/Trem1/Cxcl10/Il23a",10
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","10/284","273/28943",0.000395529408333293,0.00252911274803979,0.00150758381660566,"Tnfaip3/Slc7a11/Mcl1/Nfe2l2/Sod2/Tlr4/Kdm6b/Oser1/Jak2/Prr5l",10
"GO:0031214","BP","GO:0031214","biomineral tissue development","8/284","179/28943",0.000409339263249426,0.00261299506050605,0.0015575853900316,"Srgn/Isg15/Ptgs2/Cebpb/Atp2b1/Snx10/Fgr/Klf10",8
"GO:0032816","BP","GO:0032816","positive regulation of natural killer cell activation","4/284","36/28943",0.000417489622377413,0.00266052830179468,0.00158591957377769,"Irf1/Jak2/Il23a/Il15",4
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","7/284","138/28943",0.000441499228741658,0.00280359481802356,0.00167120037619822,"Csf1/Ninj1/Cass4/Trem1/Jak2/Ptprj/Itgb1",7
"GO:0032874","BP","GO:0032874","positive regulation of stress-activated MAPK cascade","7/284","138/28943",0.000441499228741658,0.00280359481802356,0.00167120037619822,"Il1b/Gadd45b/Tnf/Nod2/Tlr4/Traf1/Il1a",7
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","6/284","99/28943",0.000442165258412819,0.00280359481802356,0.00167120037619822,"Il1b/Tnfaip3/Tnf/Icam1/Mcl1/Cflar",6
"GO:0070534","BP","GO:0070534","protein K63-linked ubiquitination","5/284","65/28943",0.000448464217864725,0.00283877098712026,0.00169216860835848,"Trim30a/Nod2/Rnf213/Traf1/Peli1",5
"GO:0030003","BP","GO:0030003","cellular cation homeostasis","14/284","498/28943",0.000449966901614839,0.0028435199351212,0.00169499941815834,"Fth1/Ftl1/Atp2b1/Steap4/Rab20/Atp1b3/Cxcl10/Il1a/Lyn/Ubash3b/Tgm2/Tmbim6/Atp6v0c/Asph",14
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","8/284","182/28943",0.000457153985182345,0.00287930818334014,0.00171633250577231,"Il1b/Btg1/Nfe2l2/C5ar1/Ninj1/Emilin2/Il1a/Itgb1",8
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development","8/284","182/28943",0.000457153985182345,0.00287930818334014,0.00171633250577231,"Il1b/Btg1/Nfe2l2/C5ar1/Ninj1/Emilin2/Il1a/Itgb1",8
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization","13/284","441/28943",0.000459826803072565,0.00289132360867092,0.00172349480440545,"Marcks/Zeb2/Ehd1/Nfe2l2/Cflar/Hspa5/Sema4d/Rab8b/Adam17/Picalm/Lyn/Cdc42ep2/Itgb1",13
"GO:0090022","BP","GO:0090022","regulation of neutrophil chemotaxis","4/284","37/28943",0.000464506600762996,0.00291589774797901,0.00173814325167479,"Il1b/Nod2/C5ar1/Il23a",4
"GO:2001243","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","6/284","100/28943",0.00046657160521675,0.00292400347614278,0.00174297501119638,"Ptgs2/Mcl1/Nfe2l2/Sod2/Cd44/Tmbim6",6
"GO:0007369","BP","GO:0007369","gastrulation","8/284","183/28943",0.000474063477827375,0.00294538679609577,0.00175572143664989,"Tnfaip3/Il1rn/Ets2/Dusp1/Dusp2/Kdm6b/Tgif1/Dusp5",8
"GO:0002371","BP","GO:0002371","dendritic cell cytokine production","3/284","16/28943",0.000476218928926837,0.00294538679609577,0.00175572143664989,"Tlr4/Rigi/Tlr2",3
"GO:0031650","BP","GO:0031650","regulation of heat generation","3/284","16/28943",0.000476218928926837,0.00294538679609577,0.00175572143664989,"Il1b/Tnf/Ptgs2",3
"GO:0032645","BP","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","3/284","16/28943",0.000476218928926837,0.00294538679609577,0.00175572143664989,"Il1b/Rigi/Il23a",3
"GO:0034162","BP","GO:0034162","toll-like receptor 9 signaling pathway","3/284","16/28943",0.000476218928926837,0.00294538679609577,0.00175572143664989,"Rsad2/Pik3ap1/Treml4",3
"GO:0046642","BP","GO:0046642","negative regulation of alpha-beta T cell proliferation","3/284","16/28943",0.000476218928926837,0.00294538679609577,0.00175572143664989,"Cd274/Cd44/Arg2",3
"GO:0051044","BP","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","3/284","16/28943",0.000476218928926837,0.00294538679609577,0.00175572143664989,"Il1b/Tnf/Tnfrsf1b",3
"GO:1902043","BP","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/284","16/28943",0.000476218928926837,0.00294538679609577,0.00175572143664989,"Trps1/Pmaip1/Atf3",3
"GO:1904892","BP","GO:1904892","regulation of receptor signaling pathway via STAT","7/284","140/28943",0.000481343721045048,0.00296672900817482,0.00176844335802958,"Parp14/Irf1/Socs3/Il10ra/Jak2/Il10rb/Il23a",7
"GO:0070231","BP","GO:0070231","T cell apoptotic process","5/284","66/28943",0.000481375203251259,0.00296672900817482,0.00176844335802958,"Cd274/Fas/Bcl2l11/Arg2/St3gal1",5
"GO:0002377","BP","GO:0002377","immunoglobulin production","10/284","280/28943",0.000482024771373204,0.00296672900817482,0.00176844335802958,"B2m/Tnfaip3/Tnf/Fas/Lilrb4a/Nod2/Fgl2/Bcl6/Batf/Tmbim6",10
"GO:0036473","BP","GO:0036473","cell death in response to oxidative stress","6/284","101/28943",0.000492014877832537,0.00302329142004741,0.00180215975791464,"Slc7a11/Mcl1/Nfe2l2/Sod2/Tlr4/Jak2",6
"GO:0032692","BP","GO:0032692","negative regulation of interleukin-1 production","4/284","38/28943",0.000515176517512245,0.00316047412285515,0.00188393326636399,"Tnfaip3/Nlrp3/Lilrb4a/Mefv",4
"GO:0048008","BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","5/284","67/28943",0.000516070988470185,0.00316083025191058,0.0018841455520365,"Arid5b/Csrnp1/Txnip/Jak2/Ptprj",5
"GO:0031343","BP","GO:0031343","positive regulation of cell killing","6/284","102/28943",0.000518525307334483,0.00317072352171038,0.00189004285078487,"B2m/H2-D1/H2-K1/H2-Q4/Bcl2l11/Il23a",6
"GO:0022604","BP","GO:0022604","regulation of cell morphogenesis","11/284","338/28943",0.000555672195883626,0.00339238324433639,0.00202217243294101,"Marcks/Icam1/Ccl3/Cd44/Cass4/Sema4d/Lst1/Picalm/Fgr/Cdc42ep2/Msn",11
"GO:0110148","BP","GO:0110148","biomineralization","8/284","188/28943",0.000566392847857509,0.00343856532691258,0.00204970120181973,"Srgn/Isg15/Ptgs2/Cebpb/Atp2b1/Snx10/Fgr/Klf10",8
"GO:0002475","BP","GO:0002475","antigen processing and presentation via MHC class Ib","4/284","39/28943",0.000569656663748929,0.00343856532691258,0.00204970120181973,"B2m/H2-D1/H2-K1/H2-Q4",4
"GO:0045589","BP","GO:0045589","regulation of regulatory T cell differentiation","4/284","39/28943",0.000569656663748929,0.00343856532691258,0.00204970120181973,"Lilrb4a/Cd44/Irf1/Bcl6",4
"GO:0001787","BP","GO:0001787","natural killer cell proliferation","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Jak2/Il23a/Il15",3
"GO:0002431","BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Fcer1g/Lyn/Ptprj",3
"GO:0032604","BP","GO:0032604","granulocyte macrophage colony-stimulating factor production","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Il1b/Rigi/Il23a",3
"GO:0060546","BP","GO:0060546","negative regulation of necroptotic process","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Birc3/Cflar/Peli1",3
"GO:0071360","BP","GO:0071360","cellular response to exogenous dsRNA","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Ifih1/Rigi/Zc3hav1",3
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Ptgs2/Nfe2l2/Klf2",3
"GO:0090336","BP","GO:0090336","positive regulation of brown fat cell differentiation","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Pim1/Ptgs2/Metrnl",3
"GO:2001185","BP","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","3/284","17/28943",0.000574080278013348,0.00343856532691258,0.00204970120181973,"Cd274/Lilrb4a/Irf1",3
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","6/284","104/28943",0.000574870664600711,0.00343856532691258,0.00204970120181973,"Isg15/Plek/Fcer1g/Fyb/Fgr/Itgb1",6
"GO:0031330","BP","GO:0031330","negative regulation of cellular catabolic process","9/284","236/28943",0.000575065701669424,0.00343856532691258,0.00204970120181973,"Tnfaip3/Mapkapk2/Zfp36/Mcl1/N4bp1/Chmp4b/Ikbke/Il10ra/Rasip1",9
"GO:0019724","BP","GO:0019724","B cell mediated immunity","10/284","289/28943",0.00061576796749671,0.00367612503818336,0.00219130863963243,"B2m/Tnf/Fcer1g/Fas/Irf7/Nod2/Fgl2/Bcl6/Csf2rb/Batf",10
"GO:0031341","BP","GO:0031341","regulation of cell killing","7/284","146/28943",0.000618338702408358,0.00368564977350345,0.0021969862579344,"B2m/H2-D1/H2-K1/Clec2d/H2-Q4/Bcl2l11/Il23a",7
"GO:0043270","BP","GO:0043270","positive regulation of ion transport","11/284","343/28943",0.000627241314999339,0.00373208977388859,0.00222466876954961,"Il1b/Ptafr/Cebpb/Vmp1/Atp2b1/Atp1b3/Cxcl10/Il1a/Ctss/Itgb1/Asph",11
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","4/284","40/28943",0.00062810507970181,0.00373208977388859,0.00222466876954961,"B2m/H2-K1/Fcer1g/Ctss",4
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","5/284","70/28943",0.000631486797866453,0.0037462929499801,0.00223313516885766,"Isg15/Il1rn/Parp14/Oas3/Stat2",5
"GO:0120161","BP","GO:0120161","regulation of cold-induced thermogenesis","7/284","147/28943",0.000643907539624531,0.00381399152388887,0.00227348974558076,"Cebpb/Tlr4/Kdm6b/Adam17/Rbpj/Jak2/Il15",7
"GO:0006401","BP","GO:0006401","RNA catabolic process","10/284","291/28943",0.000649310870109214,0.00383997774357233,0.00228897992263194,"Mapkapk2/Zfp36/Tnfrsf1b/Isg20/Slfn8/Oas2/Ikbke/Zc3hav1/Btg2/Prr5l",10
"GO:0000079","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","5/284","71/28943",0.000673945101615138,0.00396703822274705,0.00236471965478996,"Pim1/Tnfaip3/Ccnl1/Adam17/Cdkn1a",5
"GO:0001913","BP","GO:0001913","T cell mediated cytotoxicity","5/284","71/28943",0.000673945101615138,0.00396703822274705,0.00236471965478996,"B2m/H2-D1/H2-K1/H2-Q4/Il23a",5
"GO:0014009","BP","GO:0014009","glial cell proliferation","5/284","71/28943",0.000673945101615138,0.00396703822274705,0.00236471965478996,"Il1b/Tnf/Csf1/Fas/Lyn",5
"GO:0002830","BP","GO:0002830","positive regulation of type 2 immune response","3/284","18/28943",0.000683912382597258,0.00400698433152719,0.00238853120972359,"Nlrp3/Rsad2/Nod2",3
"GO:0062099","BP","GO:0062099","negative regulation of programmed necrotic cell death","3/284","18/28943",0.000683912382597258,0.00400698433152719,0.00238853120972359,"Birc3/Cflar/Peli1",3
"GO:2000319","BP","GO:2000319","regulation of T-helper 17 cell differentiation","3/284","18/28943",0.000683912382597258,0.00400698433152719,0.00238853120972359,"Nfkbiz/Nlrp3/Il23a",3
"GO:0002335","BP","GO:0002335","mature B cell differentiation","4/284","41/28943",0.000690680422944748,0.00401550972047416,0.00239361312567087,"Tnfaip3/Lilrb4a/Bcl6/St3gal1",4
"GO:0002483","BP","GO:0002483","antigen processing and presentation of endogenous peptide antigen","4/284","41/28943",0.000690680422944748,0.00401550972047416,0.00239361312567087,"B2m/H2-D1/H2-K1/H2-Q4",4
"GO:0010939","BP","GO:0010939","regulation of necrotic cell death","4/284","41/28943",0.000690680422944748,0.00401550972047416,0.00239361312567087,"Fth1/Birc3/Cflar/Peli1",4
"GO:0019885","BP","GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","4/284","41/28943",0.000690680422944748,0.00401550972047416,0.00239361312567087,"B2m/H2-D1/H2-K1/H2-Q4",4
"GO:0032689","BP","GO:0032689","negative regulation of interferon-gamma production","4/284","41/28943",0.000690680422944748,0.00401550972047416,0.00239361312567087,"Cd274/Lilrb4a/Nod2/Tlr4",4
"GO:0106106","BP","GO:0106106","cold-induced thermogenesis","7/284","149/28943",0.000697559255477819,0.00404927254447108,0.00241373887415722,"Cebpb/Tlr4/Kdm6b/Adam17/Rbpj/Jak2/Il15",7
"GO:0009306","BP","GO:0009306","protein secretion","12/284","404/28943",0.000706802633209227,0.00409663673450563,0.00244197228780714,"Il1b/Plek/Tnf/Rsad2/Il1rn/Hcar2/Tlr4/Rab8b/Rab11fip1/Il1a/Jak2/Tlr2",12
"GO:0043506","BP","GO:0043506","regulation of JUN kinase activity","5/284","72/28943",0.000718503445502059,0.00415807736684882,0.00247859655577401,"Il1b/Tnf/Zeb2/Dusp16/Il1rn",5
"GO:0035592","BP","GO:0035592","establishment of protein localization to extracellular region","12/284","405/28943",0.00072215031192137,0.00416694465178966,0.00248388227318,"Il1b/Plek/Tnf/Rsad2/Il1rn/Hcar2/Tlr4/Rab8b/Rab11fip1/Il1a/Jak2/Tlr2",12
"GO:0050767","BP","GO:0050767","regulation of neurogenesis","13/284","463/28943",0.000722241002096382,0.00416694465178966,0.00248388227318,"Il1b/Marcks/B2m/Tnf/Zeb2/Tnfrsf1b/Fas/Sema4d/Picalm/Lyn/Tgm2/Itgb1/Tlr2",13
"GO:0019233","BP","GO:0019233","sensory perception of pain","7/284","150/28943",0.000725680772669298,0.00416770158042139,0.00248433347226411,"Ptafr/Il1rn/Ptgs2/Tlr4/Il1a/Ctss/Retreg1",7
"GO:0030218","BP","GO:0030218","erythrocyte differentiation","7/284","150/28943",0.000725680772669298,0.00416770158042139,0.00248433347226411,"B2m/Isg15/Zfp36/Klf2/Bcl6/Lyn/Jak2",7
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","7/284","150/28943",0.000725680772669298,0.00416770158042139,0.00248433347226411,"Pim1/Zfp36/Ptgs2/Cebpb/Fndc3b/Sod2/Metrnl",7
"GO:0048661","BP","GO:0048661","positive regulation of smooth muscle cell proliferation","6/284","109/28943",0.00073660544682433,0.0042176242174987,0.00251409195566837,"Ptafr/Tnf/Ptgs2/Tlr4/Jak2/Egr1",6
"GO:0072676","BP","GO:0072676","lymphocyte migration","6/284","109/28943",0.00073660544682433,0.0042176242174987,0.00251409195566837,"Icam1/Ccl3/Ccl4/Adam17/Cxcl10/Msn",6
"GO:0051924","BP","GO:0051924","regulation of calcium ion transport","10/284","296/28943",0.000739821165605307,0.00422962811622156,0.002521247383383,"Icam1/Ptgs2/Pde4b/Vmp1/Atp2b1/Cxcl10/Lyn/Ubash3b/Tmbim6/Asph",10
"GO:0031668","BP","GO:0031668","cellular response to extracellular stimulus","9/284","245/28943",0.000750722538057767,0.00428546898990982,0.00255453368014568,"Pim1/Nfe2l2/Fas/Hspa5/Pmaip1/Atf3/Cdkn1a/Lamp2/Klf10",9
"GO:0033006","BP","GO:0033006","regulation of mast cell activation involved in immune response","4/284","42/28943",0.000757541840699732,0.00431200096835483,0.0025703491796157,"Fcer1g/Lilrb4a/Fgr/Lyn",4
"GO:0016311","BP","GO:0016311","dephosphorylation","11/284","351/28943",0.00075765245911289,0.00431200096835483,0.0025703491796157,"Ppp1r15a/Plek/Tnf/Dusp16/Dusp1/Sema4d/Dusp2/Ubash3b/Jak2/Ptprj/Dusp5",11
"GO:0030888","BP","GO:0030888","regulation of B cell proliferation","5/284","73/28943",0.000765226941767328,0.00433552115882868,0.00258436937644138,"Tlr4/Bcl6/Lyn/Cdkn1a/Peli1",5
"GO:1990868","BP","GO:1990868","response to chemokine","5/284","73/28943",0.000765226941767328,0.00433552115882868,0.00258436937644138,"Cxcl2/Ccl3/Dusp1/Ccl4/Cxcl10",5
"GO:1990869","BP","GO:1990869","cellular response to chemokine","5/284","73/28943",0.000765226941767328,0.00433552115882868,0.00258436937644138,"Cxcl2/Ccl3/Dusp1/Ccl4/Cxcl10",5
"GO:0042102","BP","GO:0042102","positive regulation of T cell proliferation","6/284","110/28943",0.000772791025258303,0.00437182228211246,0.00260600818476642,"Il1b/Cd274/Il1a/Jak2/Il23a/Il15",6
"GO:0002758","BP","GO:0002758","innate immune response-activating signal transduction","3/284","19/28943",0.000806273131228693,0.00451393505616775,0.00269072046912967,"Clec4n/Tlr4/Tlr2",3
"GO:0032695","BP","GO:0032695","negative regulation of interleukin-12 production","3/284","19/28943",0.000806273131228693,0.00451393505616775,0.00269072046912967,"Nod2/Mefv/Tlr2",3
"GO:0032700","BP","GO:0032700","negative regulation of interleukin-17 production","3/284","19/28943",0.000806273131228693,0.00451393505616775,0.00269072046912967,"Tlr4/Arg2/Tlr2",3
"GO:0051132","BP","GO:0051132","NK T cell activation","3/284","19/28943",0.000806273131228693,0.00451393505616775,0.00269072046912967,"Jak2/Il23a/Il15",3
"GO:0071639","BP","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","3/284","19/28943",0.000806273131228693,0.00451393505616775,0.00269072046912967,"Il1b/Nod2/Oas3",3
"GO:1902004","BP","GO:1902004","positive regulation of amyloid-beta formation","3/284","19/28943",0.000806273131228693,0.00451393505616775,0.00269072046912967,"Tnf/Gsap/Picalm",3
"GO:1902916","BP","GO:1902916","positive regulation of protein polyubiquitination","3/284","19/28943",0.000806273131228693,0.00451393505616775,0.00269072046912967,"Birc3/Nod2/Nmi",3
"GO:0002279","BP","GO:0002279","mast cell activation involved in immune response","5/284","74/28943",0.000814181334103579,0.00452469303173151,0.00269713321204591,"Fcer1g/Lilrb4a/Snap23/Fgr/Lyn",5
"GO:0014068","BP","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","5/284","74/28943",0.000814181334103579,0.00452469303173151,0.00269713321204591,"Pik3ap1/Sema4d/Fgr/Jak2/Prr5l",5
"GO:0042982","BP","GO:0042982","amyloid precursor protein metabolic process","5/284","74/28943",0.000814181334103579,0.00452469303173151,0.00269713321204591,"Tnf/Gsap/Adam17/Picalm/Lyn",5
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","5/284","74/28943",0.000814181334103579,0.00452469303173151,0.00269713321204591,"Isg15/Il1rn/Parp14/Oas3/Stat2",5
"GO:1904029","BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","5/284","74/28943",0.000814181334103579,0.00452469303173151,0.00269713321204591,"Pim1/Tnfaip3/Ccnl1/Adam17/Cdkn1a",5
"GO:0071692","BP","GO:0071692","protein localization to extracellular region","12/284","411/28943",0.00082021621214108,0.004551537541382,0.0027131350088599,"Il1b/Plek/Tnf/Rsad2/Il1rn/Hcar2/Tlr4/Rab8b/Rab11fip1/Il1a/Jak2/Tlr2",12
"GO:0032781","BP","GO:0032781","positive regulation of ATP-dependent activity","4/284","43/28943",0.000828848846115877,0.00457926869805833,0.00272966532885192,"Vmp1/Atp1b3/Zc3hav1/Tor1aip1",4
"GO:0045066","BP","GO:0045066","regulatory T cell differentiation","4/284","43/28943",0.000828848846115877,0.00457926869805833,0.00272966532885192,"Lilrb4a/Cd44/Irf1/Bcl6",4
"GO:2000516","BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","4/284","43/28943",0.000828848846115877,0.00457926869805833,0.00272966532885192,"Nfkbiz/Nlrp3/Irf1/Il23a",4
"GO:0045732","BP","GO:0045732","positive regulation of protein catabolic process","8/284","200/28943",0.00084813787861396,0.0046789971434776,0.00278911265498867,"Il1b/Tnfaip3/Tnf/Trim30a/Tnfrsf1b/Ier3/Rnf19b/Msn",8
"GO:0002886","BP","GO:0002886","regulation of myeloid leukocyte mediated immunity","5/284","75/28943",0.000865432973128192,0.00476051121608652,0.00283770253963737,"Ptafr/Fcer1g/Rigi/Fgr/Lyn",5
"GO:0010507","BP","GO:0010507","negative regulation of autophagy","5/284","75/28943",0.000865432973128192,0.00476051121608652,0.00283770253963737,"Tnfaip3/Mcl1/Chmp4b/Il10ra/Rasip1",5
"GO:1904062","BP","GO:1904062","regulation of cation transmembrane transport","12/284","414/28943",0.000873275732907206,0.00479667005037257,0.00285925653063253,"Pde4b/Vmp1/Atp1b3/Fxyd5/Arg2/Cxcl10/Lyn/Ubash3b/Ctss/Itgb1/Tmbim6/Asph",12
"GO:0050890","BP","GO:0050890","cognition","11/284","358/28943",0.000889536174118035,0.00487889289113506,0.00290826890629073,"Il1b/B2m/Il1rn/Slc7a11/Ptgs2/C5ar1/Picalm/Btg2/Egr1/Itgb1/Tlr2",11
"GO:0019883","BP","GO:0019883","antigen processing and presentation of endogenous antigen","4/284","44/28943",0.000904761198438913,0.00494803555557258,0.00294948429379126,"B2m/H2-D1/H2-K1/H2-Q4",4
