"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048259","BP","GO:0048259","regulation of receptor-mediated endocytosis","9/617","125/28943",0.00146822093665101,0.0153792775634981,0.0111126814012577,"Insr/Nedd4/Unc119/Arrb2/Trf/Plcg2/Cbl/Numb/Mkln1",9
"GO:0042060","BP","GO:0042060","wound healing","18/617","380/28943",0.00148082544825871,0.0154758119501088,0.0111824347351344,"Cnn2/Lnpk/Anxa1/Thbs1/S100a9/Clasp1/Myh9/Alox5/F5/Flna/Rab27a/Mrtfa/Pik3cb/Plaur/Map3k1/Arfgef1/Lyst/Arhgap24",18
"GO:1903036","BP","GO:1903036","positive regulation of response to wounding","7/617","79/28943",0.00148872006720308,0.0155227957692157,0.0112163840679684,"Anxa1/Thbs1/S100a9/Flna/Arfgef1/Braf/Cd24a",7
"GO:0099003","BP","GO:0099003","vesicle-mediated transport in synapse","14/617","260/28943",0.00149504758400905,0.0155532626792012,0.0112383986952844,"Abca13/Lrrk2/Pld1/Nedd4/Stxbp5/Bltp1/Ap1s2/Prkcb/Fcho2/Braf/Itsn2/Numb/Stx11/Cd24a",14
"GO:0007254","BP","GO:0007254","JNK cascade","11/617","177/28943",0.00152816254424331,0.015779746760489,0.0114020504290812,"Mmp8/Lrrk2/Cracr2a/Fgd4/Hipk2/Rassf2/Rap2a/Tirap/Map3k1/Ncor1/Map2k4",11
"GO:0043523","BP","GO:0043523","regulation of neuron apoptotic process","15/617","290/28943",0.00153389781225615,0.015779746760489,0.0114020504290812,"Srpk2/G6pdx/Gpi1/Fis1/Ralbp1/Itgam/Hdac4/Hipk2/Ncf2/Adam8/Arrb2/Coro1a/Braf/Lcn2/Map2k4",15
"GO:0043302","BP","GO:0043302","positive regulation of leukocyte degranulation","5/617","40/28943",0.00153849119385556,0.015779746760489,0.0114020504290812,"Cd177/Itgb2l/Itgam/Ap1g1/Itgb2",5
"GO:0015833","BP","GO:0015833","peptide transport","16/617","320/28943",0.00153980237977232,0.015779746760489,0.0114020504290812,"Gpr27/Mgst1/Ica1/Anxa1/S100a8/Myo5a/S100a9/Mpc2/Alox5/Dgat1/Cyb5r4/Mcu/Gabbr1/Ppp3ca/Sri/Trpm2",16
"GO:0072503","BP","GO:0072503","cellular divalent inorganic cation homeostasis","16/617","320/28943",0.00153980237977232,0.015779746760489,0.0114020504290812,"Myo5a/Stim2/Fis1/Atp2c1/Flna/Mcu/Stim1/Pdzd8/Prkcb/Pik3cb/Coro1a/Itpr2/Plcg2/Sri/Pde4d/Trpm2",16
"GO:0002115","BP","GO:0002115","store-operated calcium entry","4/617","24/28943",0.00154791472491769,0.015779746760489,0.0114020504290812,"Cracr2a/Stim2/Stim1/Cd84",4
"GO:0006691","BP","GO:0006691","leukotriene metabolic process","4/617","24/28943",0.00154791472491769,0.015779746760489,0.0114020504290812,"Mgst2/Lta4h/Alox5/Alox5ap",4
"GO:0032930","BP","GO:0032930","positive regulation of superoxide anion generation","4/617","24/28943",0.00154791472491769,0.015779746760489,0.0114020504290812,"Cd177/Itgb2l/Itgam/Itgb2",4
"GO:0044247","BP","GO:0044247","cellular polysaccharide catabolic process","4/617","24/28943",0.00154791472491769,0.015779746760489,0.0114020504290812,"Pygl/Ppp1ca/Agl/Ppp1r3b",4
"GO:0016311","BP","GO:0016311","dephosphorylation","17/617","351/28943",0.0015666947653253,0.0159224599615613,0.0115051714195648,"Ppp1r42/Acpp/Ppm1m/Bod1l/Ppp1ca/Ppp2r5c/Ppp3ca/Ptpn18/Ppp2r5a/Cdc14a/Ppp1r12a/Cd33/Mtmr3/Chp1/Iqgap1/Nckap1l/Ssh2",17
"GO:0046486","BP","GO:0046486","glycerolipid metabolic process","18/617","382/28943",0.00156888701175883,0.0159224599615613,0.0115051714195648,"Mgll/Dgkg/Far1/Pld1/Pnpla8/Dgat1/Ttc7b/Agpat2/Cds2/Dgkh/Sik1/Abhd5/Lpgat1/Pik3cb/Acsl1/Plcg2/Plscr1/Mtmr3",18
"GO:0042987","BP","GO:0042987","amyloid precursor protein catabolic process","6/617","59/28943",0.0015835200055989,0.0159998581096685,0.0115610973860097,"Flot2/Ranbp9/Aph1b/Adam19/Tmed10/Rtn3",6
"GO:0043388","BP","GO:0043388","positive regulation of DNA binding","6/617","59/28943",0.0015835200055989,0.0159998581096685,0.0115610973860097,"Mmp8/Hipk1/Hmgb2/Mmp9/Hipk2/Plaur",6
"GO:0051101","BP","GO:0051101","regulation of DNA binding","9/617","127/28943",0.00163948649797757,0.016528774472988,0.0119432791243399,"Mmp8/Hipk1/Hmgb2/Mmp9/Zmpste24/Hspa4/Hipk2/Plaur/Sri",9
"GO:0046330","BP","GO:0046330","positive regulation of JNK cascade","8/617","103/28943",0.00164483568029418,0.0165461774271002,0.0119558540638123,"Mmp8/Cracr2a/Fgd4/Hipk2/Rassf2/Tirap/Map3k1/Map2k4",8
"GO:0042886","BP","GO:0042886","amide transport","17/617","353/28943",0.00166368291644314,0.0166989887459249,0.0120662717016755,"Gpr27/Abca13/Mgst1/Ica1/Anxa1/S100a8/Myo5a/S100a9/Mpc2/Alox5/Dgat1/Cyb5r4/Mcu/Gabbr1/Ppp3ca/Sri/Trpm2",17
"GO:0007163","BP","GO:0007163","establishment or maintenance of cell polarity","13/617","235/28943",0.0017139243454213,0.0171333851069531,0.0123801556498676,"Flot2/Coro7/Rhou/Clasp1/Myh9/Dock8/Arpc5/Wdr1/Arfgef1/Gsn/Actr3/Rac2/Nckap1l",13
"GO:2000249","BP","GO:2000249","regulation of actin cytoskeleton reorganization","5/617","41/28943",0.00172184882528354,0.0171333851069531,0.0123801556498676,"Arhgdib/Stap1/Arpc2/Actr3/Trpm2",5
"GO:0007568","BP","GO:0007568","aging","7/617","81/28943",0.00172196710402704,0.0171333851069531,0.0123801556498676,"Ncam1/Scp2/Msra/Mapk3/Mmp9/Pde4d/Gnaq",7
"GO:0045123","BP","GO:0045123","cellular extravasation","7/617","81/28943",0.00172196710402704,0.0171333851069531,0.0123801556498676,"Cd177/Itgb2l/Itgam/Adam8/Capn1/Fer/Itgb2",7
"GO:0043470","BP","GO:0043470","regulation of carbohydrate catabolic process","6/617","60/28943",0.00172828377668023,0.0171588521915187,0.0123985575283581,"Insr/Ppp1ca/Hdac4/Hsd11b1/Ppp1r3b/Ncor1",6
"GO:0007173","BP","GO:0007173","epidermal growth factor receptor signaling pathway","8/617","104/28943",0.00174935099927561,0.0172182888226114,0.0124415049517446,"Mvb12b/Mmp9/Rassf2/Fer/Plaur/Cbl/Braf/Iqgap1",8
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","8/617","104/28943",0.00174935099927561,0.0172182888226114,0.0124415049517446,"Cd177/Itgb2l/Pram1/Flna/Itgam/Tln1/Itgb2/Vav3",8
"GO:0042116","BP","GO:0042116","macrophage activation","8/617","104/28943",0.00174935099927561,0.0172182888226114,0.0124415049517446,"Mmp8/Lrrk2/Stk39/Thbs1/Itgam/Stap1/Cd84/Plcg2",8
"GO:0090630","BP","GO:0090630","activation of GTPase activity","8/617","104/28943",0.00174935099927561,0.0172182888226114,0.0124415049517446,"Ccdc125/Tiam2/Tbc1d8/Tbc1d10c/Agap1/Slc27a4/Tiam1/Arhgap24",8
"GO:0006633","BP","GO:0006633","fatty acid biosynthetic process","10/617","154/28943",0.00178365787544931,0.0175182054132839,0.012658217180608,"Tecr/Mgll/Abcd2/Anxa1/Myo5a/Pnpla8/Alox5/Degs1/Hacd4/Lpgat1",10
"GO:0070588","BP","GO:0070588","calcium ion transmembrane transport","16/617","325/28943",0.00180216195976022,0.0175530898339908,0.0126834237907093,"Cracr2a/Myo5a/Stim2/G6pdx/Atp2c1/Nos1ap/Flna/Mcu/Stim1/Ppp3ca/Coro1a/Itpr2/Plcg2/Sri/Pde4d/Trpm2",16
"GO:0009125","BP","GO:0009125","nucleoside monophosphate catabolic process","4/617","25/28943",0.00181197547002241,0.0175530898339908,0.0126834237907093,"Nt5e/Nt5c2/Xdh/Gda",4
"GO:0034453","BP","GO:0034453","microtubule anchoring","4/617","25/28943",0.00181197547002241,0.0175530898339908,0.0126834237907093,"Cep19/Nin/Clasp1/Hook3",4
"GO:0051457","BP","GO:0051457","maintenance of protein location in nucleus","4/617","25/28943",0.00181197547002241,0.0175530898339908,0.0126834237907093,"Syne1/Arl2bp/Sun2/Grk2",4
"GO:1903306","BP","GO:1903306","negative regulation of regulated secretory pathway","4/617","25/28943",0.00181197547002241,0.0175530898339908,0.0126834237907093,"Cd84/Notch1/Braf/Nckap1l",4
"GO:0050770","BP","GO:0050770","regulation of axonogenesis","11/617","181/28943",0.00182458191460092,0.0175530898339908,0.0126834237907093,"Nin/Tiam2/Kif13b/Twf2/Plxnc1/Dbnl/Tiam1/Trak2/Braf/Actr3/L1cam",11
"GO:0006997","BP","GO:0006997","nucleus organization","9/617","129/28943",0.00182640728323519,0.0175530898339908,0.0126834237907093,"Syne1/Aff2/Irag2/Srpk2/Ets1/Sun2/Hmgb2/Zmpste24/Mfsd14a",9
"GO:0001781","BP","GO:0001781","neutrophil apoptotic process","3/617","12/28943",0.00183717471877547,0.0175530898339908,0.0126834237907093,"Anxa1/Itgam/Pik3cb",3
"GO:0033262","BP","GO:0033262","regulation of nuclear cell cycle DNA replication","3/617","12/28943",0.00183717471877547,0.0175530898339908,0.0126834237907093,"Dach1/Zmpste24/Atrx",3
"GO:0036005","BP","GO:0036005","response to macrophage colony-stimulating factor","3/617","12/28943",0.00183717471877547,0.0175530898339908,0.0126834237907093,"Stap1/Pde2a/Fer",3
"GO:0036006","BP","GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","3/617","12/28943",0.00183717471877547,0.0175530898339908,0.0126834237907093,"Stap1/Pde2a/Fer",3
"GO:0046054","BP","GO:0046054","dGMP metabolic process","3/617","12/28943",0.00183717471877547,0.0175530898339908,0.0126834237907093,"Nt5c2/Xdh/Gda",3
"GO:1901072","BP","GO:1901072","glucosamine-containing compound catabolic process","3/617","12/28943",0.00183717471877547,0.0175530898339908,0.0126834237907093,"Chil5/Chil3/Ovgp1",3
"GO:0051924","BP","GO:0051924","regulation of calcium ion transport","15/617","296/28943",0.00187184874718432,0.0178470422304609,0.0128958264419797,"Cracr2a/Myo5a/Stim2/G6pdx/Nos1ap/Epb41/Stim1/Ppp3ca/Arrb2/Coro1a/Cd84/Plcg2/Sri/Cd33/Pde4d",15
"GO:0031663","BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","6/617","61/28943",0.00188286711457366,0.017914696067204,0.0129447114126939,"Cd55/Ltf/Mapk3/Mapk14/Cd84/Plcg2",6
"GO:0045022","BP","GO:0045022","early endosome to late endosome transport","5/617","42/28943",0.00192072656414476,0.0181990834407659,0.0131502026175886,"Fhip1b/Lmtk2/Mapk3/Flna/Hook3",5
"GO:0072595","BP","GO:0072595","maintenance of protein localization in organelle","5/617","42/28943",0.00192072656414476,0.0181990834407659,0.0131502026175886,"Syne1/Arl2bp/Sun2/Ankrd13c/Grk2",5
"GO:0001818","BP","GO:0001818","negative regulation of cytokine production","15/617","297/28943",0.00193379473025342,0.0182849700477585,0.0132122621321662,"Serpinb1a/Mmp8/Abcd2/Anxa1/Thbs1/Vsir/Pglyrp1/Rnf125/Clec4a2/Arrb2/Cd84/Nlrp12/Cd33/Nckap1l/Cd24a",15
"GO:2001235","BP","GO:2001235","positive regulation of apoptotic signaling pathway","10/617","156/28943",0.0019621601211447,0.0185148456059253,0.0133783644623502,"S100a8/Thbs1/S100a9/Fis1/Ralbp1/Ppp1ca/Gsdme/Plscr1/Spop/Stk4",10
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","12/617","211/28943",0.00202053298372531,0.0190263384261309,0.0137479563841103,"S100a8/Thbs1/S100a9/Gpi1/Fis1/Mmp9/Mrtfa/Xdh/Arrb2/Plaur/Gsn/Nlrp12",12
"GO:0051402","BP","GO:0051402","neuron apoptotic process","16/617","329/28943",0.00203811875077379,0.0191524451333002,0.0138390779373529,"Srpk2/G6pdx/Gpi1/Fis1/Ralbp1/Itgam/Hdac4/Hipk2/Ncf2/Adam8/Arrb2/Coro1a/Braf/Gapdh/Lcn2/Map2k4",16
"GO:0002011","BP","GO:0002011","morphogenesis of an epithelial sheet","6/617","62/28943",0.00204769033509206,0.0191635281974702,0.0138470862823848,"Clasp1/Flna/Mrtfa/Map3k1/Notch1/Arhgap24",6
"GO:0031122","BP","GO:0031122","cytoplasmic microtubule organization","6/617","62/28943",0.00204769033509206,0.0191635281974702,0.0138470862823848,"Ccdc88c/Slain2/Clasp1/Clip1/Hook3/Chp1",6
"GO:0002790","BP","GO:0002790","peptide secretion","15/617","299/28943",0.00206281713604829,0.0192656152563038,0.0139208518383627,"Gpr27/Ica1/Anxa1/S100a8/Myo5a/S100a9/Mpc2/Alox5/Dgat1/Cyb5r4/Mcu/Gabbr1/Ppp3ca/Sri/Trpm2",15
"GO:0099623","BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization","4/617","26/28943",0.00210568367434108,0.0196258313075831,0.014181134949644,"Nos1ap/Zmpste24/Flna/Wdr1",4
"GO:1901568","BP","GO:1901568","fatty acid derivative metabolic process","5/617","43/28943",0.00213588411550896,0.0198388636966971,0.0143350668270419,"Far1/Pam/Alox5/Dgat1/Acsl1",5
"GO:0001776","BP","GO:0001776","leukocyte homeostasis","9/617","132/28943",0.00213835111199792,0.0198388636966971,0.0143350668270419,"Anxa1/Itgam/Sos2/Tnfsf13b/Pik3cb/Coro1a/Pkn1/Nckap1l/Cd24a",9
"GO:0006875","BP","GO:0006875","cellular metal ion homeostasis","19/617","425/28943",0.00214157210476717,0.0198388636966971,0.0143350668270419,"Myo5a/Stim2/Ncoa4/Fis1/Atp2c1/Flna/Mcu/Stim1/Pdzd8/Prkcb/Trf/Pik3cb/Coro1a/Itpr2/Plcg2/Sri/Pde4d/Trpm2/Lcn2",19
"GO:0006893","BP","GO:0006893","Golgi to plasma membrane transport","6/617","63/28943",0.00222317889555002,0.0205531538784958,0.0148511950512451,"Sptbn1/Exoc6/Exoc2/Atp2c1/Vamp5/Chic2",6
"GO:1901216","BP","GO:1901216","positive regulation of neuron death","9/617","133/28943",0.00225126981420406,0.0207708065484241,0.0150084654280271,"Srpk2/Fis1/Ralbp1/Itgam/Hdac4/Ncf2/Trpm2/Lcn2/Map2k4",9
"GO:0048588","BP","GO:0048588","developmental cell growth","14/617","273/28943",0.00234646442891118,0.0214711866666689,0.0155145425881338,"Mgll/Nin/Cyfip2/G6pdx/Pi16/Twf2/Dbnl/Akap13/Actr3/L1cam/Itsn2/Nedd4l/Iqgap1/Map2k4",14
"GO:0000255","BP","GO:0000255","allantoin metabolic process","3/617","13/28943",0.00235068827092937,0.0214711866666689,0.0155145425881338,"Nt5c2/Xdh/Gda",3
"GO:0006895","BP","GO:0006895","Golgi to endosome transport","3/617","13/28943",0.00235068827092937,0.0214711866666689,0.0155145425881338,"Sort1/Wipi1/Rab14",3
"GO:0032486","BP","GO:0032486","Rap protein signal transduction","3/617","13/28943",0.00235068827092937,0.0214711866666689,0.0155145425881338,"Rap2a/Timp2/Cbl",3
"GO:0072393","BP","GO:0072393","microtubule anchoring at microtubule organizing center","3/617","13/28943",0.00235068827092937,0.0214711866666689,0.0155145425881338,"Cep19/Nin/Hook3",3
"GO:0002323","BP","GO:0002323","natural killer cell activation involved in immune response","5/617","44/28943",0.00236808551996161,0.0215439174694515,0.0155670960475564,"Pglyrp1/Rab27a/Coro1a/Ap1g1/Stx11",5
"GO:0010830","BP","GO:0010830","regulation of myotube differentiation","5/617","44/28943",0.00236808551996161,0.0215439174694515,0.0155670960475564,"Hdac4/Sik1/Atp11a/Mapk14/Notch1",5
"GO:0032615","BP","GO:0032615","interleukin-12 production","6/617","64/28943",0.00240976299221752,0.0217663517959797,0.0157278215298299,"Thbs1/G6pdx/Tirap/Arrb2/Mapk14/Plcg2",6
"GO:0033692","BP","GO:0033692","cellular polysaccharide biosynthetic process","6/617","64/28943",0.00240976299221752,0.0217663517959797,0.0157278215298299,"Gyg/Insr/Ppp1ca/Gbe1/Ppp1r3b/Ugp2",6
"GO:0036465","BP","GO:0036465","synaptic vesicle recycling","7/617","86/28943",0.00242971261589363,0.0217663517959797,0.0157278215298299,"Abca13/Lrrk2/Bltp1/Ap1s2/Fcho2/Itsn2/Cd24a",7
"GO:0006376","BP","GO:0006376","mRNA splice site selection","4/617","27/28943",0.00243066332733735,0.0217663517959797,0.0157278215298299,"Khdc4/Ptbp2/Isy1/Celf2",4
"GO:0022038","BP","GO:0022038","corpus callosum development","4/617","27/28943",0.00243066332733735,0.0217663517959797,0.0157278215298299,"Nin/Kif21b/Wdr37/Dmxl2",4
"GO:0032878","BP","GO:0032878","regulation of establishment or maintenance of cell polarity","4/617","27/28943",0.00243066332733735,0.0217663517959797,0.0157278215298299,"Flot2/Dock8/Arfgef1/Gsn",4
"GO:1901223","BP","GO:1901223","negative regulation of NIK/NF-kappaB signaling","4/617","27/28943",0.00243066332733735,0.0217663517959797,0.0157278215298299,"Adgrg3/Rassf2/Capn1/Nlrp12",4
"GO:1904996","BP","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","4/617","27/28943",0.00243066332733735,0.0217663517959797,0.0157278215298299,"Ets1/Alox5/Capn1/Itgb2",4
"GO:0050767","BP","GO:0050767","regulation of neurogenesis","20/617","463/28943",0.0024665111891212,0.0220441420757662,0.0159285458397259,"Nin/Tiam2/Hmgb2/Rnf10/Bmpr1a/Twf2/Ppp3ca/Plxnc1/Dbnl/Trf/Oprm1/Tiam1/Hook3/Trak2/Notch1/Braf/Actr3/L1cam/Numb/Cd24a",20
"GO:0008544","BP","GO:0008544","epidermis development","17/617","367/28943",0.00249445163213787,0.0222069407484866,0.0160461800897757,"Krt83/Tfdp1/Satb1/Insr/Anxa1/Triobp/Myo5a/Atp2c1/Zmpste24/Macroh2a1/Gsdme/Ppp3ca/Notch1/Ncor1/Cstdc6/Stk4/Stfa3",17
"GO:0051604","BP","GO:0051604","protein maturation","17/617","367/28943",0.00249445163213787,0.0222069407484866,0.0160461800897757,"Lrrk2/Thbs1/Cyfip2/Vsir/Myh9/Sec11c/Aph1b/Zmpste24/Ctse/F5/Flna/Tspan5/Adam19/Capn1/Cpd/Plaur/Gsn",17
"GO:0007040","BP","GO:0007040","lysosome organization","7/617","87/28943",0.0025947685236087,0.0229112977596488,0.0165551308532606,"Acpp/Lrrk2/Fhip1b/Coro1a/Hook3/Lyst/Rab14",7
"GO:0080171","BP","GO:0080171","lytic vacuole organization","7/617","87/28943",0.0025947685236087,0.0229112977596488,0.0165551308532606,"Acpp/Lrrk2/Fhip1b/Coro1a/Hook3/Lyst/Rab14",7
"GO:0042776","BP","GO:0042776","proton motive force-driven mitochondrial ATP synthesis","6/617","65/28943",0.00260787715273543,0.0229112977596488,0.0165551308532606,"Ndufb7/Atp5k/Ndufa13/Ndufb11/Atp5j2/Atp5pb",6
"GO:0048278","BP","GO:0048278","vesicle docking","6/617","65/28943",0.00260787715273543,0.0229112977596488,0.0165551308532606,"Rab3d/Ncam1/Exoc6/Exoc2/Exoc3/Stx11",6
"GO:0031952","BP","GO:0031952","regulation of protein autophosphorylation","5/617","45/28943",0.00261809795085981,0.0229112977596488,0.0165551308532606,"Rassf2/Rap2a/Nlrp12/Chp1/Iqgap1",5
"GO:0050850","BP","GO:0050850","positive regulation of calcium-mediated signaling","5/617","45/28943",0.00261809795085981,0.0229112977596488,0.0165551308532606,"Ncam1/Ppp3ca/Plcg2/L1cam/Cd24a",5
"GO:0086009","BP","GO:0086009","membrane repolarization","5/617","45/28943",0.00261809795085981,0.0229112977596488,0.0165551308532606,"Nos1ap/Zmpste24/Flna/Wdr1/Nedd4l",5
"GO:0009132","BP","GO:0009132","nucleoside diphosphate metabolic process","9/617","136/28943",0.00261872069860667,0.0229112977596488,0.0165551308532606,"Adpgk/Nt5e/Insr/Gpi1/Hdac4/Ak2/Hk3/Ncor1/Gapdh",9
"GO:0035303","BP","GO:0035303","regulation of dephosphorylation","9/617","136/28943",0.00261872069860667,0.0229112977596488,0.0165551308532606,"Ppp1r42/Bod1l/Ppp2r5a/Ppp1r12a/Cd33/Mtmr3/Chp1/Iqgap1/Nckap1l",9
"GO:0035265","BP","GO:0035265","organ growth","12/617","218/28943",0.00264427181978616,0.0230906107092991,0.0166846979068725,"Ncam1/Thbs1/G6pdx/Zmpste24/Bmpr1a/Pi16/Mapk14/Prkar1a/Notch1/Akap13/Stk4/Map2k4",12
"GO:0000302","BP","GO:0000302","response to reactive oxygen species","11/617","190/28943",0.00266455806165073,0.0232233524190055,0.0167806137470371,"Lrrk2/Mapk13/Anxa1/Mapk3/Mmp9/Stk26/Capn1/Fer/Hk3/Trpm2/Lcn2",11
"GO:0006650","BP","GO:0006650","glycerophospholipid metabolic process","14/617","277/28943",0.00267735379329295,0.0232904281408931,0.0168290809864128,"Dgkg/Far1/Pld1/Pnpla8/Ttc7b/Agpat2/Cds2/Dgkh/Abhd5/Lpgat1/Pik3cb/Plcg2/Plscr1/Mtmr3",14
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","15/617","308/28943",0.00273535820986943,0.0237497736586952,0.0171609925714242,"Ngp/Camp/Itgb2l/Anxa3/E2f2/Thbs1/Ets1/Hhex/Alox5/Mmp9/Hipk2/Stim1/Prkcb/Pik3cb/Itgb2",15
"GO:1904064","BP","GO:1904064","positive regulation of cation transmembrane transport","11/617","191/28943",0.00277451720469886,0.023983328845131,0.0173297537089845,"Cracr2a/Stim2/G6pdx/Flna/Stim1/Ppp3ca/Plcg2/Sri/Chp1/Lcn2/Nedd4l",11
"GO:1905477","BP","GO:1905477","positive regulation of protein localization to membrane","8/617","112/28943",0.00278702726987486,0.023983328845131,0.0173297537089845,"Myo5a/Sptbn1/Fis1/Atp2c1/Itgam/Arpc2/Snx27/Actr3",8
"GO:0006925","BP","GO:0006925","inflammatory cell apoptotic process","4/617","28/28943",0.00278851491499114,0.023983328845131,0.0173297537089845,"Anxa1/Zmpste24/Itgam/Pik3cb",4
"GO:0032928","BP","GO:0032928","regulation of superoxide anion generation","4/617","28/28943",0.00278851491499114,0.023983328845131,0.0173297537089845,"Cd177/Itgb2l/Itgam/Itgb2",4
"GO:0045648","BP","GO:0045648","positive regulation of erythrocyte differentiation","4/617","28/28943",0.00278851491499114,0.023983328845131,0.0173297537089845,"Ets1/Hmgb2/Mapk14/Nckap1l",4
"GO:0015909","BP","GO:0015909","long-chain fatty acid transport","6/617","66/28943",0.0028179598243184,0.0241910197700416,0.0174798259779149,"Abcd2/Anxa1/Thbs1/Pnpla8/Slc27a4/Acsl1",6
"GO:0060828","BP","GO:0060828","regulation of canonical Wnt signaling pathway","13/617","249/28943",0.00283760432448741,0.0243139567540976,0.0175686571684962,"Lrrk2/Ccdc88c/Hhex/Tle5/Ctnnd2/Map3k1/Mapk14/Tmem170b/Notch1/Kpna1/Tmem131l/Gnaq/Stk4",13
"GO:0000245","BP","GO:0000245","spliceosomal complex assembly","5/617","46/28943",0.00288669053040992,0.024688231558768,0.0178390987834321,"Srpk2/Khdc4/Ptbp2/Isy1/Celf2",5
"GO:0009123","BP","GO:0009123","nucleoside monophosphate metabolic process","6/617","67/28943",0.00304045295854889,0.0259546703956875,0.0187541958190866,"Nt5e/Nt5c2/Xdh/Ak2/Adss/Gda",6
"GO:0043270","BP","GO:0043270","positive regulation of ion transport","16/617","343/28943",0.00307658814057043,0.0262141381305693,0.0189416807161985,"Cracr2a/Stk39/Myo5a/Stim2/G6pdx/Alox5/Flna/Gabbr1/Stim1/Ppp3ca/Arrb2/Plcg2/Sri/Chp1/Lcn2/Nedd4l",16
"GO:1901342","BP","GO:1901342","regulation of vasculature development","15/617","312/28943",0.00308758064688966,0.0262588097101398,0.0189739592825622,"Ngp/Camp/Itgb2l/Anxa3/E2f2/Thbs1/Ets1/Hhex/Alox5/Mmp9/Hipk2/Stim1/Prkcb/Pik3cb/Itgb2",15
"GO:0033674","BP","GO:0033674","positive regulation of kinase activity","19/617","440/28943",0.00313559905943211,0.0265899741233351,0.0192132504066139,"Lrrk2/Insr/Ltf/Thbs1/Lmtk2/Lmo4/Fgd4/Unc119/Rassf2/Adam8/Tirap/Arrb2/Acsl1/Map3k1/Akap13/Iqgap1/Map2k4/Vav3/Cd24a",19
"GO:0006470","BP","GO:0006470","protein dephosphorylation","13/617","252/28943",0.00314331647346624,0.0265899741233351,0.0192132504066139,"Ppm1m/Bod1l/Ppp1ca/Ppp2r5c/Ppp3ca/Ptpn18/Ppp2r5a/Cdc14a/Ppp1r12a/Cd33/Mtmr3/Nckap1l/Ssh2",13
"GO:0006605","BP","GO:0006605","protein targeting","14/617","282/28943",0.00314398643017318,0.0265899741233351,0.0192132504066139,"Lrrk2/Zdhhc3/Sort1/Ncoa4/Nedd4/Fis1/Itgam/Hspa4/Zdhhc20/Arpc2/Trak2/Bnip3l/Actr3/Ywhaz",14
"GO:0006904","BP","GO:0006904","vesicle docking involved in exocytosis","5/617","47/28943",0.0031746331667179,0.0267036505089366,0.0192953901203177,"Rab3d/Ncam1/Exoc6/Exoc2/Exoc3",5
"GO:0048199","BP","GO:0048199","vesicle targeting, to, from or within Golgi","4/617","29/28943",0.00318081183734393,0.0267036505089366,0.0192953901203177,"Cep19/Wipi1/Trappc2l/Tmed10",4
"GO:0060045","BP","GO:0060045","positive regulation of cardiac muscle cell proliferation","4/617","29/28943",0.00318081183734393,0.0267036505089366,0.0192953901203177,"Ncam1/Bmpr1a/Mapk14/Notch1",4
"GO:0030278","BP","GO:0030278","regulation of ossification","9/617","140/28943",0.00318081582589479,0.0267036505089366,0.0192953901203177,"Rflnb/Mapk3/Alox5/Zmpste24/Bmpr1a/Pbx1/Nfe2/Mapk14/Notch1",9
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production","10/617","167/28943",0.00321852351185944,0.0269706364746093,0.0194883075030021,"Mmp8/Mapk13/Tirap/Arrb2/Cd84/Plcg2/Nlrp12/Grk2/Nckap1l/Cd24a",10
"GO:0050863","BP","GO:0050863","regulation of T cell activation","17/617","378/28943",0.00336804188951808,0.0281718815191009,0.02035629713445,"Cd55/Flot2/Anxa1/Vsir/Dock8/Sos2/Tnfsf13b/Ppp3ca/Adam8/Coro1a/Prkar1a/Smarca2/Braf/Tmem131l/Rac2/Nckap1l/Cd24a",17
"GO:0016358","BP","GO:0016358","dendrite development","15/617","315/28943",0.00337555691575102,0.0281831232801369,0.020364420149869,"Lrrk2/Dgkg/Nedd4/Strn/Rap2a/Ppp3ca/Clip1/Ctnnd2/Dbnl/Trak2/Actr3/Asap1/Numb/Nedd4l/Iqgap1",15
"GO:0072522","BP","GO:0072522","purine-containing compound biosynthetic process","12/617","225/28943",0.00341629453567851,0.028471199168693,0.0205725765834655,"Nt5e/Mpc2/Ndufb7/Atp5k/Ndufa13/Ndufb11/Acsl1/Ak2/Atp5j2/Adss/Atp5pb/COX2",12
"GO:1904659","BP","GO:1904659","glucose transmembrane transport","8/617","116/28943",0.00345979488767256,0.0287812081092906,0.0207965812920208,"Sort1/Slc2a3/Insr/Slc27a4/Prkcb/Mapk14/Braf/Grk2",8
"GO:0007033","BP","GO:0007033","vacuole organization","11/617","197/28943",0.00351353407348509,0.0291751092974662,0.0210812044409106,"Acpp/Lrrk2/Trp53inp2/Wipi1/Fhip1b/Trp53inp1/Coro1a/Hook3/Mtmr3/Lyst/Rab14",11
"GO:0006096","BP","GO:0006096","glycolytic process","7/617","92/28943",0.003552909763568,0.0292852094096258,0.0211607600288516,"Adpgk/Insr/Gpi1/Hdac4/Hk3/Ncor1/Gapdh",7
