"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","5/190","95/28943",0.000415484760866423,0.00243923016488526,0.00138910747495609,"Arg1/Ceacam1/Cd44/Cebpb/Sdc4",5
"GO:0032386","GO:0032386","regulation of intracellular transport","9/190","339/28943",0.000429129137200673,0.00251310772168523,0.00143117971063917,"Lrrk2/Anxa2/Txn1/Itgam/Ezr/Msn/Ehd1/Ptgs2/Cd36",9
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","7/190","205/28943",0.000429505120768153,0.00251310772168523,0.00143117971063917,"Il1a/Ceacam1/Anxa1/Il1b/Ptgs2/Pla2g4a/Tnf",7
"GO:0050728","GO:0050728","negative regulation of inflammatory response","6/190","147/28943",0.000434525521875882,0.00252999297051807,0.00144079562376941,"Smpdl3b/Acod1/Cd44/Gpx1/Nlrp3/Tnfrsf1b",6
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","6/190","147/28943",0.000434525521875882,0.00252999297051807,0.00144079562376941,"Cav1/Gja1/Cebpb/Lcn2/Acsl1/Cd36",6
"GO:0007044","GO:0007044","cell-substrate junction assembly","5/190","96/28943",0.000436006219269048,0.00252999297051807,0.00144079562376941,"Fn1/Vcl/S100a10/Plec/Sdc4",5
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","5/190","96/28943",0.000436006219269048,0.00252999297051807,0.00144079562376941,"Malt1/Nlrp3/Tnf/Ccl3/Cd36",5
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","5/190","96/28943",0.000436006219269048,0.00252999297051807,0.00144079562376941,"Arg1/Ceacam1/Cd44/Cebpb/Sdc4",5
"GO:0010883","GO:0010883","regulation of lipid storage","4/190","54/28943",0.000440296972844497,0.00255066077480612,0.00145256564934582,"Hilpda/Ehd1/Nfkbia/Cd36",4
"GO:0020027","GO:0020027","hemoglobin metabolic process","3/190","23/28943",0.000447641494931055,0.00257614735322987,0.00146707989941913,"Slc25a37/Hif1a/Inhba",3
"GO:0030728","GO:0030728","ovulation","3/190","23/28943",0.000447641494931055,0.00257614735322987,0.00146707989941913,"Inhba/Ptgs2/Pla2g4a",3
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","3/190","23/28943",0.000447641494931055,0.00257614735322987,0.00146707989941913,"Il1b/Tnfrsf1b/Tnf",3
"GO:0070498","GO:0070498","interleukin-1-mediated signaling pathway","3/190","23/28943",0.000447641494931055,0.00257614735322987,0.00146707989941913,"Irak3/Plcb1/Il1b",3
"GO:0071887","GO:0071887","leukocyte apoptotic process","6/190","148/28943",0.000450450026090473,0.00258381088736158,0.0014714441749599,"Slc7a11/Mif/Hif1a/Cd44/Itgam/Anxa1",6
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","6/190","148/28943",0.000450450026090473,0.00258381088736158,0.0014714441749599,"Arg1/Ceacam1/Cd44/Cebpb/Anxa1/Sdc4",6
"GO:0061515","GO:0061515","myeloid cell development","5/190","97/28943",0.000457282585853267,0.00261870993109751,0.00149131869242869,"Cebpb/Abi1/Itgam/Fam20c/Klf2",5
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","6/190","149/28943",0.000466826015641003,0.00266030004678806,0.00151500368182482,"Cav1/Pid1/Mmp9/Fxyd2/Il1b/Tnf",6
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","6/190","149/28943",0.000466826015641003,0.00266030004678806,0.00151500368182482,"Il1a/Bst1/Mif/Cd38/Anxa1/Il1b",6
"GO:0106106","GO:0106106","cold-induced thermogenesis","6/190","149/28943",0.000466826015641003,0.00266030004678806,0.00151500368182482,"Cav1/Gja1/Cebpb/Lcn2/Acsl1/Cd36",6
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","4/190","55/28943",0.000472412154995006,0.00268339306871351,0.00152815483493771,"Hif1a/Cebpb/Klf2/Cd36",4
"GO:2000378","GO:2000378","negative regulation of reactive oxygen species metabolic process","4/190","55/28943",0.000472412154995006,0.00268339306871351,0.00152815483493771,"Bnip3/Hif1a/Pon3/Cflar",4
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","5/190","98/28943",0.000479331742866899,0.00271828487567468,0.00154802523116445,"Cd14/Nlrp3/Il1b/Sash1/Tnf",5
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","5/190","99/28943",0.000502171730003225,0.0028340304569053,0.00161394072138558,"Slc7a2/Hif1a/Nos2/Ncf1/Tnf",5
"GO:0051492","GO:0051492","regulation of stress fiber assembly","5/190","99/28943",0.000502171730003225,0.0028340304569053,0.00161394072138558,"Carmil1/Met/S100a10/Rhoc/Sdc4",5
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","5/190","99/28943",0.000502171730003225,0.0028340304569053,0.00161394072138558,"Cav1/Smpdl3b/Irak3/Acod1/Cd36",5
"GO:0043507","GO:0043507","positive regulation of JUN kinase activity","4/190","56/28943",0.000506161427846266,0.0028457373118081,0.00162060761157405,"Map3k5/Il1b/Sash1/Tnf",4
"GO:0006691","GO:0006691","leukotriene metabolic process","3/190","24/28943",0.000509125909457521,0.0028457373118081,0.00162060761157405,"Ltc4s/Ncf1/Pla2g4a",3
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","3/190","24/28943",0.000509125909457521,0.0028457373118081,0.00162060761157405,"Arg1/Atp2b4/Nos2",3
"GO:0034383","GO:0034383","low-density lipoprotein particle clearance","3/190","24/28943",0.000509125909457521,0.0028457373118081,0.00162060761157405,"Anxa2/Ehd1/Cd36",3
"GO:0034405","GO:0034405","response to fluid shear stress","3/190","24/28943",0.000509125909457521,0.0028457373118081,0.00162060761157405,"Plec/Klf2/Ptgs2",3
"GO:1903428","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","3/190","24/28943",0.000509125909457521,0.0028457373118081,0.00162060761157405,"Sod2/Lcn2/Cd36",3
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","6/190","152/28943",0.000518751775022499,0.00289491620542859,0.00164861430389925,"Il1a/Bst1/Mif/Cd38/Anxa1/Il1b",6
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","9/190","349/28943",0.000528862078504713,0.00294663759982164,0.00167806891486661,"Ceacam1/Malt1/Cd44/Cebpb/Itgam/Nlrp3/Anxa1/Tnf/Ccl3",9
"GO:0006959","GO:0006959","humoral immune response","10/190","425/28943",0.000535173700571079,0.00297706324053769,0.00169539589186018,"Slpi/Wfdc21/Gapdh/Cxcl3/Cxcl2/Cxcl1/Acod1/Il1b/Tnf/Pf4",10
"GO:0110053","GO:0110053","regulation of actin filament organization","8/190","279/28943",0.000540534729607451,0.0030021127284071,0.00170966122497394,"Carmil1/Mtpn/Met/Myadm/S100a10/Rhoc/Sdc4/Plek",8
"GO:0032964","GO:0032964","collagen biosynthetic process","4/190","57/28943",0.000541591428862474,0.00300321459522947,0.0017102887227236,"Arg1/Prdx5/Fn1/Vim",4
"GO:0031032","GO:0031032","actomyosin structure organization","7/190","215/28943",0.000570305605610914,0.00315743562346928,0.00179811544207438,"Carmil1/Met/S100a10/Plec/Cflar/Rhoc/Sdc4",7
"GO:0150115","GO:0150115","cell-substrate junction organization","5/190","102/28943",0.00057561936677025,0.00315768896858028,0.00179825971857297,"Fn1/Vcl/S100a10/Plec/Sdc4",5
"GO:0010884","GO:0010884","positive regulation of lipid storage","3/190","25/28943",0.000575766093727984,0.00315768896858028,0.00179825971857297,"Hilpda/Ehd1/Cd36",3
"GO:0060547","GO:0060547","negative regulation of necrotic cell death","3/190","25/28943",0.000575766093727984,0.00315768896858028,0.00179825971857297,"Cav1/Cflar/Fth1",3
"GO:0098869","GO:0098869","cellular oxidant detoxification","3/190","25/28943",0.000575766093727984,0.00315768896858028,0.00179825971857297,"Sod2/Prdx6/Cd36",3
"GO:1901032","GO:1901032","negative regulation of response to reactive oxygen species","3/190","25/28943",0.000575766093727984,0.00315768896858028,0.00179825971857297,"Lrrk2/Txn1/Met",3
"GO:1903206","GO:1903206","negative regulation of hydrogen peroxide-induced cell death","3/190","25/28943",0.000575766093727984,0.00315768896858028,0.00179825971857297,"Lrrk2/Txn1/Met",3
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","4/190","58/28943",0.000578748951449613,0.0031591927942624,0.00179911612627329,"Cd14/Nos2/Il1b/Tnf",4
"GO:0042311","GO:0042311","vasodilation","4/190","58/28943",0.000578748951449613,0.0031591927942624,0.00179911612627329,"Gja1/Sod2/Gpx1/Klf2",4
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly","4/190","58/28943",0.000578748951449613,0.0031591927942624,0.00179911612627329,"Carmil1/S100a10/Rhoc/Sdc4",4
"GO:0018209","GO:0018209","peptidyl-serine modification","9/190","354/28943",0.000585436997568799,0.00319072282631344,0.00181707203869116,"Cav1/Atp2b4/Lrrk2/Mif/Txn1/Cd44/Met/Ptgs2/Tnf",9
"GO:0008643","GO:0008643","carbohydrate transport","6/190","156/28943",0.000594853141340923,0.00323700022014291,0.00184342636745251,"Pid1/Slc2a1/Met/Ezr/Il1b/Tnf",6
"GO:0046330","GO:0046330","positive regulation of JNK cascade","5/190","103/28943",0.000601806113382817,0.00326468153601004,0.00185919048981424,"Il1a/Plcb1/Map3k5/Il1b/Tnf",5
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","5/190","103/28943",0.000601806113382817,0.00326468153601004,0.00185919048981424,"Arg1/Ceacam1/Cd44/Cebpb/Sdc4",5
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","4/190","59/28943",0.000617680927443597,0.00334561232991509,0.00190527944541426,"Cav1/Inhba/Trps1/Tnf",4
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","5/190","104/28943",0.000628876143115254,0.00339573707524733,0.00193382478706494,"Fn1/Itgb2/Fgr/Itgam/Plek",5
"GO:0042116","GO:0042116","macrophage activation","5/190","104/28943",0.000628876143115254,0.00339573707524733,0.00193382478706494,"Lrrk2/Slc7a2/Itgam/Pla2g4a/Tnf",5
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","3/190","26/28943",0.000647732671422739,0.00346017804169185,0.00197052301647769,"S100a8/Itgb2/Itgam",3
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","3/190","26/28943",0.000647732671422739,0.00346017804169185,0.00197052301647769,"Malt1/Nlrp3/Il1b",3
"GO:0010829","GO:0010829","negative regulation of glucose transmembrane transport","3/190","26/28943",0.000647732671422739,0.00346017804169185,0.00197052301647769,"Pid1/Il1b/Tnf",3
"GO:0031664","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","3/190","26/28943",0.000647732671422739,0.00346017804169185,0.00197052301647769,"Mif/Acod1/Sash1",3
"GO:0035743","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","3/190","26/28943",0.000647732671422739,0.00346017804169185,0.00197052301647769,"Arg1/Nlrp3/Il1b",3
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity","3/190","26/28943",0.000647732671422739,0.00346017804169185,0.00197052301647769,"Cav1/Prdx5/Atp2b4",3
"GO:0071276","GO:0071276","cellular response to cadmium ion","3/190","26/28943",0.000647732671422739,0.00346017804169185,0.00197052301647769,"Mmp9/Mt2/Mt1",3
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","7/190","221/28943",0.000670979385768838,0.00357345033608092,0.00203503000442267,"Upp1/Eno1/Pid1/Aldoa/Pkm/Pygl/Acsl1",7
"GO:0048469","GO:0048469","cell maturation","7/190","221/28943",0.000670979385768838,0.00357345033608092,0.00203503000442267,"Gja1/Lrrk2/Pmp22/Plcb1/Hif1a/Fam20c/Klf2",7
"GO:0010977","GO:0010977","negative regulation of neuron projection development","6/190","160/28943",0.000679349444054095,0.00361252842666456,0.00205728443064214,"Klk8/Lrrk2/Rap1gap2/Pmp22/Cd38/Vim",6
"GO:1901888","GO:1901888","regulation of cell junction assembly","7/190","222/28943",0.000689047776915692,0.00365854047257664,0.00208348764747449,"Cav1/Gja1/Vcl/S100a10/Il1b/Sdc4/Tnf",7
"GO:0007009","GO:0007009","plasma membrane organization","6/190","161/28943",0.000701856955671134,0.00372090528468681,0.00211900353602146,"Cav1/Anxa2/Cd9/S100a10/Plec/Ndrg1",6
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","3/190","27/28943",0.000725192288900384,0.00383300274752635,0.00218284147382482,"Hif1a/Cebpb/Klf2",3
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","3/190","27/28943",0.000725192288900384,0.00383300274752635,0.00218284147382482,"Vim/Il1b/Tnf",3
"GO:0045744","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","4/190","62/28943",0.000745594612892662,0.00392306097821267,0.00223412837705708,"Atp2b4/Met/Grk5/Plek",4
"GO:0050873","GO:0050873","brown fat cell differentiation","4/190","62/28943",0.000745594612892662,0.00392306097821267,0.00223412837705708,"Ero1a/Bnip3/Cebpb/Ptgs2",4
"GO:0051785","GO:0051785","positive regulation of nuclear division","4/190","62/28943",0.000745594612892662,0.00392306097821267,0.00223412837705708,"Il1a/Plcb1/Met/Il1b",4
"GO:0006644","GO:0006644","phospholipid metabolic process","9/190","367/28943",0.000756090407804228,0.00396635732669714,0.00225878504217376,"Smpdl3b/Sgms2/Sgms1/Plcb1/Agpat4/Prdx6/Smpdl3a/Plek/Pla2g4a",9
"GO:0008544","GO:0008544","epidermis development","9/190","367/28943",0.000756090407804228,0.00396635732669714,0.00225878504217376,"Stfa3/Il1a/Klf7/Inhba/Plec/Anxa1/Ptgs2/Trps1/Tnf",9
"GO:0016525","GO:0016525","negative regulation of angiogenesis","5/190","109/28943",0.000778142415671198,0.00406983604250153,0.00231771472404308,"Atp2b4/Pgk1/Klf2/Tnf/Cd36",5
"GO:0042310","GO:0042310","vasoconstriction","5/190","109/28943",0.000778142415671198,0.00406983604250153,0.00231771472404308,"Cav1/Gja1/Cd38/Hif1a/Ptgs2",5
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","7/190","227/28943",0.000785259901010141,0.00409669898296202,0.00233301279305278,"Il1a/Mif/Cd44/Cflar/Il1b/Ccl3/Cd36",7
"GO:0043434","GO:0043434","response to peptide hormone","9/190","369/28943",0.000785620182214208,0.00409669898296202,0.00233301279305278,"Cav1/Ceacam1/Pid1/Slc2a1/Plcb1/Pkm/Ptpre/Anxa1/Il1b",9
"GO:0030879","GO:0030879","mammary gland development","6/190","165/28943",0.000797715281791001,0.00414740827784058,0.00236189102749725,"Cav1/Gja1/Hif1a/Gpx1/Cebpb/Areg",6
"GO:1990845","GO:1990845","adaptive thermogenesis","6/190","165/28943",0.000797715281791001,0.00414740827784058,0.00236189102749725,"Cav1/Gja1/Cebpb/Lcn2/Acsl1/Cd36",6
"GO:0046688","GO:0046688","response to copper ion","3/190","28/28943",0.000808307669262692,0.00419002745888913,0.00238616205522694,"Il1a/Mt2/Mt1",3
"GO:0046716","GO:0046716","muscle cell cellular homeostasis","3/190","28/28943",0.000808307669262692,0.00419002745888913,0.00238616205522694,"Cav1/Aldoa/Hif1a",3
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","4/190","64/28943",0.000840607780825113,0.00433818086298978,0.00247053334746458,"Trem1/S100a10/Sdc4/Cd36",4
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","4/190","64/28943",0.000840607780825113,0.00433818086298978,0.00247053334746458,"Arg1/Slc7a11/Atp2b4/Nos2",4
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","4/190","64/28943",0.000840607780825113,0.00433818086298978,0.00247053334746458,"Lrrk2/Ero1a/Cebpb/Map3k5",4
"GO:0002709","GO:0002709","regulation of T cell mediated immunity","5/190","111/28943",0.000844704244428014,0.00434011769640767,0.00247163634701635,"Arg1/Malt1/Nlrp3/Il1b/Tnfrsf1b",5
"GO:0110020","GO:0110020","regulation of actomyosin structure organization","5/190","111/28943",0.000844704244428014,0.00434011769640767,0.00247163634701635,"Carmil1/Met/S100a10/Rhoc/Sdc4",5
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","5/190","111/28943",0.000844704244428014,0.00434011769640767,0.00247163634701635,"Atp2b4/Pgk1/Klf2/Tnf/Cd36",5
"GO:0071695","GO:0071695","anatomical structure maturation","8/190","299/28943",0.000847850099338181,0.00434989369147258,0.00247720363952335,"Gja1/Lrrk2/Pmp22/Plcb1/Hif1a/Fam20c/Klf2/Ptgs2",8
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","7/190","231/28943",0.000869628811274784,0.00445509694092309,0.00253711541919267,"Arg1/Ceacam1/Malt1/Nlrp3/Il1b/Tnfrsf1b/Tnf",7
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","6/190","168/28943",0.000876009997003438,0.00448122657823835,0.0025519958823138,"Il1a/Bst1/Mif/Cd38/Anxa1/Il1b",6
"GO:1901343","GO:1901343","negative regulation of vasculature development","5/190","112/28943",0.000879532653216493,0.00449267847241534,0.00255851757593365,"Atp2b4/Pgk1/Klf2/Tnf/Cd36",5
"GO:1900745","GO:1900745","positive regulation of p38MAPK cascade","3/190","29/28943",0.000897237665827366,0.00456977378854433,0.0026024222805657,"Met/Il1b/Sash1",3
"GO:1903649","GO:1903649","regulation of cytoplasmic transport","3/190","29/28943",0.000897237665827366,0.00456977378854433,0.0026024222805657,"Lrrk2/Ezr/Msn",3
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","6/190","169/28943",0.000903381931778174,0.00459437991176138,0.00261643512370882,"Arg1/Trem1/Ceacam1/Cxcl1/Itgam/Ncf1",6
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","5/190","113/28943",0.000915419242302489,0.00464884169639537,0.00264745034860379,"Hif1a/Itgam/Inhba/Tnf/Ccl3",5
"GO:0071248","GO:0071248","cellular response to metal ion","6/190","170/28943",0.00093140800608188,0.00472318349750797,0.00268978696493211,"Lrrk2/Fn1/Bnip3/Mmp9/Mt2/Mt1",6
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","4/190","66/28943",0.000943853035082308,0.00477936580282633,0.00272178200230148,"Lrrk2/Met/Il1b/Tnf",4
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","7/190","235/28943",0.000960995923115405,0.00485913979043468,0.00276721217288935,"Gja1/Cd38/Hif1a/Klf7/Nos2/Il1b/Tnf",7
"GO:0090330","GO:0090330","regulation of platelet aggregation","3/190","30/28943",0.000992137315014466,0.00500214476258734,0.0028486515051151,"Ceacam1/Pdpn/Cd9",3
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","3/190","30/28943",0.000992137315014466,0.00500214476258734,0.0028486515051151,"Lrrk2/Ptgs2/Tnfrsf1b",3
"GO:0043903","GO:0043903","regulation of biological process involved in symbiotic interaction","4/190","67/28943",0.000998681295539311,0.00502066932915524,0.00285920098677543,"Cav1/Arg1/P4hb/Cxcl1",4
"GO:1905517","GO:1905517","macrophage migration","4/190","67/28943",0.000998681295539311,0.00502066932915524,0.00285920098677543,"Trem1/Mif/Cd9/Ccl3",4
"GO:0071496","GO:0071496","cellular response to external stimulus","8/190","308/28943",0.00102560634931284,0.00513933163251537,0.00292677750946935,"Cav1/Lrrk2/Ldha/Slc2a1/Higd1a/Map3k5/Mmp9/Plec",8
"GO:0072659","GO:0072659","protein localization to plasma membrane","8/190","308/28943",0.00102560634931284,0.00513933163251537,0.00292677750946935,"Atp2b4/Pid1/Anxa2/Myadm/S100a10/Ezr/Ehd1/Tnf",8
"GO:0030038","GO:0030038","contractile actin filament bundle assembly","5/190","116/28943",0.00102962888665141,0.00513933163251537,0.00292677750946935,"Carmil1/Met/S100a10/Rhoc/Sdc4",5
"GO:0043149","GO:0043149","stress fiber assembly","5/190","116/28943",0.00102962888665141,0.00513933163251537,0.00292677750946935,"Carmil1/Met/S100a10/Rhoc/Sdc4",5
"GO:1904659","GO:1904659","glucose transmembrane transport","5/190","116/28943",0.00102962888665141,0.00513933163251537,0.00292677750946935,"Pid1/Slc2a1/Met/Il1b/Tnf",5
"GO:0006879","GO:0006879","cellular iron ion homeostasis","4/190","68/28943",0.00105570990877904,0.0052545220068533,0.00299237681712769,"Egln1/Hif1a/Fth1/Lcn2",4
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","4/190","68/28943",0.00105570990877904,0.0052545220068533,0.00299237681712769,"Prdx5/Ldha/Txnrd1/Ncf1",4
"GO:0006939","GO:0006939","smooth muscle contraction","5/190","117/28943",0.00106994951344925,0.00531028843625378,0.00302413501897637,"Cav1/Atp2b4/Cd38/Ptgs2/Ncf1",5
"GO:0008645","GO:0008645","hexose transmembrane transport","5/190","117/28943",0.00106994951344925,0.00531028843625378,0.00302413501897637,"Pid1/Slc2a1/Met/Il1b/Tnf",5
"GO:0042552","GO:0042552","myelination","6/190","175/28943",0.00108171972149864,0.0053611009993254,0.00305307206321294,"Klk8/Pmp22/Cd9/Plec/Ndrg1/Tnfrsf1b",6
"GO:0045088","GO:0045088","regulation of innate immune response","7/190","240/28943",0.00108565757087787,0.00537300684653702,0.00305985227673909,"Arg1/Smpdl3b/Ceacam1/Irak3/Acod1/Fgr/Ncf1",7
"GO:1902883","GO:1902883","negative regulation of response to oxidative stress","3/190","31/28943",0.0010931578886522,0.0054024851022515,0.00307663973122007,"Lrrk2/Txn1/Met",3
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","5/190","118/28943",0.001111429488643,0.00547265171586628,0.00311659863664351,"Arg1/Smpdl3b/Ceacam1/Irak3/Acod1",5
"GO:0046777","GO:0046777","protein autophosphorylation","7/190","241/28943",0.00111204783366131,0.00547265171586628,0.00311659863664351,"Cav1/Lrrk2/Irak3/Met/Fgr/Grk5/Camkk2",7
"GO:0071241","GO:0071241","cellular response to inorganic substance","7/190","241/28943",0.00111204783366131,0.00547265171586628,0.00311659863664351,"Lrrk2/Fn1/Bnip3/Mmp9/Mt2/Cflar/Mt1",7
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","4/190","69/28943",0.00111498630395504,0.00547940600777905,0.00312044511145312,"Cd14/Il1b/Sash1/Tnf",4
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","9/190","389/28943",0.00113599799142457,0.00556969555940914,0.00317186374872866,"Cav1/Carmil1/Mtpn/Met/Myadm/S100a10/Rhoc/Sdc4/Plek",9
"GO:0007162","GO:0007162","negative regulation of cell adhesion","8/190","313/28943",0.00113654262058249,0.00556969555940914,0.00317186374872866,"Arg1/Ceacam1/Cd9/Cd44/Cebpb/Myadm/Anxa1/Sdc4",8
"GO:0007254","GO:0007254","JNK cascade","6/190","177/28943",0.00114679549407894,0.00561208032696814,0.0031960012812535,"Il1a/Lrrk2/Plcb1/Map3k5/Il1b/Tnf",6
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","5/190","119/28943",0.00115408934036979,0.00563988631557806,0.00321183640299913,"Slc7a11/Mif/Hif1a/Cd44/Anxa1",5
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","4/190","70/28943",0.0011765578785245,0.00570981417053705,0.00325165933870629,"Cd9/Cd44/Ehd1/Cflar",4
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","4/190","70/28943",0.0011765578785245,0.00570981417053705,0.00325165933870629,"Cav1/Arg1/Irak3/Ecm1",4
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","4/190","70/28943",0.0011765578785245,0.00570981417053705,0.00325165933870629,"Prdx5/Ldha/Txnrd1/Ncf1",4
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","4/190","70/28943",0.0011765578785245,0.00570981417053705,0.00325165933870629,"Ceacam1/Mmp9/Plaur/Areg",4
"GO:0140253","GO:0140253","cell-cell fusion","4/190","70/28943",0.0011765578785245,0.00570981417053705,0.00325165933870629,"Cd9/Cd44/Ehd1/Cflar",4
"GO:0007272","GO:0007272","ensheathment of neurons","6/190","178/28943",0.00118043773717652,0.00571279618586534,0.00325335755474289,"Klk8/Pmp22/Cd9/Plec/Ndrg1/Tnfrsf1b",6
"GO:0008366","GO:0008366","axon ensheathment","6/190","178/28943",0.00118043773717652,0.00571279618586534,0.00325335755474289,"Klk8/Pmp22/Cd9/Plec/Ndrg1/Tnfrsf1b",6
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","5/190","120/28943",0.00119794968734478,0.00574605179621234,0.00327229615987424,"Pid1/Slc2a1/Met/Il1b/Tnf",5
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response","3/190","32/28943",0.00120044694570769,0.00574605179621234,0.00327229615987424,"Anxa1/Il1b/Pla2g4a",3
"GO:0022011","GO:0022011","myelination in peripheral nervous system","3/190","32/28943",0.00120044694570769,0.00574605179621234,0.00327229615987424,"Pmp22/Plec/Ndrg1",3
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","3/190","32/28943",0.00120044694570769,0.00574605179621234,0.00327229615987424,"Pmp22/Plec/Ndrg1",3
"GO:0043372","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","3/190","32/28943",0.00120044694570769,0.00574605179621234,0.00327229615987424,"Malt1/Nlrp3/Anxa1",3
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","3/190","32/28943",0.00120044694570769,0.00574605179621234,0.00327229615987424,"Mmp9/Plaur/Areg",3
"GO:0072574","GO:0072574","hepatocyte proliferation","3/190","32/28943",0.00120044694570769,0.00574605179621234,0.00327229615987424,"Ceacam1/Cebpb/Cflar",3
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","3/190","32/28943",0.00120044694570769,0.00574605179621234,0.00327229615987424,"Ceacam1/Cebpb/Cflar",3
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","7/190","245/28943",0.00122268769581747,0.00584451399954282,0.00332836900802772,"Lrrk2/Ldha/Slc2a1/Higd1a/Map3k5/Mmp9/Plec",7
"GO:0006936","GO:0006936","muscle contraction","8/190","317/28943",0.00123202118090521,0.00588109428647656,0.00334920096999146,"Cav1/Atp2b4/Eno1/Aldoa/Cd38/Met/Ptgs2/Ncf1",8
"GO:0001890","GO:0001890","placenta development","6/190","180/28943",0.00124998600401309,0.00595853892336978,0.00339330460791474,"Egln1/Hif1a/Cebpb/Met/Ptgs2/Pla2g4a",6
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","7/190","246/28943",0.00125165078841863,0.00595853892336978,0.00339330460791474,"Ceacam1/Plcb1/Cebpb/Itgam/Fam20c/Tnf/Ccl3",7
"GO:0006949","GO:0006949","syncytium formation","4/190","72/28943",0.00130677591622538,0.00619567605809298,0.00352835089062138,"Cd9/Cd44/Ehd1/Cflar",4
"GO:0043506","GO:0043506","regulation of JUN kinase activity","4/190","72/28943",0.00130677591622538,0.00619567605809298,0.00352835089062138,"Map3k5/Il1b/Sash1/Tnf",4
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","4/190","72/28943",0.00130677591622538,0.00619567605809298,0.00352835089062138,"Cav1/Sod2/Mmp9/Tnf",4
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","3/190","33/28943",0.00131414838344833,0.00621379080227796,0.00353866698416455,"Il1b/Ptgs2/Tnf",3
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation","3/190","33/28943",0.00131414838344833,0.00621379080227796,0.00353866698416455,"Gpx1/Cebpb/Areg",3
