"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032731","BP","GO:0032731","positive regulation of interleukin-1 beta production","6/191","62/28943",3.45223895276731e-06,5.04362372926507e-05,3.51181767423232e-05,"Ifi204/Ifi211/Mndal/Ifi205/Gbp5/Jak2",6
"GO:0016064","BP","GO:0016064","immunoglobulin mediated immune response","11/191","286/28943",3.46844944907666e-06,5.04362372926507e-05,3.51181767423232e-05,"Fcer1g/Fcgr1/Irf7/Fgl2/Ptprc/C3/Cd40/Cd74/H2-Eb1/H2-Aa/H2-Ab1",11
"GO:0070555","BP","GO:0070555","response to interleukin-1","7/191","96/28943",3.54494283464577e-06,5.1265327147185e-05,3.56954625512914e-05,"Ccl5/Zbp1/Il1b/Cd40/Ccl12/Ccl4/Il1rn",7
"GO:0070098","BP","GO:0070098","chemokine-mediated signaling pathway","6/191","63/28943",3.79482673305063e-06,5.45791473299959e-05,3.80028377465697e-05,"Ccl5/Cxcl10/Ccr2/Ccl12/Ccl4/Cxcl9",6
"GO:0019724","BP","GO:0019724","B cell mediated immunity","11/191","289/28943",3.83221833495522e-06,5.48173840087072e-05,3.81687192285871e-05,"Fcer1g/Fcgr1/Irf7/Fgl2/Ptprc/C3/Cd40/Cd74/H2-Eb1/H2-Aa/H2-Ab1",11
"GO:0071674","BP","GO:0071674","mononuclear cell migration","9/191","184/28943",3.97896212689165e-06,5.66088017188044e-05,3.94160629469039e-05,"Ccl5/Aif1/Cxcl10/Lyn/Slamf9/Ccr2/Thbs1/Ccl12/Ccl4",9
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","10/191","238/28943",4.47512484954851e-06,6.33254226022133e-05,4.40927694570682e-05,"Ptprc/Bcl2a1a/Bcl2a1d/Sp100/Il1b/Daxx/Jak2/Traf1/Thbs1/Bcl2a1b",10
"GO:0002702","BP","GO:0002702","positive regulation of production of molecular mediator of immune response","8/191","142/28943",4.90092759026215e-06,6.89799006287165e-05,4.80299180109564e-05,"Fcer1g/Ptprc/Rsad2/Rigi/Il1b/Cd40/Cd86/Cd74",8
"GO:0001818","BP","GO:0001818","negative regulation of cytokine production","11/191","297/28943",4.97028715597574e-06,6.95573533814163e-05,4.84319917761341e-05,"Clec4a3/Bst2/Ptprc/Gbp4/Nmi/Oas3/Oas1a/Trim30a/Cd274/Clec4a2/Thbs1",11
"GO:0095500","BP","GO:0095500","acetylcholine receptor signaling pathway","5/191","38/28943",4.99480995026128e-06,6.95573533814163e-05,4.84319917761341e-05,"Ly6c2/Ly6c1/Ly6e/Ly6i/Ly6a",5
"GO:0044406","BP","GO:0044406","adhesion of symbiont to host","4/191","18/28943",5.2308227266785e-06,7.20812849037582e-05,5.01893765067362e-05,"Gbp2/Gbp2b/Gbp3/Gbp7",4
"GO:0070486","BP","GO:0070486","leukocyte aggregation","4/191","18/28943",5.2308227266785e-06,7.20812849037582e-05,5.01893765067362e-05,"Sema4d/Il1b/Thbs1/Rac2",4
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","9/191","191/28943",5.39211332903149e-06,7.39168868854734e-05,5.1467485229407e-05,"Ccl5/Sema4d/Ptprc/Parp14/Lyn/Cd40/Jak2/Cd74/Il15",9
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","7/191","103/28943",5.66838929157972e-06,7.73015575929421e-05,5.3824192836871e-05,"Lst1/Slfn1/Lyn/Cd274/Cd86/Ccl12/H2-Aa",7
"GO:1905145","BP","GO:1905145","cellular response to acetylcholine","5/191","40/28943",6.47815972498333e-06,8.78892597740006e-05,6.1196289100358e-05,"Ly6c2/Ly6c1/Ly6e/Ly6i/Ly6a",5
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response","8/191","148/28943",6.65367074845884e-06,8.93492929078759e-05,6.22128935180819e-05,"Fcer1g/Bst2/Rsad2/Rigi/Il1b/Slamf9/Ccr2/Cd74",8
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process","8/191","148/28943",6.65367074845884e-06,8.93492929078759e-05,6.22128935180819e-05,"Ccl5/Fcer1g/Bcl2a1a/Lyn/Rapgef2/Cd274/Pnp/Cd74",8
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","11/191","308/28943",7.01208063818996e-06,9.36842448716547e-05,6.52312711252403e-05,"Ccl5/Stat1/Cxcl10/C3/Sp100/Il1b/Cd40/Ccr2/Thbs1/Kdr/Akt3",11
"GO:0042509","BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","6/191","70/28943",7.0480800382626e-06,9.36896295995311e-05,6.52350204498415e-05,"Ccl5/Parp14/Lyn/Cd40/Jak2/Il15",6
"GO:0007259","BP","GO:0007259","receptor signaling pathway via JAK-STAT","9/191","198/28943",7.21553953523639e-06,9.54336686268451e-05,6.64493749317459e-05,"Ccl5/Stat1/Ptprc/Parp14/Lyn/Cd40/Jak2/Stat2/Il15",9
"GO:0034121","BP","GO:0034121","regulation of toll-like receptor signaling pathway","6/191","71/28943",7.65672422184094e-06,0.000100762490759427,7.01597730011846e-05,"Irf7/Pik3ap1/Rsad2/Lyn/Ifi35/Trim30a",6
"GO:1901342","BP","GO:1901342","regulation of vasculature development","11/191","312/28943",7.9179556445389e-06,0.000103681886847892,7.21925151984405e-05,"Ccl5/Stat1/Cxcl10/C3/Sp100/Il1b/Cd40/Ccr2/Thbs1/Kdr/Akt3",11
"GO:0002695","BP","GO:0002695","negative regulation of leukocyte activation","9/191","202/28943",8.47718089402088e-06,0.000110455149074569,7.69086604298612e-05,"Lst1/Fgl2/Slfn1/Lyn/Cd274/Ccr2/Cd86/Cd74/H2-Aa",9
"GO:1990868","BP","GO:1990868","response to chemokine","6/191","73/28943",9.00190998628525e-06,0.000116142289626974,8.08685515279805e-05,"Ccl5/Cxcl10/Ccr2/Ccl12/Ccl4/Cxcl9",6
"GO:1990869","BP","GO:1990869","cellular response to chemokine","6/191","73/28943",9.00190998628525e-06,0.000116142289626974,8.08685515279805e-05,"Ccl5/Cxcl10/Ccr2/Ccl12/Ccl4/Cxcl9",6
"GO:1905144","BP","GO:1905144","response to acetylcholine","5/191","43/28943",9.32610493185367e-06,0.000119738088686043,8.33722653984967e-05,"Ly6c2/Ly6c1/Ly6e/Ly6i/Ly6a",5
"GO:0097696","BP","GO:0097696","receptor signaling pathway via STAT","9/191","205/28943",9.54307487140874e-06,0.000121928995444407,8.48977687844794e-05,"Ccl5/Stat1/Ptprc/Parp14/Lyn/Cd40/Jak2/Stat2/Il15",9
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","6/191","74/28943",9.74283461718239e-06,0.000123284330348193,8.58414730187983e-05,"Ifi204/Ifi211/Mndal/Ifi205/Gbp5/Jak2",6
"GO:0098586","BP","GO:0098586","cellular response to virus","6/191","74/28943",9.74283461718239e-06,0.000123284330348193,8.58414730187983e-05,"Ifih1/Rigi/Igtp/Oasl1/Oas3/Ddx60",6
"GO:0018108","BP","GO:0018108","peptidyl-tyrosine phosphorylation","11/191","320/28943",1.00400212209709e-05,0.000126254208512913,8.79093653099433e-05,"Ccl5/Sema4d/Ptprc/Parp14/Lyn/Hck/Cd40/Jak2/Cd74/Kdr/Il15",11
"GO:0002577","BP","GO:0002577","regulation of antigen processing and presentation","4/191","21/28943",1.00734740834771e-05,0.000126254208512913,8.79093653099433e-05,"Fgl2/Thbs1/Cd74/H2-Ab1",4
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","7/191","113/28943",1.04528982410236e-05,0.000129932349903821,9.04704132069077e-05,"Fgl2/Lyn/Inpp4b/Clec2d/Tmem176b/Cd74/Tmem176a",7
"GO:0050691","BP","GO:0050691","regulation of defense response to virus by host","5/191","44/28943",1.04656756001558e-05,0.000129932349903821,9.04704132069077e-05,"Ccl5/Stat1/Rigi/Il1b/Il15",5
"GO:0007260","BP","GO:0007260","tyrosine phosphorylation of STAT protein","6/191","75/28943",1.05323573419428e-05,0.000130146312319218,9.0619392796256e-05,"Ccl5/Parp14/Lyn/Cd40/Jak2/Il15",6
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification","11/191","322/28943",1.06421088431861e-05,0.000130887992875074,9.11358165075605e-05,"Ccl5/Sema4d/Ptprc/Parp14/Lyn/Hck/Cd40/Jak2/Cd74/Kdr/Il15",11
"GO:0022408","BP","GO:0022408","negative regulation of cell-cell adhesion","9/191","209/28943",1.11409270246009e-05,0.000136385674087207,9.49637892280544e-05,"Fgl2/Slfn1/Ass1/Jak2/Cd274/Cd86/Cd74/Il1rn/H2-Aa",9
"GO:0055074","BP","GO:0055074","calcium ion homeostasis","11/191","324/28943",1.12753687043725e-05,0.000137392455694021,9.56647997773516e-05,"Ccl5/Ptprc/Cxcl10/Lyn/Inpp4b/Cd40/Ccr2/Kdr/Ccl12/Itpr1/Cxcl9",11
"GO:0030217","BP","GO:0030217","T cell differentiation","11/191","326/28943",1.19411506546596e-05,0.000144170222582862,0.000100384081553657,"Fcer1g/Fgl2/Ptprc/Rsad2/Bcl2a1d/Il1b/Ccr2/Pnp/Cd74/Il15/H2-Aa",11
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","11/191","326/28943",1.19411506546596e-05,0.000144170222582862,0.000100384081553657,"Ccl5/Ptprc/C3/Lyn/Rapgef2/Il1b/Cd74/Kdr/Ccl12/Ccl4/Phlpp1",11
"GO:0090026","BP","GO:0090026","positive regulation of monocyte chemotaxis","4/191","22/28943",1.22485824474681e-05,0.000147206707770484,0.000102498351555116,"Ccl5/Aif1/Cxcl10/Ccr2",4
"GO:0034142","BP","GO:0034142","toll-like receptor 4 signaling pathway","5/191","46/28943",1.30693050116405e-05,0.000155655047730563,0.000108380834306075,"Pik3ap1/Lyn/Nmi/Ifi35/Oas1a",5
"GO:0032602","BP","GO:0032602","chemokine production","7/191","117/28943",1.31289591930794e-05,0.000155655047730563,0.000108380834306075,"Ccl5/Aif1/Il1b/Slamf9/Oas3/Oas1a/Cd74",7
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","7/191","117/28943",1.31289591930794e-05,0.000155655047730563,0.000108380834306075,"Fgl2/Lyn/Inpp4b/Clec2d/Tmem176b/Cd74/Tmem176a",7
"GO:1901623","BP","GO:1901623","regulation of lymphocyte chemotaxis","4/191","23/28943",1.47508443298012e-05,0.000174099651462049,0.00012122360150193,"Ccl5/Cxcl10/Ccr2/Ccl12",4
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","7/191","120/28943",1.54882786119778e-05,0.000181987273690739,0.000126715662892168,"Ccl5/Aif1/Cxcl10/Lyn/Ccr2/Thbs1/Ccl12",7
"GO:0060339","BP","GO:0060339","negative regulation of type I interferon-mediated signaling pathway","4/191","24/28943",1.76098385989866e-05,0.000205995978633478,0.000143432650296307,"Isg15/Oas3/Oas1a/Stat2",4
"GO:0002381","BP","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","6/191","83/28943",1.8899150719765e-05,0.000219130240944588,0.000152577887331838,"Fgl2/Ptprc/Cd40/H2-Eb1/H2-Aa/H2-Ab1",6
"GO:0032722","BP","GO:0032722","positive regulation of chemokine production","6/191","83/28943",1.8899150719765e-05,0.000219130240944588,0.000152577887331838,"Ccl5/Aif1/Il1b/Oas3/Oas1a/Cd74",6
"GO:0051250","BP","GO:0051250","negative regulation of lymphocyte activation","8/191","171/28943",1.90731773891189e-05,0.000220178082842811,0.000153307487693703,"Lst1/Fgl2/Slfn1/Lyn/Cd274/Cd86/Cd74/H2-Aa",8
"GO:0045429","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","5/191","50/28943",1.97740622889206e-05,0.000227272191897113,0.000158247034911564,"Aif1/Klrk1/Il1b/Ass1/Jak2",5
"GO:0050866","BP","GO:0050866","negative regulation of cell activation","9/191","225/28943",2.00228984748854e-05,0.000229131603416949,0.000159541721944052,"Lst1/Fgl2/Slfn1/Lyn/Cd274/Ccr2/Cd86/Cd74/H2-Aa",9
"GO:0002718","BP","GO:0002718","regulation of cytokine production involved in immune response","7/191","126/28943",2.12641953289548e-05,0.000242282952839,0.000168698856540033,"Fcer1g/Bst2/Rsad2/Rigi/Il1b/Ccr2/Cd74",7
"GO:0070374","BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","9/191","227/28943",2.14708308708818e-05,0.000243582874362763,0.000169603977069897,"Ccl5/Ptprc/C3/Rapgef2/Il1b/Cd74/Kdr/Ccl12/Ccl4",9
"GO:0050830","BP","GO:0050830","defense response to Gram-positive bacterium","8/191","174/28943",2.16182877682822e-05,0.000243640398588315,0.000169644030532017,"Klrk1/Gbp4/Gbp2/Hck/Gbp2b/Il1b/Gbp3/Gbp7",8
"GO:0070228","BP","GO:0070228","regulation of lymphocyte apoptotic process","6/191","85/28943",2.16610384763167e-05,0.000243640398588315,0.000169644030532017,"Ccl5/Bcl2a1a/Lyn/Cd274/Pnp/Cd74",6
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","11/191","350/28943",2.30252760302539e-05,0.000257883091538844,0.000179561055178822,"Ccl5/Ptprc/C3/Lyn/Rapgef2/Il1b/Cd74/Kdr/Ccl12/Ccl4/Phlpp1",11
"GO:0046596","BP","GO:0046596","regulation of viral entry into host cell","5/191","52/28943",2.39980618785669e-05,0.000266510121790666,0.000185567957941749,"Ly6e/Ifitm3/Trim30d/Trim30a/Cd74",5
"GO:1904407","BP","GO:1904407","positive regulation of nitric oxide metabolic process","5/191","52/28943",2.39980618785669e-05,0.000266510121790666,0.000185567957941749,"Aif1/Klrk1/Il1b/Ass1/Jak2",5
"GO:0032727","BP","GO:0032727","positive regulation of interferon-alpha production","4/191","26/28943",2.45212476127421e-05,0.000270041521827352,0.000188026831507527,"Stat1/Irf7/Ifih1/Rigi",4
"GO:0039529","BP","GO:0039529","RIG-I signaling pathway","4/191","26/28943",2.45212476127421e-05,0.000270041521827352,0.000188026831507527,"Rigi/Oasl1/Oas3/Ddx60",4
"GO:0006874","BP","GO:0006874","cellular calcium ion homeostasis","10/191","292/28943",2.63893908325014e-05,0.000289403652796432,0.000201508462453442,"Ccl5/Ptprc/Cxcl10/Lyn/Inpp4b/Cd40/Ccr2/Ccl12/Itpr1/Cxcl9",10
"GO:0032069","BP","GO:0032069","regulation of nuclease activity","4/191","27/28943",2.86376283558244e-05,0.00030786555302783,0.0002143632730049,"Oasl1/Oas3/Oas1a/Oasl2",4
"GO:0072567","BP","GO:0072567","chemokine (C-X-C motif) ligand 2 production","4/191","27/28943",2.86376283558244e-05,0.00030786555302783,0.0002143632730049,"Ccl5/Oas3/Oas1a/Cd74",4
"GO:2000341","BP","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","4/191","27/28943",2.86376283558244e-05,0.00030786555302783,0.0002143632730049,"Ccl5/Oas3/Oas1a/Cd74",4
"GO:0002673","BP","GO:0002673","regulation of acute inflammatory response","5/191","54/28943",2.88916381450889e-05,0.00030786555302783,0.0002143632730049,"Ccl5/Fcer1g/Fcgr1/C3/Il1b",5
"GO:0002714","BP","GO:0002714","positive regulation of B cell mediated immunity","5/191","54/28943",2.88916381450889e-05,0.00030786555302783,0.0002143632730049,"Fcer1g/Fcgr1/Ptprc/C3/Cd40",5
"GO:0002891","BP","GO:0002891","positive regulation of immunoglobulin mediated immune response","5/191","54/28943",2.88916381450889e-05,0.00030786555302783,0.0002143632730049,"Fcer1g/Fcgr1/Ptprc/C3/Cd40",5
"GO:0048247","BP","GO:0048247","lymphocyte chemotaxis","5/191","54/28943",2.88916381450889e-05,0.00030786555302783,0.0002143632730049,"Ccl5/Cxcl10/Ccr2/Ccl12/Ccl4",5
"GO:0072507","BP","GO:0072507","divalent inorganic cation homeostasis","11/191","359/28943",2.90403140404573e-05,0.000308202042558402,0.000214597566826979,"Ccl5/Ptprc/Cxcl10/Lyn/Inpp4b/Cd40/Ccr2/Kdr/Ccl12/Itpr1/Cxcl9",11
"GO:0040013","BP","GO:0040013","negative regulation of locomotion","11/191","360/28943",2.97856866790371e-05,0.000314843081683637,0.000219221646621026,"Aif1/Bst2/Sema4d/Ifitm3/Sp100/Srgap2/Stap1/Thbs1/Cd74/Ccl12/Il1rn",11
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","11/191","361/28943",3.05475276193852e-05,0.000321604370776887,0.000223929455096209,"Psmb8/Stat1/Psme1/Ifi204/Psmb9/Bcl2a1d/Lyn/Serpina3g/Psme2/Jak2/Thbs1",11
"GO:0071356","BP","GO:0071356","cellular response to tumor necrosis factor","8/191","183/28943",3.10249119619843e-05,0.000325328957306545,0.000226522842213524,"Ccl5/Stat1/Cd40/Gbp3/Jak2/Traf1/Ccl12/Ccl4",8
"GO:0001961","BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","5/191","55/28943",3.16116498771526e-05,0.000330166120939149,0.000229890904077371,"Irf7/Zbp1/Parp14/Igtp/Cd74",5
"GO:0002604","BP","GO:0002604","regulation of dendritic cell antigen processing and presentation","3/191","10/28943",3.2810280288935e-05,0.000341330662926787,0.000237664647318643,"Fgl2/Thbs1/Cd74",3
"GO:0046633","BP","GO:0046633","alpha-beta T cell proliferation","5/191","56/28943",3.45261090462715e-05,0.000357766610274751,0.000249108809985739,"Ptprc/Jak2/Cd274/Ccr2/Il15",5
"GO:0052372","BP","GO:0052372","modulation by symbiont of entry into host","5/191","57/28943",3.7644547994269e-05,0.00038855078557222,0.000270543480115675,"Ly6e/Ifitm3/Trim30d/Trim30a/Cd74",5
"GO:0090023","BP","GO:0090023","positive regulation of neutrophil chemotaxis","4/191","29/28943",3.83583798619882e-05,0.000394372092956067,0.000274596790048197,"Sell/Il1b/Cd74/Rac2",4
"GO:0050672","BP","GO:0050672","negative regulation of lymphocyte proliferation","6/191","95/28943",4.07602040417547e-05,0.000417435241392601,0.000290655397242249,"Lst1/Slfn1/Lyn/Cd274/Cd86/H2-Aa",6
"GO:0043122","BP","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","8/191","191/28943",4.20537627788745e-05,0.000429013579976735,0.000298717262333825,"Stat1/Il1b/Trim30d/Cd40/Trim30a/Traf1/Alpk1/Cd74",8
"GO:0032651","BP","GO:0032651","regulation of interleukin-1 beta production","6/191","96/28943",4.32412214555619e-05,0.000437734211042457,0.000304789338275843,"Ifi204/Ifi211/Mndal/Ifi205/Gbp5/Jak2",6
"GO:0032945","BP","GO:0032945","negative regulation of mononuclear cell proliferation","6/191","96/28943",4.32412214555619e-05,0.000437734211042457,0.000304789338275843,"Lst1/Slfn1/Lyn/Cd274/Cd86/H2-Aa",6
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","12/191","445/28943",4.37710230968226e-05,0.000441399742493628,0.0003073416060156,"Ccl5/Isg15/Fcer1g/Stat1/Ifi204/Lyn/Inpp4b/Jak2/Clec2d/Stap1/Cd74/Il15",12
"GO:0002507","BP","GO:0002507","tolerance induction","4/191","30/28943",4.40319616431111e-05,0.000442336347498735,0.000307993753397575,"Lyn/Cd274/Cd86/Phlpp1",4
"GO:0002399","BP","GO:0002399","MHC class II protein complex assembly","3/191","11/28943",4.48947941730514e-05,0.00044758749342224,0.000311650066408623,"H2-Eb1/H2-Aa/H2-Ab1",3
"GO:0002503","BP","GO:0002503","peptide antigen assembly with MHC class II protein complex","3/191","11/28943",4.48947941730514e-05,0.00044758749342224,0.000311650066408623,"H2-Eb1/H2-Aa/H2-Ab1",3
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","10/191","312/28943",4.61663998075739e-05,0.000458528167145413,0.000319267932730829,"Aif1/Bst2/Ifitm3/Sp100/Srgap2/Stap1/Thbs1/Cd74/Ccl12/Il1rn",10
"GO:0050922","BP","GO:0050922","negative regulation of chemotaxis","5/191","60/28943",4.83227584830114e-05,0.000478140978674008,0.000332924109691029,"Aif1/Sema4d/Stap1/Thbs1/Ccl12",5
"GO:0071624","BP","GO:0071624","positive regulation of granulocyte chemotaxis","4/191","31/28943",5.02951692830631e-05,0.00049579357885027,0.000345215413845113,"Sell/Il1b/Cd74/Rac2",4
"GO:0072503","BP","GO:0072503","cellular divalent inorganic cation homeostasis","10/191","320/28943",5.70433941762721e-05,0.000560217214447568,0.000390072856484249,"Ccl5/Ptprc/Cxcl10/Lyn/Inpp4b/Cd40/Ccr2/Ccl12/Itpr1/Cxcl9",10
"GO:0002885","BP","GO:0002885","positive regulation of hypersensitivity","3/191","12/28943",5.95687804471326e-05,0.000580848269033242,0.000404438024470835,"Fcer1g/Fcgr1/C3",3
"GO:1903038","BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","7/191","148/28943",5.9585498723015e-05,0.000580848269033242,0.000404438024470835,"Fgl2/Slfn1/Ass1/Cd274/Cd86/Cd74/H2-Aa",7
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor","8/191","202/28943",6.24040645761874e-05,0.000606079328282381,0.000422006123236132,"Ccl5/Stat1/Cd40/Gbp3/Jak2/Traf1/Ccl12/Ccl4",8
"GO:2000146","BP","GO:2000146","negative regulation of cell motility","10/191","325/28943",6.48940494556946e-05,0.000627945360909515,0.000437231192346611,"Aif1/Bst2/Ifitm3/Sp100/Srgap2/Stap1/Thbs1/Cd74/Ccl12/Il1rn",10
"GO:0042116","BP","GO:0042116","macrophage activation","6/191","104/28943",6.77581956097034e-05,0.000653258501262782,0.000454856443248481,"Aif1/Nmi/Ifi35/Jak2/Stap1/Thbs1",6
"GO:0002366","BP","GO:0002366","leukocyte activation involved in immune response","10/191","328/28943",7.00319019700478e-05,0.000672715204325423,0.000468403923664438,"Fcer1g/Fgl2/Ptprc/Lyn/Nmi/Ifi35/Cd40/Ccr2/Cd74/Rac2",10
"GO:2000401","BP","GO:2000401","regulation of lymphocyte migration","5/191","65/28943",7.11601924682782e-05,0.000681067733005485,0.000474219694113961,"Ccl5/Aif1/Cxcl10/Ccr2/Ccl12",5
"GO:2000108","BP","GO:2000108","positive regulation of leukocyte apoptotic process","4/191","34/28943",7.29920226962351e-05,0.00069606885411772,0.000484664803638998,"Ccl5/Lyn/Rapgef2/Cd274",4
"GO:0043491","BP","GO:0043491","protein kinase B signaling","8/191","207/28943",7.40503631948052e-05,0.000703612115266164,0.000489917090336903,"Ccl5/Inpp4b/Il1b/Cd40/Thbs1/Kdr/Ccl12/Phlpp1",8
"GO:0030098","BP","GO:0030098","lymphocyte differentiation","12/191","471/28943",7.52200773965192e-05,0.000712155552905175,0.000495865788517001,"Fcer1g/Fgl2/Ptprc/Rsad2/Bcl2a1d/Il1b/Ccr2/Pnp/Cd74/Il15/H2-Aa/H2-Ab1",12
"GO:0002263","BP","GO:0002263","cell activation involved in immune response","10/191","332/28943",7.74173848176637e-05,0.000730331744946562,0.000508521663714592,"Fcer1g/Fgl2/Ptprc/Lyn/Nmi/Ifi35/Cd40/Ccr2/Cd74/Rac2",10
"GO:0050730","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","9/191","268/28943",7.7863403580616e-05,0.000731915993657791,0.000509624758022002,"Ccl5/Sema4d/Ptprc/Parp14/Lyn/Cd40/Jak2/Cd74/Il15",9
"GO:2000406","BP","GO:2000406","positive regulation of T cell migration","4/191","35/28943",8.19867786158625e-05,0.000765606562032807,0.000533083116501006,"Ccl5/Aif1/Cxcl10/Ccr2",4
"GO:0043903","BP","GO:0043903","regulation of biological process involved in symbiotic interaction","5/191","67/28943",8.23201584556551e-05,0.000765606562032807,0.000533083116501006,"Ly6e/Ifitm3/Trim30d/Trim30a/Cd74",5
"GO:1905517","BP","GO:1905517","macrophage migration","5/191","67/28943",8.23201584556551e-05,0.000765606562032807,0.000533083116501006,"Ccl5/Ccr2/Stap1/Thbs1/Ccl12",5
"GO:0032755","BP","GO:0032755","positive regulation of interleukin-6 production","6/191","108/28943",8.36082512358306e-05,0.000774848300185585,0.000539518033363903,"Aif1/Fcer1g/Ifih1/Rigi/Il1b/Cd74",6
"GO:0051091","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","9/191","271/28943",8.4756442933866e-05,0.000782733185269948,0.000545008188911766,"Rigi/Sp100/Il1b/Slco3a1/Trim30d/Cd40/Trim30a/Jak2/Traf1",9
"GO:0070227","BP","GO:0070227","lymphocyte apoptotic process","6/191","109/28943",8.79983119155354e-05,0.000807008909274178,0.000561911098642755,"Ccl5/Bcl2a1a/Lyn/Cd274/Pnp/Cd74",6
"GO:0072676","BP","GO:0072676","lymphocyte migration","6/191","109/28943",8.79983119155354e-05,0.000807008909274178,0.000561911098642755,"Ccl5/Aif1/Cxcl10/Ccr2/Ccl12/Ccl4",6
"GO:0032642","BP","GO:0032642","regulation of chemokine production","6/191","110/28943",9.25699122421408e-05,0.00084598614243512,0.000589050501511576,"Ccl5/Aif1/Il1b/Oas3/Oas1a/Cd74",6
"GO:1901224","BP","GO:1901224","positive regulation of NIK/NF-kappaB signaling","5/191","69/28943",9.47800253769543e-05,0.000863186943917452,0.000601027223388371,"Nmi/Il1b/Ifi35/Cd86/Glrx",5
"GO:0051235","BP","GO:0051235","maintenance of location","10/191","341/28943",9.64868822914877e-05,0.000875701635142054,0.000609741060143303,"Ptprc/Cxcl10/C3/Rnf213/Lyn/Sp100/Il1b/Tmsb10/Itpr1/Cxcl9",10
"GO:0001660","BP","GO:0001660","fever generation","3/191","14/28943",9.76039320177015e-05,0.00087977242832394,0.000612575507003671,"Ccl5/Il1b/Il1rn",3
"GO:0002866","BP","GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus","3/191","14/28943",9.76039320177015e-05,0.00087977242832394,0.000612575507003671,"Fcer1g/Fcgr1/C3",3
"GO:0002526","BP","GO:0002526","acute inflammatory response","6/191","112/28943",0.000102279531849403,0.000916322094160007,0.000638024622433439,"Ccl5/Fcer1g/Fcgr1/C3/Il1b/Il1rn",6
"GO:0090022","BP","GO:0090022","regulation of neutrophil chemotaxis","4/191","37/28943",0.00010235512753915,0.000916322094160007,0.000638024622433439,"Sell/Il1b/Cd74/Rac2",4
"GO:0010324","BP","GO:0010324","membrane invagination","8/191","218/28943",0.000106116394058097,0.000946774064952245,0.000659227982355566,"Aif1/Fcer1g/Fcgr1/C3/Stap1/Fnbp1l/Thbs1/Rac2",8
"GO:0008630","BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","6/191","113/28943",0.000107428688874172,0.000955244287556831,0.000665125701742298,"Ifi204/Bcl2a1a/Bcl2a1d/Pnp/Cd74/Bcl2a1b",6
"GO:0002396","BP","GO:0002396","MHC protein complex assembly","3/191","15/28943",0.00012141245564497,0.00107234088341463,0.00074665872581382,"H2-Eb1/H2-Aa/H2-Ab1",3
"GO:0002501","BP","GO:0002501","peptide antigen assembly with MHC protein complex","3/191","15/28943",0.00012141245564497,0.00107234088341463,0.00074665872581382,"H2-Eb1/H2-Aa/H2-Ab1",3
"GO:0045428","BP","GO:0045428","regulation of nitric oxide biosynthetic process","5/191","73/28943",0.000124004566405647,0.00109157196916275,0.000760049111467107,"Aif1/Klrk1/Il1b/Ass1/Jak2",5
"GO:0032675","BP","GO:0032675","regulation of interleukin-6 production","7/191","167/28943",0.000127042966810405,0.00111459029548329,0.000776076509533038,"Aif1/Fcer1g/Ifih1/Rigi/Il1b/Trim30a/Cd74",7
"GO:0032652","BP","GO:0032652","regulation of interleukin-1 production","6/191","117/28943",0.000130122021099371,0.00113781116124101,0.000792244933498881,"Ifi204/Ifi211/Mndal/Ifi205/Gbp5/Jak2",6
"GO:0006875","BP","GO:0006875","cellular metal ion homeostasis","11/191","425/28943",0.000130864311181823,0.00114051280473695,0.000794126057049682,"Ccl5/Ptprc/Cxcl10/Lyn/Inpp4b/Cd40/Ccr2/Slc31a2/Ccl12/Itpr1/Cxcl9",11
