"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071223","GO:0071223","cellular response to lipoteichoic acid","2/144","10/28943",0.00107763328863146,0.00706427888434548,0.00421023719449068,"Cd36/Trem2",2
"GO:1900147","GO:1900147","regulation of Schwann cell migration","2/144","10/28943",0.00107763328863146,0.00706427888434548,0.00421023719449068,"Lrp1/Vim",2
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress","4/144","90/28943",0.00107786231579044,0.00706427888434548,0.00421023719449068,"Psap/Cd36/Trem2/Gpx1",4
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","8/144","411/28943",0.00108584214448772,0.00710211386374285,0.00423278645112671,"Dusp3/Arg1/Igf1/Cfh/Cav1/Anxa1/Lgals3/Gpnmb",8
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","7/144","318/28943",0.00110237799585181,0.00719564379442421,0.00428852932303193,"Fam20c/Cd63/Lrp1/Dab2/Nrp1/Furin/Cav1",7
"GO:0002446","GO:0002446","neutrophil mediated immunity","3/144","41/28943",0.00111941075534916,0.007250232410363,0.00432106357387111,"Anxa3/Arg1/Cxcl1",3
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","3/144","41/28943",0.00111941075534916,0.007250232410363,0.00432106357387111,"Tbxas1/Anxa1/Fabp5",3
"GO:0051693","GO:0051693","actin filament capping","3/144","41/28943",0.00111941075534916,0.007250232410363,0.00432106357387111,"Eps8/Sptbn1/Add3",3
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","4/144","91/28943",0.00112310835525542,0.007250232410363,0.00432106357387111,"Abca1/Eps8/Nrp1/Apoe",4
"GO:0046209","GO:0046209","nitric oxide metabolic process","4/144","91/28943",0.00112310835525542,0.007250232410363,0.00432106357387111,"Cd36/Igf1/Cav1/Klf2",4
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","5/144","156/28943",0.00112425915872316,0.007250232410363,0.00432106357387111,"Psap/Gda/Ctsl/Hexa/Mmp12",5
"GO:1904062","GO:1904062","regulation of cation transmembrane transport","8/144","414/28943",0.00113727473689288,0.00731950020664258,0.00436234646446069,"Ahnak/Cd63/Arg1/Trem2/Cacna1a/Myo5a/Dapk1/Cav1",8
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","4/144","93/28943",0.00121756725470251,0.00782062160804927,0.00466100963981086,"Cd36/Igf1/Cav1/Klf2",4
"GO:2000146","GO:2000146","negative regulation of cell motility","7/144","325/28943",0.00124942055670045,0.0080092337678527,0.00477342053744647,"Cd63/Dusp3/Lrp1/Adam15/Rhob/Cav1/Apoe",7
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","4/144","94/28943",0.00126682107201207,0.00808855200344217,0.00482069338597744,"ND1/ND4/ND2/ND5",4
"GO:1903035","GO:1903035","negative regulation of response to wounding","4/144","94/28943",0.00126682107201207,0.00808855200344217,0.00482069338597744,"Anxa2/Cd9/Anxa5/Apoe",4
"GO:0002021","GO:0002021","response to dietary excess","3/144","43/28943",0.00128655993154592,0.00811794090140149,0.0048382088653801,"Rasal2/Cfh/Apoe",3
"GO:0042092","GO:0042092","type 2 immune response","3/144","43/28943",0.00128655993154592,0.00811794090140149,0.0048382088653801,"Ecm1/Arg1/Anxa1",3
"GO:0045981","GO:0045981","positive regulation of nucleotide metabolic process","3/144","43/28943",0.00128655993154592,0.00811794090140149,0.0048382088653801,"COX2/Igf1/Trem2",3
"GO:1900026","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","3/144","43/28943",0.00128655993154592,0.00811794090140149,0.0048382088653801,"Dab2/Nrp1/S100a10",3
"GO:1900544","GO:1900544","positive regulation of purine nucleotide metabolic process","3/144","43/28943",0.00128655993154592,0.00811794090140149,0.0048382088653801,"COX2/Igf1/Trem2",3
"GO:1990748","GO:1990748","cellular detoxification","3/144","43/28943",0.00128655993154592,0.00811794090140149,0.0048382088653801,"Cd36/Aldh2/Prdx1",3
"GO:0034370","GO:0034370","triglyceride-rich lipoprotein particle remodeling","2/144","11/28943",0.00131281235005251,0.00817932986389443,0.00487479605247314,"Lpl/Apoe",2
"GO:0034384","GO:0034384","high-density lipoprotein particle clearance","2/144","11/28943",0.00131281235005251,0.00817932986389443,0.00487479605247314,"Trem2/Apoe",2
"GO:0046689","GO:0046689","response to mercury ion","2/144","11/28943",0.00131281235005251,0.00817932986389443,0.00487479605247314,"Fn1/CYTB",2
"GO:0048149","GO:0048149","behavioral response to ethanol","2/144","11/28943",0.00131281235005251,0.00817932986389443,0.00487479605247314,"Eps8/Aldh2",2
"GO:0086100","GO:0086100","endothelin receptor signaling pathway","2/144","11/28943",0.00131281235005251,0.00817932986389443,0.00487479605247314,"Bcar3/Ednrb",2
"GO:0097278","GO:0097278","complement-dependent cytotoxicity","2/144","11/28943",0.00131281235005251,0.00817932986389443,0.00487479605247314,"Cfh/Cd5l",2
"GO:0045088","GO:0045088","regulation of innate immune response","6/144","240/28943",0.00131408127396937,0.00817932986389443,0.00487479605247314,"Lamp1/Arg1/Trem2/Cfh/Apoe/Mmp12",6
"GO:0051701","GO:0051701","biological process involved in interaction with host","5/144","163/28943",0.00136578832085919,0.00848476219406347,0.00505683056412405,"Ctsb/Ctsl/Gas6/Nrp1/Cav1",5
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","4/144","96/28943",0.00136947968410479,0.00849130177928559,0.0050607280893194,"Cd36/Igf1/Trem2/Lpl",4
"GO:0050918","GO:0050918","positive chemotaxis","3/144","44/28943",0.00137569791929023,0.00851345366206913,0.00507393038248339,"Lrp1/Nrp1/Lgals3",3
"GO:0002263","GO:0002263","cell activation involved in immune response","7/144","332/28943",0.00141141424392672,0.00871771792122107,0.00519566976954133,"Lamp1/Anxa3/Lrp1/Trem2/Hmox1/Anxa1/Lgals3",7
"GO:0006813","GO:0006813","potassium ion transport","6/144","244/28943",0.00142935142590256,0.00879474739685364,0.00524157854079596,"Cd63/Trem2/Kcnk13/Cav1/Slc9a9/Cxcl1",6
"GO:0031348","GO:0031348","negative regulation of defense response","6/144","244/28943",0.00142935142590256,0.00879474739685364,0.00524157854079596,"Arg1/Igf1/Trem2/Gpx1/Apoe/Mmp12",6
"GO:0048762","GO:0048762","mesenchymal cell differentiation","6/144","245/28943",0.0014593380354519,0.00896211793527524,0.00534132965165401,"Fn1/Adam15/Pdpn/Dab2/Nrp1/Ednrb",6
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","3/144","45/28943",0.00146862495340101,0.00896780853898378,0.00534472119264285,"Trem2/Aldh2/Gpx1",3
"GO:0031952","GO:0031952","regulation of protein autophosphorylation","3/144","45/28943",0.00146862495340101,0.00896780853898378,0.00534472119264285,"Pdgfc/Cav1/Gpnmb",3
"GO:0045940","GO:0045940","positive regulation of steroid metabolic process","3/144","45/28943",0.00146862495340101,0.00896780853898378,0.00534472119264285,"Igf1/Dab2/Apoe",3
"GO:0042632","GO:0042632","cholesterol homeostasis","4/144","98/28943",0.00147780896215079,0.00897280988717216,0.00534770194446622,"Abca1/Cav1/Lpl/Apoe",4
"GO:0050772","GO:0050772","positive regulation of axonogenesis","4/144","98/28943",0.00147780896215079,0.00897280988717216,0.00534770194446622,"Fn1/Lrp1/Nrp1/Apoe",4
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","4/144","98/28943",0.00147780896215079,0.00897280988717216,0.00534770194446622,"Cd36/Pdgfc/Cav1/Fabp5",4
"GO:0032675","GO:0032675","regulation of interleukin-6 production","5/144","167/28943",0.00151990022714398,0.00921099610348274,0.00548965846735323,"Cd36/Gas6/Trem2/Klf2/Lpl",5
"GO:0055092","GO:0055092","sterol homeostasis","4/144","99/28943",0.00153415099905439,0.00926247263594187,0.00552033794860688,"Abca1/Cav1/Lpl/Apoe",4
"GO:1902882","GO:1902882","regulation of response to oxidative stress","4/144","99/28943",0.00153415099905439,0.00926247263594187,0.00552033794860688,"Psap/Cd36/Trem2/Gpx1",4
"GO:0033028","GO:0033028","myeloid cell apoptotic process","3/144","46/28943",0.00156539967378608,0.00934016837058573,0.00556664380334539,"St6gal1/Gas6/Anxa1",3
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","2/144","12/28943",0.00157023961730481,0.00934016837058573,0.00556664380334539,"COX1/COX3",2
"GO:0010744","GO:0010744","positive regulation of macrophage derived foam cell differentiation","2/144","12/28943",0.00157023961730481,0.00934016837058573,0.00556664380334539,"Cd36/Lpl",2
"GO:0031392","GO:0031392","regulation of prostaglandin biosynthetic process","2/144","12/28943",0.00157023961730481,0.00934016837058573,0.00556664380334539,"Anxa1/Fabp5",2
"GO:0043619","GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress","2/144","12/28943",0.00157023961730481,0.00934016837058573,0.00556664380334539,"Cd36/Hmox1",2
"GO:0071281","GO:0071281","cellular response to iron ion","2/144","12/28943",0.00157023961730481,0.00934016837058573,0.00556664380334539,"Hmox1/Trf",2
"GO:0140052","GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","2/144","12/28943",0.00157023961730481,0.00934016837058573,0.00556664380334539,"Cd36/Trem2",2
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation","2/144","12/28943",0.00157023961730481,0.00934016837058573,0.00556664380334539,"Trem2/Apoe",2
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","4/144","100/28943",0.00159197171165955,0.00945196488583106,0.00563327337083647,"Lrp1/Igf1/Myo5a/Cav1",4
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","5/144","169/28943",0.00160158268836223,0.00945668457091682,0.00563608625436212,"Lamp1/Arg1/Fcgr3/Prdx1/Cxcl1",5
"GO:0030041","GO:0030041","actin filament polymerization","5/144","169/28943",0.00160158268836223,0.00945668457091682,0.00563608625436212,"Mtss1/Eps8/Sptbn1/Add3/Gas7",5
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","5/144","169/28943",0.00160158268836223,0.00945668457091682,0.00563608625436212,"Igf1/ND3/Dab2/Fbxo32/Anxa1",5
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","4/144","101/28943",0.00165129135983325,0.00966155562898802,0.00575818728730371,"Fn1/Pdgfc/Igf1/Trem2",4
"GO:0031638","GO:0031638","zymogen activation","4/144","101/28943",0.00165129135983325,0.00966155562898802,0.00575818728730371,"Ctsl/Furin/S100a10/Cd5l",4
"GO:0032092","GO:0032092","positive regulation of protein binding","4/144","101/28943",0.00165129135983325,0.00966155562898802,0.00575818728730371,"Lrp1/Anxa2/Cav1/Apoe",4
"GO:0036473","GO:0036473","cell death in response to oxidative stress","4/144","101/28943",0.00165129135983325,0.00966155562898802,0.00575818728730371,"Psap/Trem2/Aldh2/Gpx1",4
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","4/144","101/28943",0.00165129135983325,0.00966155562898802,0.00575818728730371,"Rhoc/Plec/Sptbn1/Rhob",4
"GO:0007628","GO:0007628","adult walking behavior","3/144","47/28943",0.00166607957885021,0.00969519725992764,0.00577823735160386,"Pmp22/Hexa/Cacna1a",3
"GO:0030835","GO:0030835","negative regulation of actin filament depolymerization","3/144","47/28943",0.00166607957885021,0.00969519725992764,0.00577823735160386,"Eps8/Sptbn1/Add3",3
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","3/144","47/28943",0.00166607957885021,0.00969519725992764,0.00577823735160386,"Ctsb/Ctsl/Tppp3",3
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","5/144","171/28943",0.00168644756993184,0.00979600772570515,0.00583831934717045,"Dusp3/Arg1/Anxa1/Lgals3/Gpnmb",5
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","4/144","102/28943",0.00171213016164087,0.00987389759885361,0.00588474090645097,"Lamp1/Sptbn1/Myo5a/Stxbp6",4
"GO:0031343","GO:0031343","positive regulation of cell killing","4/144","102/28943",0.00171213016164087,0.00987389759885361,0.00588474090645097,"Lamp1/Arg1/Cxcl1/Cd5l",4
"GO:0032611","GO:0032611","interleukin-1 beta production","4/144","102/28943",0.00171213016164087,0.00987389759885361,0.00588474090645097,"Cd36/Igf1/Trem2/Lpl",4
"GO:0042158","GO:0042158","lipoprotein biosynthetic process","4/144","102/28943",0.00171213016164087,0.00987389759885361,0.00588474090645097,"Glul/Abca1/Zdhhc14/Apoe",4
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","6/144","253/28943",0.00171684206671043,0.00988335916041887,0.00589037989934356,"Arg1/Igf1/Bst1/Anxa1/Lgals3/Gpnmb",6
"GO:0048741","GO:0048741","skeletal muscle fiber development","3/144","48/28943",0.00177072103748778,0.0101571841330404,0.00605357675260855,"Pmp22/Gpx1/Plec",3
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus","3/144","48/28943",0.00177072103748778,0.0101571841330404,0.00605357675260855,"ND3/Fbxo32/Anxa1",3
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","4/144","103/28943",0.00177450829054946,0.0101607965818295,0.00605572973474641,"Igf1/Hmox1/Cav1/Fbxo32",4
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","7/144","347/28943",0.00181369257185085,0.0103667188209876,0.00617845726075022,"Pmp22/Pdgfc/Igf1/Sash1/Dab2/Cav1/Apoe",7
"GO:0072001","GO:0072001","renal system development","7/144","348/28943",0.00184337546845537,0.0104426413935884,0.00622370632923948,"Psap/Mtss1/Cfh/Nrp1/Ap1b1/Ednrb/Spp1",7
"GO:0032060","GO:0032060","bleb assembly","2/144","13/28943",0.00184969098643424,0.0104426413935884,0.00622370632923948,"Pmp22/Emp1",2
"GO:0034375","GO:0034375","high-density lipoprotein particle remodeling","2/144","13/28943",0.00184969098643424,0.0104426413935884,0.00622370632923948,"Pltp/Apoe",2
"GO:0048385","GO:0048385","regulation of retinoic acid receptor signaling pathway","2/144","13/28943",0.00184969098643424,0.0104426413935884,0.00622370632923948,"Dhrs3/Klf2",2
"GO:0070508","GO:0070508","cholesterol import","2/144","13/28943",0.00184969098643424,0.0104426413935884,0.00622370632923948,"Cd36/Lrp1",2
"GO:0071635","GO:0071635","negative regulation of transforming growth factor beta production","2/144","13/28943",0.00184969098643424,0.0104426413935884,0.00622370632923948,"Fn1/Furin",2
"GO:1903977","GO:1903977","positive regulation of glial cell migration","2/144","13/28943",0.00184969098643424,0.0104426413935884,0.00622370632923948,"Lrp1/Trem2",2
"GO:0010543","GO:0010543","regulation of platelet activation","3/144","49/28943",0.00187937930097544,0.0105731513820611,0.00630148893334054,"Pdpn/Cd9/Apoe",3
"GO:0061900","GO:0061900","glial cell activation","3/144","49/28943",0.00187937930097544,0.0105731513820611,0.00630148893334054,"Lrp1/Trem2/C1qa",3
"GO:0032635","GO:0032635","interleukin-6 production","5/144","176/28943",0.00191301887811595,0.0107436208547594,0.00640308697699506,"Cd36/Gas6/Trem2/Klf2/Lpl",5
"GO:0060348","GO:0060348","bone development","6/144","259/28943",0.00193157927569387,0.0108275534333287,0.00645310992624543,"Fam20c/Ecm1/Pdgfc/Dhrs3/Igf1/Cfh",6
"GO:0032943","GO:0032943","mononuclear cell proliferation","7/144","351/28943",0.00193469335741579,0.0108275534333287,0.00645310992624543,"St6gal1/Arg1/Igf1/Bst1/Anxa1/Lgals3/Gpnmb",7
"GO:0055088","GO:0055088","lipid homeostasis","5/144","177/28943",0.00196087767053354,0.0109360560550727,0.00651777636725734,"Abca1/Trem2/Cav1/Lpl/Apoe",5
"GO:1903531","GO:1903531","negative regulation of secretion by cell","5/144","177/28943",0.00196087767053354,0.0109360560550727,0.00651777636725734,"Anxa5/Myo5a/Hmox1/Anxa1/Apoe",5
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","3/144","50/28943",0.00199210851476567,0.0110718569957097,0.00659871232415789,"Cd36/Hmox1/Klf2",3
"GO:0097237","GO:0097237","cellular response to toxic substance","3/144","50/28943",0.00199210851476567,0.0110718569957097,0.00659871232415789,"Cd36/Aldh2/Prdx1",3
"GO:0043547","GO:0043547","positive regulation of GTPase activity","6/144","261/28943",0.00200749332048553,0.0111381267333145,0.00663820840276702,"Ccl6/Bcar3/Agap1/S100a10/Ccl9/Ccl8",6
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","5/144","179/28943",0.00205921448635071,0.0114004926849,0.00679457579794176,"Eps8/Trem2/Sptbn1/Add3/Apoe",5
"GO:0016032","GO:0016032","viral process","7/144","355/28943",0.00206186660739956,0.0114004926849,0.00679457579794176,"Ctsb/Ctsl/Gas6/Nrp1/Cav1/Apoe/Ccl8",7
"GO:0032350","GO:0032350","regulation of hormone metabolic process","3/144","51/28943",0.00210896173018177,0.0116078565522441,0.00691816251944288,"Igf1/Dab2/Cacna1a",3
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/144","51/28943",0.00210896173018177,0.0116078565522441,0.00691816251944288,"Gpx1/Hmox1/Lgals3",3
"GO:0010657","GO:0010657","muscle cell apoptotic process","4/144","108/28943",0.00211019144905619,0.0116078565522441,0.00691816251944288,"Igf1/Hmox1/Cav1/Fbxo32",4
"GO:0045862","GO:0045862","positive regulation of proteolysis","7/144","357/28943",0.00212783336238994,0.0116724077749234,0.00695663438091995,"Ctsd/Trem2/Dab2/Dapk1/Cav1/S100a10/Apoe",7
"GO:0002829","GO:0002829","negative regulation of type 2 immune response","2/144","14/28943",0.0021509440057581,0.0116724077749234,0.00695663438091995,"Arg1/Anxa1",2
"GO:0032341","GO:0032341","aldosterone metabolic process","2/144","14/28943",0.0021509440057581,0.0116724077749234,0.00695663438091995,"Dab2/Ednrb",2
"GO:0036296","GO:0036296","response to increased oxygen levels","2/144","14/28943",0.0021509440057581,0.0116724077749234,0.00695663438091995,"Pdpn/Cav1",2
"GO:0046886","GO:0046886","positive regulation of hormone biosynthetic process","2/144","14/28943",0.0021509440057581,0.0116724077749234,0.00695663438091995,"Igf1/Dab2",2
"GO:0060736","GO:0060736","prostate gland growth","2/144","14/28943",0.0021509440057581,0.0116724077749234,0.00695663438091995,"Psap/Igf1",2
"GO:2000343","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","2/144","14/28943",0.0021509440057581,0.0116724077749234,0.00695663438091995,"Lrp1/Lpl",2
"GO:2001279","GO:2001279","regulation of unsaturated fatty acid biosynthetic process","2/144","14/28943",0.0021509440057581,0.0116724077749234,0.00695663438091995,"Anxa1/Fabp5",2
"GO:0030516","GO:0030516","regulation of axon extension","4/144","109/28943",0.00218222634589428,0.0118023603043492,0.00703408474519129,"Fn1/Lrp1/Nrp1/Apoe",4
"GO:0042310","GO:0042310","vasoconstriction","4/144","109/28943",0.00218222634589428,0.0118023603043492,0.00703408474519129,"Tbxas1/Add3/Ednrb/Cav1",4
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","7/144","359/28943",0.00219542212320611,0.0118538060276464,0.00706474586450288,"Mtss1/Mt1/Myo5a/Cav1/Spp1/Apoe/Ccl8",7
"GO:0071384","GO:0071384","cellular response to corticosteroid stimulus","3/144","52/28943",0.00222999091601518,0.0120202860431103,0.0071639662328831,"ND3/Fbxo32/Anxa1",3
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","4/144","110/28943",0.00225594031072224,0.0121195591317265,0.0072231319675528,"Igf1/Dab2/Anxa1/Apoe",4
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis","4/144","110/28943",0.00225594031072224,0.0121195591317265,0.0072231319675528,"Aplp2/Mt1/Hmox1/Trf",4
"GO:0014909","GO:0014909","smooth muscle cell migration","4/144","111/28943",0.00233135306538613,0.0125038236073543,0.00745214962304127,"Lrp1/Igf1/Myo5a/Cav1",4
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","3/144","53/28943",0.00235524697002573,0.0125275780984178,0.00746630705417464,"Nrp1/Hmox1/Anxa1",3
"GO:0002920","GO:0002920","regulation of humoral immune response","3/144","53/28943",0.00235524697002573,0.0125275780984178,0.00746630705417464,"Trem2/Cfh/Cd5l",3
"GO:0030850","GO:0030850","prostate gland development","3/144","53/28943",0.00235524697002573,0.0125275780984178,0.00746630705417464,"Psap/Igf1/Anxa1",3
"GO:0045907","GO:0045907","positive regulation of vasoconstriction","3/144","53/28943",0.00235524697002573,0.0125275780984178,0.00746630705417464,"Tbxas1/Add3/Cav1",3
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","3/144","53/28943",0.00235524697002573,0.0125275780984178,0.00746630705417464,"Igf1/Gpx1/Lmna",3
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","5/144","185/28943",0.00237585425686851,0.0126163349811928,0.00751920523886472,"Lamp1/Arg1/Trem2/Fcgr3/Cxcl1",5
"GO:0002526","GO:0002526","acute inflammatory response","4/144","112/28943",0.00240848426413347,0.0127685376638905,0.00760991646449526,"Fn1/Fcgr3/Ednrb/Cxcl1",4
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","5/144","186/28943",0.00243188060491666,0.0128557888221259,0.00766191725292381,"Trem2/Dab2/Gpx1/Cav1/Apoe",5
"GO:0010988","GO:0010988","regulation of low-density lipoprotein particle clearance","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Trem2/Anxa2",2
"GO:0032429","GO:0032429","regulation of phospholipase A2 activity","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Lrp1/Anxa1",2
"GO:0033700","GO:0033700","phospholipid efflux","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Abca1/Apoe",2
"GO:0046479","GO:0046479","glycosphingolipid catabolic process","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Psap/Hexa",2
"GO:0070943","GO:0070943","neutrophil-mediated killing of symbiont cell","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Arg1/Cxcl1",2
"GO:0150079","GO:0150079","negative regulation of neuroinflammatory response","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Igf1/Trem2",2
"GO:1905906","GO:1905906","regulation of amyloid fibril formation","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Trem2/Apoe",2
"GO:2001046","GO:2001046","positive regulation of integrin-mediated signaling pathway","2/144","15/28943",0.00247377786515887,0.0128557888221259,0.00766191725292381,"Cd63/Dab2",2
"GO:0051604","GO:0051604","protein maturation","7/144","367/28943",0.00248253261241839,0.0128557888221259,0.00766191725292381,"Rasal2/Fn1/Ctsl/F13a1/Furin/S100a10/Cd5l",7
"GO:0048066","GO:0048066","developmental pigmentation","3/144","54/28943",0.00248477973034561,0.0128557888221259,0.00766191725292381,"Cd63/Myo5a/Ednrb",3
"GO:0048483","GO:0048483","autonomic nervous system development","3/144","54/28943",0.00248477973034561,0.0128557888221259,0.00766191725292381,"Fn1/Nrp1/Ednrb",3
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","4/144","113/28943",0.00248735349128898,0.0128557888221259,0.00766191725292381,"Eps8/Plec/Nrp1/Anxa1",4
"GO:0043473","GO:0043473","pigmentation","4/144","113/28943",0.00248735349128898,0.0128557888221259,0.00766191725292381,"Cd63/Ap1b1/Myo5a/Ednrb",4
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","5/144","187/28943",0.00248886154014432,0.0128557888221259,0.00766191725292381,"Lamp1/Arg1/Sash1/Cxcl1/Mmp12",5
"GO:0071229","GO:0071229","cellular response to acid chemical","5/144","187/28943",0.00248886154014432,0.0128557888221259,0.00766191725292381,"Pdgfc/Anxa2/Plec/S100a10/Klf2",5
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","5/144","188/28943",0.00254680650694958,0.013112997342982,0.00781521087269412,"Serpinb6a/Timp2/Gas6/Igf1/Gpx1",5
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","5/144","188/28943",0.00254680650694958,0.013112997342982,0.00781521087269412,"Cd36/Igf1/Dab2/Anxa1/Apoe",5
"GO:0043266","GO:0043266","regulation of potassium ion transport","4/144","114/28943",0.00256798025897458,0.0132008953248885,0.00786759716134469,"Cd63/Trem2/Cav1/Cxcl1",4
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","3/144","55/28943",0.00261863798678772,0.0133971018147581,0.00798453420120027,"Gas6/Trem2/Mmp12",3
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","3/144","55/28943",0.00261863798678772,0.0133971018147581,0.00798453420120027,"Cd36/Hmox1/Klf2",3
"GO:0055081","GO:0055081","anion homeostasis","3/144","55/28943",0.00261863798678772,0.0133971018147581,0.00798453420120027,"Tbxas1/Cacna1a/Spp1",3
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","7/144","371/28943",0.00263652033364703,0.0134671784661526,0.00802629916107751,"Dusp3/Arg1/Igf1/Cav1/Anxa1/Lgals3/Gpnmb",7
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly","4/144","115/28943",0.0026503840048733,0.013516538395693,0.00805571716887005,"Mtss1/Rhoc/Nrp1/S100a10",4
"GO:0044703","GO:0044703","multi-organism reproductive process","5/144","190/28943",0.00266562633925939,0.0135513199995841,0.00807644664526582,"Ctsb/Pmp22/Ctsl/Tppp3/Mmp12",5
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","5/144","190/28943",0.00266562633925939,0.0135513199995841,0.00807644664526582,"Mtss1/Ctsl/Dab2/Cav1/Apoe",5
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","5/144","191/28943",0.0027265201176936,0.0138390248245079,0.00824791574703261,"Cd36/Gas6/Igf1/Trem2/Nrp1",5
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","3/144","56/28943",0.00275686949205906,0.0139710331109387,0.00832659132122935,"Eps8/Sptbn1/Add3",3
"GO:0046879","GO:0046879","hormone secretion","7/144","375/28943",0.00279775560384798,0.0140811154570708,0.00839219926164761,"Glul/Lrp1/Dab2/Anxa5/Myo5a/Anxa1/Spp1",7
"GO:0001921","GO:0001921","positive regulation of receptor recycling","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Dab2/Anxa2",2
"GO:0008212","GO:0008212","mineralocorticoid metabolic process","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Dab2/Ednrb",2
"GO:0019064","GO:0019064","fusion of virus membrane with host plasma membrane","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Ctsl/Gas6",2
"GO:0019377","GO:0019377","glycolipid catabolic process","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Psap/Hexa",2
"GO:0035627","GO:0035627","ceramide transport","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Psap/Pltp",2
"GO:0039663","GO:0039663","membrane fusion involved in viral entry into host cell","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Ctsl/Gas6",2
"GO:0042159","GO:0042159","lipoprotein catabolic process","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Ctsd/Apoe",2
"GO:2000833","GO:2000833","positive regulation of steroid hormone secretion","2/144","16/28943",0.00281797338544238,0.0140811154570708,0.00839219926164761,"Dab2/Spp1",2
"GO:0006956","GO:0006956","complement activation","5/144","193/28943",0.00285132270648435,0.0142256689449095,0.00847835164620886,"Trem2/Cfh/Cd5l/C1qc/C1qa",5
"GO:0032964","GO:0032964","collagen biosynthetic process","3/144","57/28943",0.00289952097288004,0.0144214196147264,0.00859501702202463,"Fn1/Arg1/Vim",3
