"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060541","BP","GO:0060541","respiratory system development","6/150","267/28943",0.00275671891015718,0.0158417925163681,0.00998677782802095,"Wwp1/Lipa/Igf1/Atxn1/Pdpn/Mmp12",6
"GO:0072507","BP","GO:0072507","divalent inorganic cation homeostasis","7/150","359/28943",0.00276054322020787,0.0158417925163681,0.00998677782802095,"Mtss1/Myo5a/Mt1/Apoe/Spp1/Ccl8/Hexb",7
"GO:0006692","BP","GO:0006692","prostanoid metabolic process","3/150","54/28943",0.00278885049984549,0.0158417925163681,0.00998677782802095,"Tbxas1/Fabp5/Pdpn",3
"GO:0006693","BP","GO:0006693","prostaglandin metabolic process","3/150","54/28943",0.00278885049984549,0.0158417925163681,0.00998677782802095,"Tbxas1/Fabp5/Pdpn",3
"GO:0014904","BP","GO:0014904","myotube cell development","3/150","54/28943",0.00278885049984549,0.0158417925163681,0.00998677782802095,"Pmp22/Igf1/Gpx1",3
"GO:0048066","BP","GO:0048066","developmental pigmentation","3/150","54/28943",0.00278885049984549,0.0158417925163681,0.00998677782802095,"Cd63/Ednrb/Myo5a",3
"GO:0048483","BP","GO:0048483","autonomic nervous system development","3/150","54/28943",0.00278885049984549,0.0158417925163681,0.00998677782802095,"Nrp1/Ednrb/Fn1",3
"GO:0071709","BP","GO:0071709","membrane assembly","3/150","54/28943",0.00278885049984549,0.0158417925163681,0.00998677782802095,"Psap/Sptbn1/Mafb",3
"GO:0006641","BP","GO:0006641","triglyceride metabolic process","4/150","112/28943",0.00279072834767715,0.0158417925163681,0.00998677782802095,"Cd36/Lpl/Apoe/Gpx1",4
"GO:0007015","BP","GO:0007015","actin filament organization","8/150","460/28943",0.00283260341074032,0.016049667562896,0.0101178237247223,"Mtss1/Eps8/Nrp1/Myo5a/Cotl1/Trf/Sptbn1/Rhob",8
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","7/150","361/28943",0.00284661618496448,0.0160991959794102,0.0101490467881092,"Timp2/Serpinb6a/Ctsb/Gas6/Igf1/Ecm1/Gpx1",7
"GO:0030004","BP","GO:0030004","cellular monovalent inorganic cation homeostasis","4/150","113/28943",0.00288165185063314,0.0162073015687543,0.0102171973147388,"Slc9a9/Atp6v0a1/Grn/Spp1",4
"GO:0043473","BP","GO:0043473","pigmentation","4/150","113/28943",0.00288165185063314,0.0162073015687543,0.0102171973147388,"Cd63/Ap1b1/Ednrb/Myo5a",4
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","4/150","113/28943",0.00288165185063314,0.0162073015687543,0.0102171973147388,"Fcgr3/Cd36/Cd84/Lpl",4
"GO:0061136","BP","GO:0061136","regulation of proteasomal protein catabolic process","5/150","186/28943",0.00290039739521573,0.0162827456709354,0.0102647578093065,"Dab2/Trem2/Gna12/Apoe/Gpx1",5
"GO:0055081","BP","GO:0055081","anion homeostasis","3/150","55/28943",0.00293864223460288,0.0164370208506908,0.0103620139716381,"Cacna1a/Tbxas1/Spp1",3
"GO:0070527","BP","GO:0070527","platelet aggregation","3/150","55/28943",0.00293864223460288,0.0164370208506908,0.0103620139716381,"Cfh/Fn1/Pdpn",3
"GO:0050767","BP","GO:0050767","regulation of neurogenesis","8/150","463/28943",0.0029467290783514,0.0164521217646895,0.0103715336944188,"Nrp1/Trem2/Igf1/Lrp1/Trf/Atxn1/Apoe/Fn1",8
"GO:0002833","BP","GO:0002833","positive regulation of response to biotic stimulus","5/150","187/28943",0.00296786320219002,0.0165097526766636,0.0104078646281383,"Lamp1/Grn/Sash1/Cadm1/Mmp12",5
"GO:0043409","BP","GO:0043409","negative regulation of MAPK cascade","5/150","187/28943",0.00296786320219002,0.0165097526766636,0.0104078646281383,"Dab2/Trem2/Dusp3/Igf1/Apoe",5
"GO:0050886","BP","GO:0050886","endocrine process","4/150","114/28943",0.00297458207569644,0.0165170430166853,0.0104124605099498,"Dab2/Rab11fip5/Ednrb/Spp1",4
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity","5/150","188/28943",0.0030364560444013,0.0166776337380024,0.0105136980342627,"Timp2/Serpinb6a/Gas6/Igf1/Gpx1",5
"GO:0008212","BP","GO:0008212","mineralocorticoid metabolic process","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Dab2/Ednrb",2
"GO:0019064","BP","GO:0019064","fusion of virus membrane with host plasma membrane","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Gas6/Ctsl",2
"GO:0035627","BP","GO:0035627","ceramide transport","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Psap/Pltp",2
"GO:0035729","BP","GO:0035729","cellular response to hepatocyte growth factor stimulus","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Nrp1/Lgmn",2
"GO:0039663","BP","GO:0039663","membrane fusion involved in viral entry into host cell","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Gas6/Ctsl",2
"GO:0042159","BP","GO:0042159","lipoprotein catabolic process","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Ctsd/Apoe",2
"GO:1903978","BP","GO:1903978","regulation of microglial cell activation","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Trem2/Grn",2
"GO:2000833","BP","GO:2000833","positive regulation of steroid hormone secretion","2/150","16/28943",0.00305265136199848,0.0166776337380024,0.0105136980342627,"Dab2/Spp1",2
"GO:0051962","BP","GO:0051962","positive regulation of nervous system development","7/150","366/28943",0.00307081795780552,0.0167469250770323,0.0105573797835081,"Nrp1/Igf1/Lrp1/Trf/Atxn1/Apoe/Fn1",7
"GO:0001659","BP","GO:0001659","temperature homeostasis","5/150","189/28943",0.00310618662973333,0.016909614914805,0.0106599406056521,"Pdgfc/Ednrb/Cd36/Fabp5/Gpx1",5
"GO:0051604","BP","GO:0051604","protein maturation","7/150","367/28943",0.0031172363409682,0.0169395725717382,0.010678826124051,"Rasal2/Ctsl/Lgmn/F13a1/Cd5l/Mafb/Fn1",7
"GO:0051258","BP","GO:0051258","protein polymerization","6/150","274/28943",0.0031311871848484,0.0169851610346839,0.0107075654128966,"Mtss1/Eps8/Gda/Cotl1/Sptbn1/Tppp3",6
"GO:0032956","BP","GO:0032956","regulation of actin cytoskeleton organization","7/150","368/28943",0.00316419007323897,0.0171337526306238,0.010801238603871,"Mtss1/Eps8/Nrp1/Lrp1/Cotl1/Sptbn1/Rhob",7
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","5/150","191/28943",0.00324910385352859,0.0175206983518641,0.0110451719179538,"Nrp1/Gas6/Trem2/Igf1/Cd36",5
"GO:0033059","BP","GO:0033059","cellular pigmentation","3/150","57/28943",0.00325286049951112,0.0175206983518641,0.0110451719179538,"Cd63/Ap1b1/Myo5a",3
"GO:0043536","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","3/150","57/28943",0.00325286049951112,0.0175206983518641,0.0110451719179538,"Nrp1/Igf1/Hmox1",3
"GO:0032602","BP","GO:0032602","chemokine production","4/150","117/28943",0.00326562812186311,0.0175276419756941,0.0110495492274306,"Trem2/Lrp1/Cd84/Lpl",4
"GO:0038127","BP","GO:0038127","ERBB signaling pathway","4/150","117/28943",0.00326562812186311,0.0175276419756941,0.0110495492274306,"Bcar3/Dusp3/Lgmn/Snx5",4
"GO:0071375","BP","GO:0071375","cellular response to peptide hormone stimulus","6/150","278/28943",0.00336153928103505,0.0180073668079041,0.0113519711479876,"Bcar3/Igf1/Myo5a/Dennd4c/Snx5/Lpl",6
"GO:0038061","BP","GO:0038061","NIK/NF-kappaB signaling","4/150","118/28943",0.00336679975354068,0.0180073668079041,0.0113519711479876,"Trem2/Laptm5/Sash1/Prdx1",4
"GO:0006826","BP","GO:0006826","iron ion transport","3/150","58/28943",0.00341738632208047,0.0180928164823972,0.0114058392259692,"Cltc/Trf/Slc48a1",3
"GO:0042311","BP","GO:0042311","vasodilation","3/150","58/28943",0.00341738632208047,0.0180928164823972,0.0114058392259692,"Ednrb/Apoe/Gpx1",3
"GO:0043030","BP","GO:0043030","regulation of macrophage activation","3/150","58/28943",0.00341738632208047,0.0180928164823972,0.0114058392259692,"Trem2/Cd84/Grn",3
"GO:0001820","BP","GO:0001820","serotonin secretion","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Fcgr3/Lgals3",2
"GO:0035728","BP","GO:0035728","response to hepatocyte growth factor","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Nrp1/Lgmn",2
"GO:0045725","BP","GO:0045725","positive regulation of glycogen biosynthetic process","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Igf1/Cd36",2
"GO:0060100","BP","GO:0060100","positive regulation of phagocytosis, engulfment","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Trem2/Cd36",2
"GO:0060766","BP","GO:0060766","negative regulation of androgen receptor signaling pathway","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Dab2/Igf1",2
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Mtss1/Spp1",2
"GO:1905155","BP","GO:1905155","positive regulation of membrane invagination","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Trem2/Cd36",2
"GO:2001171","BP","GO:2001171","positive regulation of ATP biosynthetic process","2/150","17/28943",0.00344794341609534,0.0180928164823972,0.0114058392259692,"Trem2/COX2",2
"GO:0045445","BP","GO:0045445","myoblast differentiation","4/150","119/28943",0.00347008483805697,0.018177768602789,0.0114593936423331,"Igf1/Ccl9/Gpx1/Ccl8",4
"GO:0002275","BP","GO:0002275","myeloid cell activation involved in immune response","4/150","120/28943",0.00357550439647011,0.0186341133563477,0.0117470765962706,"Trem2/Cd84/Grn/Hmox1",4
"GO:0051702","BP","GO:0051702","biological process involved in interaction with symbiont","4/150","120/28943",0.00357550439647011,0.0186341133563477,0.0117470765962706,"Apoe/Fn1/Gpx1/Ccl8",4
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","4/150","120/28943",0.00357550439647011,0.0186341133563477,0.0117470765962706,"Gas6/Lgmn/Ecm1/Lgals3",4
"GO:0042743","BP","GO:0042743","hydrogen peroxide metabolic process","3/150","59/28943",0.00358692086742153,0.0186617654669597,0.0117645086819941,"COX2/Gpx1/Prdx1",3
"GO:0010769","BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","4/150","121/28943",0.00368307933623469,0.0191294630830965,0.0120593485606395,"Dab2/Nrp1/St6gal1/Pdpn",4
"GO:0050922","BP","GO:0050922","negative regulation of chemotaxis","3/150","60/28943",0.00376151090302583,0.0194706005048151,0.0122744039993475,"Nrp1/St6gal1/Dusp3",3
"GO:0055078","BP","GO:0055078","sodium ion homeostasis","3/150","60/28943",0.00376151090302583,0.0194706005048151,0.0122744039993475,"Ednrb/Snx5/Spp1",3
"GO:0042542","BP","GO:0042542","response to hydrogen peroxide","4/150","122/28943",0.0037928304490544,0.0195994994778547,0.0123556628218372,"Psap/Rhob/Gpx1/Hmox1",4
"GO:0016064","BP","GO:0016064","immunoglobulin mediated immune response","6/150","286/28943",0.00385985875262091,0.0198422347789363,0.0125086848690844,"Trem2/Fcgr3/Cfh/C1qc/C1qa/C1qb",6
"GO:0002862","BP","GO:0002862","negative regulation of inflammatory response to antigenic stimulus","2/150","18/28943",0.00386579230303441,0.0198422347789363,0.0125086848690844,"Trem2/Gpx1",2
"GO:0019430","BP","GO:0019430","removal of superoxide radicals","2/150","18/28943",0.00386579230303441,0.0198422347789363,0.0125086848690844,"Cd36/Prdx1",2
"GO:0021702","BP","GO:0021702","cerebellar Purkinje cell differentiation","2/150","18/28943",0.00386579230303441,0.0198422347789363,0.0125086848690844,"Psap/Cacna1a",2
"GO:0001676","BP","GO:0001676","long-chain fatty acid metabolic process","4/150","123/28943",0.00390477840878288,0.0199751980911607,0.012592505879686,"Ltc4s/Cd36/Myo5a/Gpx1",4
"GO:0030316","BP","GO:0030316","osteoclast differentiation","4/150","123/28943",0.00390477840878288,0.0199751980911607,0.012592505879686,"Trem2/Fam20c/Trf/Mafb",4
"GO:0010812","BP","GO:0010812","negative regulation of cell-substrate adhesion","3/150","61/28943",0.00394120206832621,0.0200273396283998,0.0126253762728236,"Lrp1/Adam15/Mmp12",3
"GO:0031663","BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","3/150","61/28943",0.00394120206832621,0.0200273396283998,0.0126253762728236,"Trem2/Cd84/Sash1",3
"GO:0043300","BP","GO:0043300","regulation of leukocyte degranulation","3/150","61/28943",0.00394120206832621,0.0200273396283998,0.0126253762728236,"Lamp1/Cd84/Hmox1",3
"GO:0044091","BP","GO:0044091","membrane biogenesis","3/150","61/28943",0.00394120206832621,0.0200273396283998,0.0126253762728236,"Psap/Sptbn1/Mafb",3
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation","4/150","124/28943",0.00401894376937226,0.0203546505334376,0.0128317153778159,"Gas6/Pdgfc/Igf1/Fn1",4
"GO:0061387","BP","GO:0061387","regulation of extent of cell growth","4/150","124/28943",0.00401894376937226,0.0203546505334376,0.0128317153778159,"Nrp1/Lrp1/Apoe/Fn1",4
"GO:0019724","BP","GO:0019724","B cell mediated immunity","6/150","289/28943",0.0040601774910685,0.0205294404929192,0.0129419042020988,"Trem2/Fcgr3/Cfh/C1qc/C1qa/C1qb",6
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor","5/150","202/28943",0.00412108462350483,0.0208029627110475,0.0131143345391741,"Ccl6/Gas6/Laptm5/Ccl9/Ccl8",5
"GO:0048259","BP","GO:0048259","regulation of receptor-mediated endocytosis","4/150","125/28943",0.0041353469628687,0.0208405109316849,0.0131380052025132,"Cd63/Dab2/Ap2m1/Trf",4
"GO:0045055","BP","GO:0045055","regulated exocytosis","6/150","291/28943",0.00419793553296274,0.0211015131165271,0.0133025428222273,"Lamp1/Cacna1a/Rab11fip5/Syngr1/Cd84/Hmox1",6
"GO:0006575","BP","GO:0006575","cellular modified amino acid metabolic process","5/150","203/28943",0.00420786558217583,0.0211015131165271,0.0133025428222273,"Ctsb/Idh1/Ctsl/Gpx1/Ctsk",5
"GO:0031334","BP","GO:0031334","positive regulation of protein-containing complex assembly","5/150","203/28943",0.00420786558217583,0.0211015131165271,0.0133025428222273,"Abca1/Gda/Cd36/Tppp3/Lgals3",5
"GO:0014812","BP","GO:0014812","muscle cell migration","4/150","126/28943",0.00425400829745445,0.0211917393011844,0.0133594220459333,"Igf1/Myo5a/Lrp1/Gna12",4
"GO:0032872","BP","GO:0032872","regulation of stress-activated MAPK cascade","5/150","204/28943",0.00429594425095098,0.0211917393011844,0.0133594220459333,"Dab2/Trem2/Dusp3/Sash1/Prdx1",5
"GO:1903829","BP","GO:1903829","positive regulation of protein localization","8/150","493/28943",0.0042962519979427,0.0211917393011844,0.0133594220459333,"Gas6/Glul/Trem2/Igf1/Myo5a/Lrp1/Sptbn1/Lgals3",8
"GO:0030214","BP","GO:0030214","hyaluronan catabolic process","2/150","19/28943",0.00430595677209742,0.0211917393011844,0.0133594220459333,"Hexa/Hexb",2
"GO:0035641","BP","GO:0035641","locomotory exploration behavior","2/150","19/28943",0.00430595677209742,0.0211917393011844,0.0133594220459333,"Grn/Apoe",2
"GO:0043691","BP","GO:0043691","reverse cholesterol transport","2/150","19/28943",0.00430595677209742,0.0211917393011844,0.0133594220459333,"Abca1/Apoe",2
"GO:0048245","BP","GO:0048245","eosinophil chemotaxis","2/150","19/28943",0.00430595677209742,0.0211917393011844,0.0133594220459333,"Ccl8/Lgals3",2
"GO:0070875","BP","GO:0070875","positive regulation of glycogen metabolic process","2/150","19/28943",0.00430595677209742,0.0211917393011844,0.0133594220459333,"Igf1/Cd36",2
"GO:1900225","BP","GO:1900225","regulation of NLRP3 inflammasome complex assembly","2/150","19/28943",0.00430595677209742,0.0211917393011844,0.0133594220459333,"Trem2/Cd36",2
"GO:1902430","BP","GO:1902430","negative regulation of amyloid-beta formation","2/150","19/28943",0.00430595677209742,0.0211917393011844,0.0133594220459333,"Igf1/Apoe",2
"GO:0001755","BP","GO:0001755","neural crest cell migration","3/150","63/28943",0.00431606478236303,0.0211917393011844,0.0133594220459333,"Nrp1/Ednrb/Fn1",3
"GO:0042446","BP","GO:0042446","hormone biosynthetic process","3/150","63/28943",0.00431606478236303,0.0211917393011844,0.0133594220459333,"Dab2/Cacna1a/Igf1",3
"GO:0042551","BP","GO:0042551","neuron maturation","3/150","63/28943",0.00431606478236303,0.0211917393011844,0.0133594220459333,"Pmp22/Ednrb/C1qa",3
"GO:0044000","BP","GO:0044000","movement in host","4/150","127/28943",0.00437494795553579,0.0214463740870085,0.0135199456123595,"Ctsb/Nrp1/Gas6/Ctsl",4
"GO:0046890","BP","GO:0046890","regulation of lipid biosynthetic process","5/150","205/28943",0.00438533121236425,0.0214628229528212,0.0135303150934788,"Dab2/Idh1/Igf1/Fabp5/Apoe",5
"GO:0002262","BP","GO:0002262","myeloid cell homeostasis","5/150","206/28943",0.00447603703402434,0.0218019411513721,0.0137440975996483,"Lipa/Cfh/Mafb/Hmox1/Prdx1",5
"GO:0032271","BP","GO:0032271","regulation of protein polymerization","5/150","206/28943",0.00447603703402434,0.0218019411513721,0.0137440975996483,"Eps8/Gda/Cotl1/Sptbn1/Tppp3",5
"GO:0051048","BP","GO:0051048","negative regulation of secretion","5/150","206/28943",0.00447603703402434,0.0218019411513721,0.0137440975996483,"Rab11fip5/Myo5a/Cd84/Apoe/Hmox1",5
"GO:0019882","BP","GO:0019882","antigen processing and presentation","4/150","128/28943",0.00449818599187632,0.0218345129104455,0.0137646310664891,"Psap/Trem2/Fcgr3/Ctsl",4
"GO:0014911","BP","GO:0014911","positive regulation of smooth muscle cell migration","3/150","64/28943",0.00451132208464018,0.0218345129104455,0.0137646310664891,"Igf1/Myo5a/Lrp1",3
"GO:0051893","BP","GO:0051893","regulation of focal adhesion assembly","3/150","64/28943",0.00451132208464018,0.0218345129104455,0.0137646310664891,"Nrp1/Dusp3/Lrp1",3
"GO:0090109","BP","GO:0090109","regulation of cell-substrate junction assembly","3/150","64/28943",0.00451132208464018,0.0218345129104455,0.0137646310664891,"Nrp1/Dusp3/Lrp1",3
"GO:0051924","BP","GO:0051924","regulation of calcium ion transport","6/150","296/28943",0.00455744286582575,0.0220228330889744,0.0138833494363679,"Cacna1a/Ahnak/Igf1/Myo5a/Cd84/Lgals3",6
"GO:0070302","BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","5/150","207/28943",0.0045680722678121,0.0220393249698233,0.0138937460344697,"Dab2/Trem2/Dusp3/Sash1/Prdx1",5
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","6/150","298/28943",0.00470742390780874,0.0225419117279526,0.0142105802745064,"Glul/Ltc4s/Myo5a/Lpl/Tbxas1/Fabp5",6
"GO:0001836","BP","GO:0001836","release of cytochrome c from mitochondria","3/150","65/28943",0.0047118520488053,0.0225419117279526,0.0142105802745064,"Igf1/Lmna/Gpx1",3
"GO:0050854","BP","GO:0050854","regulation of antigen receptor-mediated signaling pathway","3/150","65/28943",0.0047118520488053,0.0225419117279526,0.0142105802745064,"Laptm5/Dusp3/Lgals3",3
"GO:0090497","BP","GO:0090497","mesenchymal cell migration","3/150","65/28943",0.0047118520488053,0.0225419117279526,0.0142105802745064,"Nrp1/Ednrb/Fn1",3
"GO:0072330","BP","GO:0072330","monocarboxylic acid biosynthetic process","5/150","209/28943",0.00475617309587784,0.0225419117279526,0.0142105802745064,"Ltc4s/Myo5a/Lpl/Tbxas1/Fabp5",5
"GO:0002281","BP","GO:0002281","macrophage activation involved in immune response","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Trem2/Grn",2
"GO:0021694","BP","GO:0021694","cerebellar Purkinje cell layer formation","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Psap/Cacna1a",2
"GO:0032252","BP","GO:0032252","secretory granule localization","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Myo5a/Tanc2",2
"GO:0060155","BP","GO:0060155","platelet dense granule organization","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Ap1b1/Abca1",2
"GO:0071450","BP","GO:0071450","cellular response to oxygen radical","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Cd36/Prdx1",2
"GO:0071451","BP","GO:0071451","cellular response to superoxide","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Cd36/Prdx1",2
"GO:0090030","BP","GO:0090030","regulation of steroid hormone biosynthetic process","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Dab2/Igf1",2
"GO:1904754","BP","GO:1904754","positive regulation of vascular associated smooth muscle cell migration","2/150","20/28943",0.00476819743819823,0.0225419117279526,0.0142105802745064,"Myo5a/Lrp1",2
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","6/150","299/28943",0.00478376370844486,0.0225805477057042,0.0142349366676086,"Glul/Ltc4s/Myo5a/Lpl/Tbxas1/Fabp5",6
"GO:0032835","BP","GO:0032835","glomerulus development","3/150","66/28943",0.00491769486429941,0.0231769137585963,0.0146108900370429,"Mtss1/Ednrb/Cfh",3
"GO:0030307","BP","GO:0030307","positive regulation of cell growth","5/150","211/28943",0.00494971776690138,0.0232560585540259,0.0146607834747573,"Nrp1/Igf1/Lrp1/Apoe/Fn1",5
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","5/150","211/28943",0.00494971776690138,0.0232560585540259,0.0146607834747573,"Ctsd/Gas6/Laptm5/Igf1/Gpx1",5
"GO:0061448","BP","GO:0061448","connective tissue development","6/150","302/28943",0.00501825647866045,0.0235418667985085,0.0148409590095723,"Rasal2/Cfh/Igf1/Ecm1/Lmna/Ctsk",6
"GO:0032869","BP","GO:0032869","cellular response to insulin stimulus","5/150","212/28943",0.00504855773358203,0.0236476922060729,0.0149076720935123,"Bcar3/Myo5a/Dennd4c/Snx5/Lpl",5
"GO:0002703","BP","GO:0002703","regulation of leukocyte mediated immunity","6/150","303/28943",0.00509826637659655,0.0238439594397027,0.0150314003430242,"Lamp1/Trem2/Fcgr3/Cd84/Cadm1/Hmox1",6
"GO:0048638","BP","GO:0048638","regulation of developmental growth","7/150","402/28943",0.00510832606265488,0.0238544767512966,0.0150380305304938,"Nrp1/Igf1/Lrp1/Lgmn/Grn/Apoe/Fn1",7
"GO:0048008","BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","3/150","67/28943",0.0051288896678431,0.0238645056427299,0.0150443528144463,"Nrp1/Pdgfc/Lrp1",3
"GO:1905517","BP","GO:1905517","macrophage migration","3/150","67/28943",0.0051288896678431,0.0238645056427299,0.0150443528144463,"Trem2/Ednrb/Lgals3",3
"GO:0031345","BP","GO:0031345","negative regulation of cell projection organization","5/150","213/28943",0.00514879004914526,0.0238645056427299,0.0150443528144463,"Dab2/Nrp1/Pmp22/Lrp1/Apoe",5
"GO:0031669","BP","GO:0031669","cellular response to nutrient levels","5/150","213/28943",0.00514879004914526,0.0238645056427299,0.0150443528144463,"Gas6/Glul/Plin2/Lpl/Rnase4",5
"GO:0033559","BP","GO:0033559","unsaturated fatty acid metabolic process","4/150","133/28943",0.00514954460332647,0.0238645056427299,0.0150443528144463,"Tbxas1/Fabp5/Gpx1/Pdpn",4
"GO:0060485","BP","GO:0060485","mesenchyme development","6/150","304/28943",0.00517920968834326,0.0239656157396975,0.0151080933333012,"Dab2/Nrp1/Ednrb/Adam15/Fn1/Pdpn",6
"GO:0006896","BP","GO:0006896","Golgi to vacuole transport","2/150","21/28943",0.00525227676923693,0.0241209823357137,0.0152060375321478,"Lamp1/Laptm5",2
"GO:0044546","BP","GO:0044546","NLRP3 inflammasome complex assembly","2/150","21/28943",0.00525227676923693,0.0241209823357137,0.0152060375321478,"Trem2/Cd36",2
"GO:0060099","BP","GO:0060099","regulation of phagocytosis, engulfment","2/150","21/28943",0.00525227676923693,0.0241209823357137,0.0152060375321478,"Trem2/Cd36",2
"GO:0072378","BP","GO:0072378","blood coagulation, fibrin clot formation","2/150","21/28943",0.00525227676923693,0.0241209823357137,0.0152060375321478,"F13a1/Fn1",2
"GO:0090050","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","2/150","21/28943",0.00525227676923693,0.0241209823357137,0.0152060375321478,"Nrp1/Hmox1",2
"GO:0050708","BP","GO:0050708","regulation of protein secretion","6/150","305/28943",0.00526109276953815,0.0241251911684227,0.0152086908099973,"Glul/Rab11fip5/Trem2/Igf1/Lrp1/Apoe",6
"GO:0014065","BP","GO:0014065","phosphatidylinositol 3-kinase signaling","4/150","134/28943",0.0052869866872189,0.0241713433274948,0.01523778545686,"Pdgfc/Trem2/Igf1/Fn1",4
"GO:0050868","BP","GO:0050868","negative regulation of T cell activation","4/150","134/28943",0.0052869866872189,0.0241713433274948,0.01523778545686,"Laptm5/Dusp3/Gpnmb/Lgals3",4
"GO:0006879","BP","GO:0006879","cellular iron ion homeostasis","3/150","68/28943",0.00534547455560587,0.0243657899892841,0.0153603660050324,"Atp6v1a/Trf/Hmox1",3
"GO:0007584","BP","GO:0007584","response to nutrient","3/150","68/28943",0.00534547455560587,0.0243657899892841,0.0153603660050324,"Gas6/Lpl/Spp1",3
"GO:0014013","BP","GO:0014013","regulation of gliogenesis","4/150","135/28943",0.00542686381117257,0.0246999136800611,0.0155709999382455,"Trem2/Igf1/Trf/Atxn1",4
"GO:0051098","BP","GO:0051098","regulation of binding","7/150","408/28943",0.00552835345964624,0.0251243920621423,0.0158385941066619,"Dab2/Aplp2/Igf1/Lrp1/Adam15/Apoe/Hmox1",7
"GO:0150116","BP","GO:0150116","regulation of cell-substrate junction organization","3/150","69/28943",0.00556748659526697,0.0252271573619367,0.0159033780770628,"Nrp1/Dusp3/Lrp1",3
"GO:1901224","BP","GO:1901224","positive regulation of NIK/NF-kappaB signaling","3/150","69/28943",0.00556748659526697,0.0252271573619367,0.0159033780770628,"Trem2/Laptm5/Sash1",3
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","6/150","309/28943",0.00559814987192601,0.025328518087203,0.0159672765937663,"Trem2/Ednrb/Igf1/Cd36/Mt1/Apoe",6
"GO:0048639","BP","GO:0048639","positive regulation of developmental growth","5/150","218/28943",0.00567120076868767,0.0255965167548357,0.016136224845619,"Nrp1/Igf1/Lrp1/Apoe/Fn1",5
"GO:0050954","BP","GO:0050954","sensory perception of mechanical stimulus","6/150","310/28943",0.0056848271007418,0.0255965167548357,0.016136224845619,"Serpinb6a/Psap/Hexa/Igf1/Gpx1/Hexb",6
"GO:0010039","BP","GO:0010039","response to iron ion","2/150","22/28943",0.00575795907353376,0.0255965167548357,0.016136224845619,"Trf/Hmox1",2
"GO:0010743","BP","GO:0010743","regulation of macrophage derived foam cell differentiation","2/150","22/28943",0.00575795907353376,0.0255965167548357,0.016136224845619,"Cd36/Lpl",2
"GO:0030810","BP","GO:0030810","positive regulation of nucleotide biosynthetic process","2/150","22/28943",0.00575795907353376,0.0255965167548357,0.016136224845619,"Trem2/COX2",2
"GO:0034377","BP","GO:0034377","plasma lipoprotein particle assembly","2/150","22/28943",0.00575795907353376,0.0255965167548357,0.016136224845619,"Abca1/Apoe",2
"GO:0042759","BP","GO:0042759","long-chain fatty acid biosynthetic process","2/150","22/28943",0.00575795907353376,0.0255965167548357,0.016136224845619,"Ltc4s/Myo5a",2
