"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903202","BP","GO:1903202","negative regulation of oxidative stress-induced cell death","4/210","53/28943",0.000597062034070327,0.00420208360144715,0.00275448937453726,"Sod2/Glrx/Met/Slc7a11",4
"GO:0002864","BP","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","3/210","23/28943",0.000599086565909075,0.00420208360144715,0.00275448937453726,"C3/Fcer1g/Fcgr1",3
"GO:0072677","BP","GO:0072677","eosinophil migration","3/210","23/28943",0.000599086565909075,0.00420208360144715,0.00275448937453726,"Ccl5/Ccl4/Ccl12",3
"GO:1901623","BP","GO:1901623","regulation of lymphocyte chemotaxis","3/210","23/28943",0.000599086565909075,0.00420208360144715,0.00275448937453726,"Ccl5/Cxcl10/Ccl12",3
"GO:0031640","BP","GO:0031640","killing of cells of another organism","5/210","94/28943",0.000623485021921738,0.00436292812987118,0.00285992386526083,"C3/Cxcl10/Nos2/Cxcl9/Ccl12",5
"GO:0006692","BP","GO:0006692","prostanoid metabolic process","4/210","54/28943",0.000641194069247508,0.00445539991107965,0.00292053963661187,"Il1b/Ptgs2/Ptges/Cd74",4
"GO:0006693","BP","GO:0006693","prostaglandin metabolic process","4/210","54/28943",0.000641194069247508,0.00445539991107965,0.00292053963661187,"Il1b/Ptgs2/Ptges/Cd74",4
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","4/210","54/28943",0.000641194069247508,0.00445539991107965,0.00292053963661187,"Cd40/Tnf/Thbs1/Ccl12",4
"GO:2000146","BP","GO:2000146","negative regulation of cell motility","9/210","325/28943",0.00065241699522065,0.0045147520332532,0.00295944528566344,"Aif1/Ifitm3/Bst2/Stap1/Tnf/Thbs1/Il1rn/Cd74/Ccl12",9
"GO:0043535","BP","GO:0043535","regulation of blood vessel endothelial cell migration","5/210","95/28943",0.00065428988780502,0.0045147520332532,0.00295944528566344,"Ptgs2/Cd40/Tnf/Thbs1/Akt3",5
"GO:0050672","BP","GO:0050672","negative regulation of lymphocyte proliferation","5/210","95/28943",0.00065428988780502,0.0045147520332532,0.00295944528566344,"Lst1/Slfn1/Cd274/Lyn/Cd86",5
"GO:0043547","BP","GO:0043547","positive regulation of GTPase activity","8/210","261/28943",0.000673866227529645,0.00463906981637307,0.00304093628992423,"Ccl5/Rapgef2/Sema4d/Rasgrf1/Cd40/Ccl3/Ccl4/Ccl12",8
"GO:0032945","BP","GO:0032945","negative regulation of mononuclear cell proliferation","5/210","96/28943",0.000686220285586043,0.0046890845007112,0.00307372119609144,"Lst1/Slfn1/Cd274/Lyn/Cd86",5
"GO:2000117","BP","GO:2000117","negative regulation of cysteine-type endopeptidase activity","5/210","96/28943",0.000686220285586043,0.0046890845007112,0.00307372119609144,"Bcl2a1d/Ptgs2/Ifi204/Tnf/Thbs1",5
"GO:0001961","BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","4/210","55/28943",0.000687588900925284,0.0046890845007112,0.00307372119609144,"Irf7/Zbp1/Parp14/Cd74",4
"GO:1902622","BP","GO:1902622","regulation of neutrophil migration","4/210","55/28943",0.000687588900925284,0.0046890845007112,0.00307372119609144,"Il1b/Sell/Rac2/Cd74",4
"GO:0010876","BP","GO:0010876","lipid localization","11/210","470/28943",0.000689014770279352,0.0046890845007112,0.00307372119609144,"C3/Il1b/Slco3a1/Ptgs2/Rnf213/Nos2/Tnf/Ptges/Thbs1/Acsl1/Lipg",11
"GO:0006911","BP","GO:0006911","phagocytosis, engulfment","7/210","201/28943",0.000692199049739556,0.00469999994046904,0.00308087632808858,"C3/Fcer1g/Aif1/Fcgr1/Stap1/Rac2/Thbs1",7
"GO:1901214","BP","GO:1901214","regulation of neuron death","10/210","399/28943",0.000715327922348002,0.0048459800479794,0.00317656710751349,"Ccl5/Il1b/Sod2/Jak2/Ccl3/Nupr1/Daxx/Tnf/Slc7a11/Ccl12",10
"GO:0046633","BP","GO:0046633","alpha-beta T cell proliferation","4/210","56/28943",0.000736310429507827,0.00497678913035517,0.00326231319485286,"Ptprc/Jak2/Cd274/Il15",4
"GO:1903038","BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","6/210","148/28943",0.000761421179325282,0.0051170721560468,0.00335426950518482,"Ass1/Slfn1/Cd274/Fgl2/Cd86/Cd74",6
"GO:1904019","BP","GO:1904019","epithelial cell apoptotic process","6/210","148/28943",0.000761421179325282,0.0051170721560468,0.00335426950518482,"Jak2/Cd40/Nupr1/Tnf/Thbs1/Ccl12",6
"GO:0033002","BP","GO:0033002","muscle cell proliferation","8/210","266/28943",0.000762226955322371,0.0051170721560468,0.00335426950518482,"Ccl5/Aif1/Sod2/Jak2/Ptgs2/Tnf/Thbs1/Il15",8
"GO:0034114","BP","GO:0034114","regulation of heterotypic cell-cell adhesion","3/210","25/28943",0.000769766585953156,0.00514446253174087,0.00337222405011294,"Il1b/Tnf/Il1rn",3
"GO:2000193","BP","GO:2000193","positive regulation of fatty acid transport","3/210","25/28943",0.000769766585953156,0.00514446253174087,0.00337222405011294,"Il1b/Ptges/Acsl1",3
"GO:0034113","BP","GO:0034113","heterotypic cell-cell adhesion","4/210","57/28943",0.000787422669087715,0.00520053479708135,0.00340897973461036,"Il1b/Ptprc/Tnf/Il1rn",4
"GO:0043536","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","4/210","57/28943",0.000787422669087715,0.00520053479708135,0.00340897973461036,"Ptgs2/Cd40/Thbs1/Akt3",4
"GO:0050732","BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","4/210","57/28943",0.000787422669087715,0.00520053479708135,0.00340897973461036,"Ptprc/Sema4d/Parp14/Samsn1",4
"GO:0052372","BP","GO:0052372","modulation by symbiont of entry into host","4/210","57/28943",0.000787422669087715,0.00520053479708135,0.00340897973461036,"Ifitm3/Ly6e/Trim30d/Cd74",4
"GO:0072577","BP","GO:0072577","endothelial cell apoptotic process","4/210","57/28943",0.000787422669087715,0.00520053479708135,0.00340897973461036,"Cd40/Tnf/Thbs1/Ccl12",4
"GO:2001056","BP","GO:2001056","positive regulation of cysteine-type endopeptidase activity","6/210","149/28943",0.000788648686443741,0.00520053479708135,0.00340897973461036,"Stat1/Jak2/Ifi204/Tnf/Nlrp3/Malt1",6
"GO:0030218","BP","GO:0030218","erythrocyte differentiation","6/210","150/28943",0.000816621993442739,0.00537308364712103,0.00352208647381451,"Isg15/Stat1/Jak2/Hcls1/Lyn/Hmgb2",6
"GO:0043330","BP","GO:0043330","response to exogenous dsRNA","4/210","58/28943",0.000840989721161913,0.00549693061700116,0.00360326885735538,"Stat1/Irak3/Ifih1/Rigi",4
"GO:0070229","BP","GO:0070229","negative regulation of lymphocyte apoptotic process","4/210","58/28943",0.000840989721161913,0.00549693061700116,0.00360326885735538,"Ccl5/Bcl2a1a/Pnp/Cd74",4
"GO:0140353","BP","GO:0140353","lipid export from cell","4/210","58/28943",0.000840989721161913,0.00549693061700116,0.00360326885735538,"Il1b/Ptgs2/Nos2/Ptges",4
"GO:0014066","BP","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","5/210","101/28943",0.000863670801244383,0.00555962938036732,0.00364436824848344,"Ccl5/Sema4d/Pik3ap1/Jak2/Hcls1",5
"GO:0031638","BP","GO:0031638","zymogen activation","5/210","101/28943",0.000863670801244383,0.00555962938036732,0.00364436824848344,"Hp/Ifi204/Mmp14/Thbs1/F10",5
"GO:0036473","BP","GO:0036473","cell death in response to oxidative stress","5/210","101/28943",0.000863670801244383,0.00555962938036732,0.00364436824848344,"Sod2/Jak2/Glrx/Met/Slc7a11",5
"GO:0002504","BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","3/210","26/28943",0.000865537459014818,0.00555962938036732,0.00364436824848344,"Fcer1g/Thbs1/Cd74",3
"GO:0010575","BP","GO:0010575","positive regulation of vascular endothelial growth factor production","3/210","26/28943",0.000865537459014818,0.00555962938036732,0.00364436824848344,"C3/Il1b/Ptgs2",3
"GO:0010829","BP","GO:0010829","negative regulation of glucose transmembrane transport","3/210","26/28943",0.000865537459014818,0.00555962938036732,0.00364436824848344,"Il1b/Pid1/Tnf",3
"GO:0035743","BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","3/210","26/28943",0.000865537459014818,0.00555962938036732,0.00364436824848344,"Il1b/Rsad2/Nlrp3",3
"GO:0039529","BP","GO:0039529","RIG-I signaling pathway","3/210","26/28943",0.000865537459014818,0.00555962938036732,0.00364436824848344,"Rigi/Oas3/Oasl1",3
"GO:0099024","BP","GO:0099024","plasma membrane invagination","7/210","210/28943",0.000894736661803755,0.00571285498374562,0.00374480849109719,"C3/Fcer1g/Aif1/Fcgr1/Stap1/Rac2/Thbs1",7
"GO:0062197","BP","GO:0062197","cellular response to chemical stress","9/210","340/28943",0.000896973717754311,0.00571285498374562,0.00374480849109719,"Aif1/Sod2/Prdx5/Jak2/Glrx/Ptgs2/Met/Nlrp3/Slc7a11",9
"GO:0050832","BP","GO:0050832","defense response to fungus","4/210","59/28943",0.000897075748960727,0.00571285498374562,0.00374480849109719,"Clec4e/Zbp1/Clec4a3/Clec4a2",4
"GO:2001238","BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","4/210","59/28943",0.000897075748960727,0.00571285498374562,0.00374480849109719,"Ptprc/Trps1/Tnf/Thbs1",4
"GO:0032069","BP","GO:0032069","regulation of nuclease activity","3/210","27/28943",0.000968546539465775,0.00612863278376854,0.00401735317153553,"Hmgb2/Oas3/Oasl1",3
"GO:0045723","BP","GO:0045723","positive regulation of fatty acid biosynthetic process","3/210","27/28943",0.000968546539465775,0.00612863278376854,0.00401735317153553,"Il1b/Ptgs2/Cd74",3
"GO:0060252","BP","GO:0060252","positive regulation of glial cell proliferation","3/210","27/28943",0.000968546539465775,0.00612863278376854,0.00401735317153553,"Il1b/Lyn/Tnf",3
"GO:0032480","BP","GO:0032480","negative regulation of type I interferon production","3/210","28/28943",0.00107899994608909,0.00679861406709526,0.00445652966136708,"Acod1/Gbp4/Nmi",3
"GO:0045648","BP","GO:0045648","positive regulation of erythrocyte differentiation","3/210","28/28943",0.00107899994608909,0.00679861406709526,0.00445652966136708,"Isg15/Stat1/Hmgb2",3
"GO:0008360","BP","GO:0008360","regulation of cell shape","6/210","159/28943",0.00110425025496788,0.00694300266019972,0.00455117719417049,"Lst1/Hck/Sema4d/Ccl3/Rac2/Ccl12",6
"GO:0043087","BP","GO:0043087","regulation of GTPase activity","9/210","351/28943",0.0011199393901455,0.0070267927136977,0.0046061020443026,"Ccl5/Rapgef2/Sema4d/Rasgrf1/Met/Cd40/Ccl3/Ccl4/Ccl12",9
"GO:0001503","BP","GO:0001503","ossification","10/210","426/28943",0.00117249212412778,0.00734103489927585,0.00481208955985519,"Isg15/Ifitm3/Sema4d/Ptgs2/Ifi204/H3f3b/Rsad2/Mmp14/Tnf/Srgn",10
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","6/210","161/28943",0.00117756578789528,0.00735731229663985,0.00482275948514388,"Fpr2/Sod2/Acod1/Pid1/Tnf/Thbs1",6
"GO:0032891","BP","GO:0032891","negative regulation of organic acid transport","3/210","29/28943",0.00119709821704984,0.0074636689675183,0.00489247687956815,"Il1b/Thbs1/Il1rn",3
"GO:0042176","BP","GO:0042176","regulation of protein catabolic process","9/210","355/28943",0.0012113563919958,0.00753676550166425,0.00494039206777411,"Il1b/Psme1/Irak3/Psme2/Samd9l/N4bp1/Nos2/Nupr1/Tnf",9
"GO:0034101","BP","GO:0034101","erythrocyte homeostasis","6/210","162/28943",0.00121559302924006,0.00754733542580364,0.00494732071234501,"Isg15/Stat1/Jak2/Hcls1/Lyn/Hmgb2",6
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration","5/210","110/28943",0.00126629742021675,0.00784576776609297,0.00514294478561716,"Ptgs2/Met/Cd40/Thbs1/Akt3",5
"GO:0043331","BP","GO:0043331","response to dsRNA","4/210","65/28943",0.00129008513174253,0.00794350555238567,0.00520701245284333,"Stat1/Irak3/Ifih1/Rigi",4
"GO:0050854","BP","GO:0050854","regulation of antigen receptor-mediated signaling pathway","4/210","65/28943",0.00129008513174253,0.00794350555238567,0.00520701245284333,"Ptprc/Lyn/Stap1/Malt1",4
"GO:2000401","BP","GO:2000401","regulation of lymphocyte migration","4/210","65/28943",0.00129008513174253,0.00794350555238567,0.00520701245284333,"Ccl5/Aif1/Cxcl10/Ccl12",4
"GO:0150077","BP","GO:0150077","regulation of neuroinflammatory response","3/210","30/28943",0.00132303639497933,0.00812538752389488,0.00532623710552979,"Stap1/Ptgs2/Nupr1",3
"GO:0046942","BP","GO:0046942","carboxylic acid transport","8/210","290/28943",0.00132508841596806,0.00812538752389488,0.00532623710552979,"Il1b/Slco3a1/Ptgs2/Nos2/Ptges/Il1rn/Slc7a11/Slc7a2",8
"GO:0072678","BP","GO:0072678","T cell migration","4/210","66/28943",0.00136560062907044,0.00835657668900305,0.0054777829002349,"Ccl5/Aif1/Itgal/Cxcl10",4
"GO:0006874","BP","GO:0006874","cellular calcium ion homeostasis","8/210","292/28943",0.0013838934930181,0.00845112781978611,0.00553976169689727,"Ccl5/Ptprc/Lyn/Cxcl10/Inpp4b/Cd40/Cxcl9/Ccl12",8
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","5/210","113/28943",0.00142709372419946,0.00869708347493688,0.00570098700866566,"Lyn/Fgl2/Inpp4b/Cd74/Tmem176b",5
"GO:0032663","BP","GO:0032663","regulation of interleukin-2 production","4/210","67/28943",0.00144414774454634,0.00876509263730777,0.0057455673961328,"Il1b/Ptprc/Pnp/Malt1",4
"GO:0043903","BP","GO:0043903","regulation of biological process involved in symbiotic interaction","4/210","67/28943",0.00144414774454634,0.00876509263730777,0.0057455673961328,"Ifitm3/Ly6e/Trim30d/Cd74",4
"GO:1901889","BP","GO:1901889","negative regulation of cell junction assembly","3/210","31/28943",0.0014570041110207,0.00878931080360153,0.00576144254000284,"Il1b/Mmp14/Tnf",3
"GO:1905523","BP","GO:1905523","positive regulation of macrophage migration","3/210","31/28943",0.0014570041110207,0.00878931080360153,0.00576144254000284,"Ccl5/Mmp14/Thbs1",3
"GO:2000316","BP","GO:2000316","regulation of T-helper 17 type immune response","3/210","31/28943",0.0014570041110207,0.00878931080360153,0.00576144254000284,"Jak2/Nlrp3/Malt1",3
"GO:0006801","BP","GO:0006801","superoxide metabolic process","4/210","68/28943",0.00152579013823319,0.00918562726944438,0.0060212302067076,"Fpr2/Sod2/Cybb/Nos2",4
"GO:0030101","BP","GO:0030101","natural killer cell activation","5/210","115/28943",0.00154233468603542,0.00926647142680677,0.00607422400539629,"Ptprc/Jak2/Klrk1/Slamf7/Il15",5
"GO:0032956","BP","GO:0032956","regulation of actin cytoskeleton organization","9/210","368/28943",0.00155093644792261,0.00928065391573813,0.0060835207064549,"Bst2/Hck/Vasp/Hcls1/Cyria/Stap1/Met/Tmsb10/Rac2",9
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","9/210","368/28943",0.00155093644792261,0.00928065391573813,0.0060835207064549,"Il1b/Ptgs2/Gk/Pid1/Nos2/Nupr1/Tnf/Slc7a11/Cd74",9
"GO:0048545","BP","GO:0048545","response to steroid hormone","7/210","232/28943",0.00158842724752104,0.00948590890387061,0.00621806650266109,"Ass1/Acod1/Jak2/Hmgb2/Daxx/Tnf/Il1rn",7
"GO:0010574","BP","GO:0010574","regulation of vascular endothelial growth factor production","3/210","32/28943",0.00159918566784711,0.00953101838913288,0.00624763602331579,"C3/Il1b/Ptgs2",3
"GO:1904659","BP","GO:1904659","glucose transmembrane transport","5/210","116/28943",0.00160245406514432,0.00953139677947841,0.00624788406031006,"C3/Il1b/Met/Pid1/Tnf",5
"GO:0002790","BP","GO:0002790","peptide secretion","8/210","299/28943",0.00160624335592769,0.00953486574955878,0.00625015798965875,"Ccl5/Il1b/Jak2/Glrx/Nos2/Tnf/Il1rn/Cd74",8
"GO:0062013","BP","GO:0062013","positive regulation of small molecule metabolic process","6/210","172/28943",0.00164969448057589,0.0097732896120173,0.00640644616906383,"Il1b/Ptgs2/Pid1/Nos2/Tnf/Cd74",6
"GO:0008645","BP","GO:0008645","hexose transmembrane transport","5/210","117/28943",0.00166427776365711,0.00982055966094495,0.006437431951322,"C3/Il1b/Met/Pid1/Tnf",5
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","5/210","117/28943",0.00166427776365711,0.00982055966094495,0.006437431951322,"Lyn/Fgl2/Inpp4b/Cd74/Tmem176b",5
"GO:0030073","BP","GO:0030073","insulin secretion","7/210","235/28943",0.00170869443526998,0.0100626876247384,0.00659614818993225,"Ccl5/Il1b/Jak2/Glrx/Nos2/Tnf/Il1rn",7
"GO:0051897","BP","GO:0051897","positive regulation of protein kinase B signaling","5/210","118/28943",0.00172783468062144,0.0101552971149568,0.00665685423031185,"Hcls1/Met/Tnf/Thbs1/F10",5
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation","6/210","174/28943",0.00174906485354638,0.0102035031408383,0.0066884535507141,"Stat1/Hmgb2/Tnf/Thbs1/Akt3/Ccl12",6
"GO:0002230","BP","GO:0002230","positive regulation of defense response to virus by host","3/210","33/28943",0.0017497601216636,0.0102035031408383,0.0066884535507141,"Ccl5/Stat1/Rigi",3
"GO:0002438","BP","GO:0002438","acute inflammatory response to antigenic stimulus","3/210","33/28943",0.0017497601216636,0.0102035031408383,0.0066884535507141,"C3/Fcer1g/Fcgr1",3
"GO:0002828","BP","GO:0002828","regulation of type 2 immune response","3/210","33/28943",0.0017497601216636,0.0102035031408383,0.0066884535507141,"Rsad2/Nlrp3/Cd74",3
"GO:0046879","BP","GO:0046879","hormone secretion","9/210","375/28943",0.00176321688320839,0.0102618532498273,0.00672670237450187,"Ccl5/Il1b/Jak2/Glrx/Lyn/Rab11fip1/Nos2/Tnf/Il1rn",9
"GO:0001937","BP","GO:0001937","negative regulation of endothelial cell proliferation","4/210","71/28943",0.00178992302232072,0.0103766687492823,0.00680196457851232,"Stat1/Tnf/Thbs1/Ccl12",4
"GO:1903556","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","4/210","71/28943",0.00178992302232072,0.0103766687492823,0.00680196457851232,"Cd274/Clec4a3/Irak3/Clec4a2",4
"GO:0051896","BP","GO:0051896","regulation of protein kinase B signaling","6/210","175/28943",0.00180042134468605,0.0104172238892924,0.00682854870030424,"Hcls1/Met/Inpp4b/Tnf/Thbs1/F10",6
"GO:0050708","BP","GO:0050708","regulation of protein secretion","8/210","305/28943",0.00181856251181199,0.0105017571070463,0.00688396069877528,"Ccl5/Il1b/Jak2/Glrx/Rsad2/Rab11fip1/Nos2/Tnf",8
"GO:0010594","BP","GO:0010594","regulation of endothelial cell migration","6/210","176/28943",0.00185291342989916,0.0106793886444188,0.00700039916804009,"Ptgs2/Met/Cd40/Tnf/Thbs1/Akt3",6
"GO:0015749","BP","GO:0015749","monosaccharide transmembrane transport","5/210","120/28943",0.00186026416325054,0.0106803583426778,0.00700103481068888,"C3/Il1b/Met/Pid1/Tnf",5
"GO:0042100","BP","GO:0042100","B cell proliferation","5/210","120/28943",0.00186026416325054,0.0106803583426778,0.00700103481068888,"Ptprc/Cfb/Lyn/Cd40/Cd74",5
"GO:0019730","BP","GO:0019730","antimicrobial humoral response","6/210","177/28943",0.00190655724156645,0.0108964926183635,0.00714271204091924,"Acod1/Cxcl10/Slpi/Cxcl2/Cxcl9/Ccl12",6
"GO:0010758","BP","GO:0010758","regulation of macrophage chemotaxis","3/210","34/28943",0.00190890136320355,0.0108964926183635,0.00714271204091924,"Ccl5/Stap1/Thbs1",3
"GO:0036037","BP","GO:0036037","CD8-positive, alpha-beta T cell activation","3/210","34/28943",0.00190890136320355,0.0108964926183635,0.00714271204091924,"Cd274/Clec4a3/Clec4a2",3
"GO:0002791","BP","GO:0002791","regulation of peptide secretion","7/210","240/28943",0.00192475101633375,0.0109659186256256,0.00718822117816114,"Ccl5/Il1b/Jak2/Glrx/Nos2/Tnf/Cd74",7
"GO:0042060","BP","GO:0042060","wound healing","9/210","380/28943",0.00192863390949809,0.0109670310647176,0.00718895038822676,"C3/Fcer1g/Jak2/Lyn/Tnf/Thbs1/Dst/F10/Slc7a11",9
"GO:0050878","BP","GO:0050878","regulation of body fluid levels","9/210","381/28943",0.00196315950227611,0.0111420541216968,0.00730367898396012,"C3/Fcer1g/Jak2/Lyn/Met/Ptpro/Thbs1/F10/Slc7a11",9
"GO:0030888","BP","GO:0030888","regulation of B cell proliferation","4/210","73/28943",0.00198264686780892,0.0112312224473595,0.00736212932166843,"Ptprc/Lyn/Cd40/Cd74",4
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","10/210","458/28943",0.00199816828503562,0.011265011939863,0.00738427852356432,"Ccl5/Glrx/Lyn/Cxcl10/Ptgs2/Slc31a2/Zfas1/Akt3/Cxcl9/Ccl12",10
"GO:0009636","BP","GO:0009636","response to toxic substance","5/210","122/28943",0.00199997521998913,0.011265011939863,0.00738427852356432,"Ccl5/Sod2/Ass1/Nupr1/Slc7a11",5
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration","5/210","122/28943",0.00199997521998913,0.011265011939863,0.00738427852356432,"Ptgs2/Cd40/Tnf/Thbs1/Akt3",5
"GO:0090087","BP","GO:0090087","regulation of peptide transport","7/210","242/28943",0.00201687167095064,0.011338707654834,0.00743258647816255,"Ccl5/Il1b/Jak2/Glrx/Nos2/Tnf/Cd74",7
"GO:0009914","BP","GO:0009914","hormone transport","9/210","383/28943",0.00203369265453039,0.0114117018010818,0.00748043455052686,"Ccl5/Il1b/Jak2/Glrx/Lyn/Rab11fip1/Nos2/Tnf/Il1rn",9
"GO:0030316","BP","GO:0030316","osteoclast differentiation","5/210","123/28943",0.00207263434705874,0.0115445576823389,0.00756752232601549,"Ccl5/Fcer1g/Inpp4b/Ccl3/Tnf",5
"GO:0002719","BP","GO:0002719","negative regulation of cytokine production involved in immune response","3/210","35/28943",0.00207677819773076,0.0115445576823389,0.00756752232601549,"Bst2/Irak3/Tnf",3
"GO:0045672","BP","GO:0045672","positive regulation of osteoclast differentiation","3/210","35/28943",0.00207677819773076,0.0115445576823389,0.00756752232601549,"Ccl5/Ccl3/Tnf",3
"GO:0060142","BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","3/210","35/28943",0.00207677819773076,0.0115445576823389,0.00756752232601549,"Stat1/Cxcl10/Cxcl9",3
"GO:2000406","BP","GO:2000406","positive regulation of T cell migration","3/210","35/28943",0.00207677819773076,0.0115445576823389,0.00756752232601549,"Ccl5/Aif1/Cxcl10",3
"GO:0001885","BP","GO:0001885","endothelial cell development","4/210","74/28943",0.00208418730498083,0.0115641288153228,0.00758035131348096,"Il1b/Rapgef2/Met/Tnf",4
"GO:0015718","BP","GO:0015718","monocarboxylic acid transport","5/210","124/28943",0.00214720159240509,0.0118694749736296,0.0077805074332503,"Il1b/Slco3a1/Ptgs2/Nos2/Ptges",5
"GO:1905954","BP","GO:1905954","positive regulation of lipid localization","5/210","124/28943",0.00214720159240509,0.0118694749736296,0.0077805074332503,"C3/Il1b/Ptges/Acsl1/Lipg",5
"GO:0007566","BP","GO:0007566","embryo implantation","4/210","75/28943",0.00218926300768095,0.0120533393534544,0.00790103156570895,"Acod1/H2-Q7/Ptgs2/H3f3b",4
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","6/210","182/28943",0.0021926215837992,0.0120533393534544,0.00790103156570895,"C3/Ccl5/Il1b/Cd40/Thbs1/Akt3",6
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development","6/210","182/28943",0.0021926215837992,0.0120533393534544,0.00790103156570895,"C3/Ccl5/Il1b/Cd40/Thbs1/Akt3",6
"GO:0045582","BP","GO:0045582","positive regulation of T cell differentiation","5/210","125/28943",0.00222370630793831,0.0122016652394991,0.00799826001612302,"Ptprc/Pnp/Nlrp3/Malt1/Cd74",5
"GO:0002902","BP","GO:0002902","regulation of B cell apoptotic process","3/210","36/28943",0.00225355442405775,0.0122919712800116,0.00805745613229798,"Bcl2a1a/Lyn/Cd74",3
"GO:0010692","BP","GO:0010692","regulation of alkaline phosphatase activity","2/210","10/28943",0.0022690962450324,0.0122919712800116,0.00805745613229798,"Sema4d/Tnf",2
"GO:0043615","BP","GO:0043615","astrocyte cell migration","2/210","10/28943",0.0022690962450324,0.0122919712800116,0.00805745613229798,"Ccl3/Ccl12",2
"GO:0070662","BP","GO:0070662","mast cell proliferation","2/210","10/28943",0.0022690962450324,0.0122919712800116,0.00805745613229798,"Lyn/Rac2",2
"GO:0070666","BP","GO:0070666","regulation of mast cell proliferation","2/210","10/28943",0.0022690962450324,0.0122919712800116,0.00805745613229798,"Lyn/Rac2",2
"GO:0090269","BP","GO:0090269","fibroblast growth factor production","2/210","10/28943",0.0022690962450324,0.0122919712800116,0.00805745613229798,"Aif1/Ptgs2",2
"GO:0090270","BP","GO:0090270","regulation of fibroblast growth factor production","2/210","10/28943",0.0022690962450324,0.0122919712800116,0.00805745613229798,"Aif1/Ptgs2",2
"GO:0034219","BP","GO:0034219","carbohydrate transmembrane transport","5/210","127/28943",0.00238264577123739,0.0128602332552813,0.00842995504505044,"C3/Il1b/Met/Pid1/Tnf",5
"GO:0043280","BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","5/210","127/28943",0.00238264577123739,0.0128602332552813,0.00842995504505044,"Stat1/Jak2/Tnf/Nlrp3/Malt1",5
"GO:0072503","BP","GO:0072503","cellular divalent inorganic cation homeostasis","8/210","320/28943",0.00244707776173829,0.0131840747525538,0.00864223496327101,"Ccl5/Ptprc/Lyn/Cxcl10/Inpp4b/Cd40/Cxcl9/Ccl12",8
"GO:1905952","BP","GO:1905952","regulation of lipid localization","6/210","187/28943",0.00250993675797146,0.0134982855663782,0.00884820191446301,"C3/Il1b/Ptges/Thbs1/Acsl1/Lipg",6
"GO:0006919","BP","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","4/210","78/28943",0.00252631850102497,0.0135374256253122,0.00887385844267092,"Stat1/Jak2/Tnf/Nlrp3",4
"GO:0042306","BP","GO:0042306","regulation of protein import into nucleus","4/210","78/28943",0.00252631850102497,0.0135374256253122,0.00887385844267092,"Jak2/Hcls1/Ptgs2/Gbp4",4
"GO:0055074","BP","GO:0055074","calcium ion homeostasis","8/210","324/28943",0.00264049038825504,0.0141237741271052,0.00925821317502525,"Ccl5/Ptprc/Lyn/Cxcl10/Inpp4b/Cd40/Cxcl9/Ccl12",8
"GO:1903201","BP","GO:1903201","regulation of oxidative stress-induced cell death","4/210","79/28943",0.002646150465296,0.0141286382114727,0.00926140160961579,"Sod2/Glrx/Met/Slc7a11",4
"GO:0050680","BP","GO:0050680","negative regulation of epithelial cell proliferation","6/210","190/28943",0.00271619268943844,0.0144766255526701,0.0094895092639879,"Stat1/Zfas1/Nupr1/Tnf/Thbs1/Ccl12",6
"GO:0002645","BP","GO:0002645","positive regulation of tolerance induction","2/210","11/28943",0.00276011326035212,0.0145542142487362,0.00954036908953363,"Cd274/Irak3",2
"GO:0032621","BP","GO:0032621","interleukin-18 production","2/210","11/28943",0.00276011326035212,0.0145542142487362,0.00954036908953363,"Gbp5/Nlrp3",2
"GO:0032819","BP","GO:0032819","positive regulation of natural killer cell proliferation","2/210","11/28943",0.00276011326035212,0.0145542142487362,0.00954036908953363,"Jak2/Il15",2
"GO:0035672","BP","GO:0035672","oligopeptide transmembrane transport","2/210","11/28943",0.00276011326035212,0.0145542142487362,0.00954036908953363,"Slc15a3/Slc7a11",2
